Date,Location,Temp_C
1743-11-01,Charlotte,9.391
1744-04-01,Charlotte,17.657
1744-05-01,Charlotte,20.769
1744-06-01,Charlotte,25.188
1744-07-01,Charlotte,26.149
1744-09-01,Charlotte,20.582
1744-10-01,Charlotte,14.467999999999998
1744-11-01,Charlotte,9.71
1744-12-01,Charlotte,5.364
1745-01-01,Charlotte,5.688
1745-02-01,Charlotte,6.949
1745-03-01,Charlotte,9.817
1745-04-01,Charlotte,15.571
1750-01-01,Charlotte,5.533
1750-02-01,Charlotte,7.439
1750-03-01,Charlotte,11.654000000000002
1750-04-01,Charlotte,16.111
1750-05-01,Charlotte,21.249
1750-06-01,Charlotte,24.067
1750-07-01,Charlotte,28.18
1750-08-01,Charlotte,26.524
1750-09-01,Charlotte,22.0
1750-10-01,Charlotte,14.099999999999998
1750-12-01,Charlotte,5.712999999999999
1751-01-01,Charlotte,5.526
1751-02-01,Charlotte,6.476
1751-03-01,Charlotte,12.12
1751-04-01,Charlotte,15.514
1751-06-01,Charlotte,25.356
1751-07-01,Charlotte,26.927
1751-08-01,Charlotte,26.056
1751-09-01,Charlotte,20.864
1752-01-01,Charlotte,2.383
1752-03-01,Charlotte,12.255999999999998
1752-04-01,Charlotte,15.148
1752-10-01,Charlotte,14.963
1752-11-01,Charlotte,11.703
1752-12-01,Charlotte,6.635
1753-01-01,Charlotte,5.43
1753-02-01,Charlotte,7.042999999999998
1753-03-01,Charlotte,12.699000000000002
1753-04-01,Charlotte,15.629
1753-05-01,Charlotte,21.613000000000003
1753-06-01,Charlotte,25.874
1753-07-01,Charlotte,26.842
1753-08-01,Charlotte,25.703000000000003
1753-09-01,Charlotte,21.279
1753-10-01,Charlotte,16.144000000000002
1753-11-01,Charlotte,9.588
1753-12-01,Charlotte,3.888
1754-01-01,Charlotte,5.737
1754-02-01,Charlotte,5.483
1754-03-01,Charlotte,11.029000000000002
1754-06-01,Charlotte,25.401
1754-07-01,Charlotte,26.69400000000001
1754-08-01,Charlotte,25.559
1754-09-01,Charlotte,21.302
1754-10-01,Charlotte,17.034000000000002
1754-12-01,Charlotte,6.843
1755-01-01,Charlotte,4.964
1755-02-01,Charlotte,6.564
1755-03-01,Charlotte,10.249
1755-04-01,Charlotte,16.579
1755-05-01,Charlotte,21.85
1755-06-01,Charlotte,25.81
1755-09-01,Charlotte,21.536
1755-10-01,Charlotte,14.961
1755-11-01,Charlotte,10.074
1755-12-01,Charlotte,4.865
1756-01-01,Charlotte,7.032
1756-02-01,Charlotte,10.393
1756-06-01,Charlotte,25.72
1756-07-01,Charlotte,26.481
1756-08-01,Charlotte,25.251
1756-09-01,Charlotte,22.540000000000006
1756-10-01,Charlotte,14.989999999999998
1756-11-01,Charlotte,8.832
1756-12-01,Charlotte,4.324
1757-01-01,Charlotte,3.584
1757-02-01,Charlotte,8.556000000000001
1757-03-01,Charlotte,11.234000000000002
1757-04-01,Charlotte,15.585
1757-05-01,Charlotte,22.043000000000003
1757-06-01,Charlotte,27.984
1757-07-01,Charlotte,29.218000000000004
1757-08-01,Charlotte,26.214
1757-10-01,Charlotte,14.278
1757-11-01,Charlotte,8.749
1757-12-01,Charlotte,4.548
1758-01-01,Charlotte,2.656
1758-02-01,Charlotte,5.968999999999999
1758-03-01,Charlotte,10.246
1758-04-01,Charlotte,15.092
1758-05-01,Charlotte,19.6
1758-06-01,Charlotte,24.116
1758-07-01,Charlotte,25.442
1758-08-01,Charlotte,23.383000000000003
1758-09-01,Charlotte,20.145000000000003
1758-10-01,Charlotte,12.031
1758-11-01,Charlotte,10.284
1758-12-01,Charlotte,5.265
1759-01-01,Charlotte,6.875
1759-02-01,Charlotte,9.451
1759-03-01,Charlotte,11.462
1759-04-01,Charlotte,14.725
1759-05-01,Charlotte,20.291
1759-06-01,Charlotte,24.189
1759-07-01,Charlotte,24.224
1759-08-01,Charlotte,25.05
1759-09-01,Charlotte,22.041
1759-10-01,Charlotte,15.919999999999998
1759-11-01,Charlotte,9.556
1759-12-01,Charlotte,2.505
1760-01-01,Charlotte,3.903
1760-02-01,Charlotte,7.651
1760-03-01,Charlotte,9.266
1760-04-01,Charlotte,15.527
1760-05-01,Charlotte,20.014
1760-06-01,Charlotte,23.113000000000003
1760-08-01,Charlotte,25.81
1760-09-01,Charlotte,21.452
1760-10-01,Charlotte,14.541999999999998
1760-11-01,Charlotte,9.402
1760-12-01,Charlotte,4.941
1761-01-01,Charlotte,2.739
1761-02-01,Charlotte,7.523
1761-03-01,Charlotte,12.447
1761-04-01,Charlotte,15.042
1761-05-01,Charlotte,23.433000000000003
1761-06-01,Charlotte,29.302
1761-07-01,Charlotte,32.308
1761-08-01,Charlotte,25.971
1761-09-01,Charlotte,21.73
1761-11-01,Charlotte,9.608
1761-12-01,Charlotte,1.804
1762-02-01,Charlotte,8.301
1762-03-01,Charlotte,9.841
1762-04-01,Charlotte,16.483999999999998
1762-05-01,Charlotte,20.817
1762-06-01,Charlotte,25.366
1762-07-01,Charlotte,27.393
1762-09-01,Charlotte,21.031
1762-10-01,Charlotte,13.962
1762-11-01,Charlotte,10.456
1762-12-01,Charlotte,5.895
1763-01-01,Charlotte,3.4
1763-02-01,Charlotte,5.731999999999998
1763-03-01,Charlotte,8.78
1763-04-01,Charlotte,15.337
1763-05-01,Charlotte,20.005
1763-06-01,Charlotte,23.93
1763-08-01,Charlotte,25.542
1763-09-01,Charlotte,21.376
1763-11-01,Charlotte,9.001000000000003
1763-12-01,Charlotte,7.01
1764-01-01,Charlotte,5.518
1764-02-01,Charlotte,10.39
1764-03-01,Charlotte,11.491
1764-06-01,Charlotte,22.76
1764-07-01,Charlotte,24.778
1764-08-01,Charlotte,24.75
1764-09-01,Charlotte,20.858
1764-10-01,Charlotte,17.994999999999994
1764-11-01,Charlotte,11.402
1764-12-01,Charlotte,9.56
1765-01-01,Charlotte,6.228
1765-02-01,Charlotte,8.568999999999999
1765-03-01,Charlotte,12.708
1765-04-01,Charlotte,17.102
1765-05-01,Charlotte,21.064
1765-07-01,Charlotte,25.649
1765-08-01,Charlotte,25.547
1765-09-01,Charlotte,21.78700000000001
1765-10-01,Charlotte,15.406999999999998
1765-11-01,Charlotte,10.982
1765-12-01,Charlotte,6.581
1766-01-01,Charlotte,3.786
1766-02-01,Charlotte,9.618
1766-03-01,Charlotte,11.664
1766-04-01,Charlotte,16.005
1766-05-01,Charlotte,21.1
1766-06-01,Charlotte,25.147
1766-07-01,Charlotte,25.934
1766-08-01,Charlotte,26.472
1766-09-01,Charlotte,23.38000000000001
1766-10-01,Charlotte,15.803999999999998
1766-11-01,Charlotte,12.242
1766-12-01,Charlotte,6.044
1767-01-01,Charlotte,4.397
1767-02-01,Charlotte,7.681999999999999
1767-03-01,Charlotte,12.094
1767-04-01,Charlotte,15.132
1767-05-01,Charlotte,19.894
1767-07-01,Charlotte,25.88000000000001
1767-08-01,Charlotte,27.14
1767-09-01,Charlotte,21.875
1767-10-01,Charlotte,16.189999999999998
1767-11-01,Charlotte,12.25
1767-12-01,Charlotte,4.99
1768-01-01,Charlotte,3.5619999999999994
1768-02-01,Charlotte,8.216000000000001
1768-03-01,Charlotte,8.896999999999998
1768-04-01,Charlotte,14.095
1768-05-01,Charlotte,19.226
1768-06-01,Charlotte,22.992
1768-07-01,Charlotte,25.246
1768-08-01,Charlotte,24.596
1768-09-01,Charlotte,21.167
1768-10-01,Charlotte,14.756999999999998
1768-11-01,Charlotte,9.322
1768-12-01,Charlotte,5.93
1769-01-01,Charlotte,6.589
1769-02-01,Charlotte,7.010999999999999
1769-03-01,Charlotte,10.95
1769-04-01,Charlotte,15.816
1769-05-01,Charlotte,21.357
1769-06-01,Charlotte,26.035
1769-07-01,Charlotte,26.711
1769-08-01,Charlotte,25.845
1769-09-01,Charlotte,22.125
1769-10-01,Charlotte,13.36
1769-11-01,Charlotte,8.215
1769-12-01,Charlotte,4.251
1770-01-01,Charlotte,4.894
1770-02-01,Charlotte,8.36
1770-03-01,Charlotte,8.334
1770-04-01,Charlotte,16.599999999999998
1770-05-01,Charlotte,20.263
1770-06-01,Charlotte,23.943
1770-07-01,Charlotte,25.13000000000001
1770-08-01,Charlotte,24.596
1770-09-01,Charlotte,21.455
1770-10-01,Charlotte,15.055
1770-11-01,Charlotte,10.635
1770-12-01,Charlotte,7.287000000000001
1771-01-01,Charlotte,8.933
1771-02-01,Charlotte,5.069
1771-03-01,Charlotte,10.720999999999998
1771-04-01,Charlotte,15.172
1771-05-01,Charlotte,21.018
1771-06-01,Charlotte,25.422
1771-07-01,Charlotte,26.215
1771-08-01,Charlotte,26.964
1771-09-01,Charlotte,22.391
1771-10-01,Charlotte,18.165
1771-11-01,Charlotte,11.605
1771-12-01,Charlotte,6.239
1772-01-01,Charlotte,5.1
1772-02-01,Charlotte,6.544
1772-03-01,Charlotte,8.709999999999999
1772-04-01,Charlotte,16.724
1772-05-01,Charlotte,19.812
1772-06-01,Charlotte,24.043000000000003
1772-07-01,Charlotte,26.95
1772-08-01,Charlotte,26.07
1772-09-01,Charlotte,20.852
1772-10-01,Charlotte,17.067
1772-11-01,Charlotte,12.583
1772-12-01,Charlotte,9.945
1773-01-01,Charlotte,4.794
1773-02-01,Charlotte,5.084
1773-03-01,Charlotte,10.833
1773-04-01,Charlotte,17.137999999999998
1773-05-01,Charlotte,22.15
1773-06-01,Charlotte,24.698
1773-07-01,Charlotte,27.155
1773-08-01,Charlotte,25.994
1773-09-01,Charlotte,23.276
1773-10-01,Charlotte,16.924999999999994
1773-11-01,Charlotte,9.282
1773-12-01,Charlotte,8.962
1774-01-01,Charlotte,2.9410000000000003
1774-02-01,Charlotte,8.493
1774-03-01,Charlotte,11.658
1774-04-01,Charlotte,19.153
1774-06-01,Charlotte,25.809
1774-07-01,Charlotte,28.021
1774-08-01,Charlotte,26.333
1774-09-01,Charlotte,21.72600000000001
1774-10-01,Charlotte,17.176
1774-11-01,Charlotte,9.089
1774-12-01,Charlotte,4.909
1775-01-01,Charlotte,7.781000000000001
1775-02-01,Charlotte,10.989999999999998
1775-03-01,Charlotte,13.571
1775-04-01,Charlotte,15.683
1775-05-01,Charlotte,22.354
1775-06-01,Charlotte,23.367
1775-07-01,Charlotte,26.675
1775-08-01,Charlotte,25.968000000000004
1775-09-01,Charlotte,21.57
1775-10-01,Charlotte,16.749000000000002
1775-11-01,Charlotte,11.769
1775-12-01,Charlotte,5.096
1776-01-01,Charlotte,3.778
1776-02-01,Charlotte,8.381
1776-03-01,Charlotte,10.48
1776-04-01,Charlotte,15.348999999999998
1776-06-01,Charlotte,25.145
1776-07-01,Charlotte,26.118
1776-08-01,Charlotte,26.341
1776-09-01,Charlotte,21.92
1776-10-01,Charlotte,16.084999999999994
1776-11-01,Charlotte,11.075
1776-12-01,Charlotte,7.5939999999999985
1777-01-01,Charlotte,8.359
1777-02-01,Charlotte,8.363
1777-03-01,Charlotte,11.242
1777-04-01,Charlotte,14.071
1777-05-01,Charlotte,20.054
1777-06-01,Charlotte,23.205
1777-07-01,Charlotte,23.616
1777-08-01,Charlotte,25.208
1777-09-01,Charlotte,21.056
1777-10-01,Charlotte,14.839
1777-11-01,Charlotte,9.813
1777-12-01,Charlotte,6.106999999999998
1778-01-01,Charlotte,6.55
1778-05-01,Charlotte,20.458
1778-06-01,Charlotte,23.145
1778-10-01,Charlotte,16.046
1778-11-01,Charlotte,8.418000000000001
1778-12-01,Charlotte,5.007
1779-01-01,Charlotte,4.795999999999999
1779-02-01,Charlotte,10.392
1779-03-01,Charlotte,11.63
1781-01-01,Charlotte,7.2189999999999985
1781-02-01,Charlotte,7.867000000000001
1781-03-01,Charlotte,11.212
1781-04-01,Charlotte,14.812
1781-05-01,Charlotte,20.991
1781-06-01,Charlotte,23.546
1781-07-01,Charlotte,27.067
1781-08-01,Charlotte,26.413
1781-09-01,Charlotte,21.109
1781-10-01,Charlotte,16.122999999999998
1781-11-01,Charlotte,10.643
1781-12-01,Charlotte,6.35
1782-01-01,Charlotte,3.852
1782-02-01,Charlotte,5.226
1782-03-01,Charlotte,9.117
1782-04-01,Charlotte,16.98
1782-05-01,Charlotte,21.197
1782-06-01,Charlotte,25.521
1782-07-01,Charlotte,25.85
1782-08-01,Charlotte,27.384
1782-09-01,Charlotte,22.999
1782-10-01,Charlotte,15.241
1782-11-01,Charlotte,9.252
1782-12-01,Charlotte,4.908
1783-01-01,Charlotte,2.95
1783-02-01,Charlotte,9.501
1783-03-01,Charlotte,10.59
1783-04-01,Charlotte,15.973999999999998
1783-05-01,Charlotte,21.712
1783-06-01,Charlotte,25.935
1783-07-01,Charlotte,25.343000000000004
1783-08-01,Charlotte,25.868
1783-09-01,Charlotte,19.835
1783-10-01,Charlotte,14.273
1783-11-01,Charlotte,7.127999999999999
1783-12-01,Charlotte,5.3260000000000005
1784-01-01,Charlotte,4.497
1784-02-01,Charlotte,4.208
1784-03-01,Charlotte,9.743
1784-04-01,Charlotte,14.634
1784-05-01,Charlotte,20.086
1784-06-01,Charlotte,24.489
1784-07-01,Charlotte,26.65
1784-08-01,Charlotte,27.464
1784-09-01,Charlotte,21.389000000000006
1784-10-01,Charlotte,14.403
1784-11-01,Charlotte,10.64
1784-12-01,Charlotte,5.412000000000001
1785-01-01,Charlotte,4.417999999999998
1785-02-01,Charlotte,6.175
1785-03-01,Charlotte,7.186999999999999
1785-04-01,Charlotte,14.689
1785-05-01,Charlotte,19.517
1785-06-01,Charlotte,25.78
1785-07-01,Charlotte,26.527
1785-08-01,Charlotte,26.197
1785-09-01,Charlotte,20.572000000000006
1785-10-01,Charlotte,14.666999999999998
1785-11-01,Charlotte,10.347
1785-12-01,Charlotte,5.420999999999999
1786-01-01,Charlotte,3.644
1786-02-01,Charlotte,7.274999999999999
1786-03-01,Charlotte,12.39
1786-04-01,Charlotte,15.915
1786-05-01,Charlotte,20.789
1786-06-01,Charlotte,25.141
1786-07-01,Charlotte,27.102
1786-08-01,Charlotte,25.838
1786-09-01,Charlotte,22.860000000000007
1786-10-01,Charlotte,15.768
1786-11-01,Charlotte,8.206000000000001
1786-12-01,Charlotte,3.059
1787-01-01,Charlotte,6.5120000000000005
1787-02-01,Charlotte,7.098999999999998
1787-03-01,Charlotte,11.683
1787-04-01,Charlotte,15.738
1787-05-01,Charlotte,20.603
1787-06-01,Charlotte,24.772
1787-07-01,Charlotte,25.438
1787-08-01,Charlotte,25.459
1787-09-01,Charlotte,20.65
1787-10-01,Charlotte,14.215
1787-11-01,Charlotte,10.757
1787-12-01,Charlotte,5.415
1788-01-01,Charlotte,4.146
1788-02-01,Charlotte,7.167999999999998
1788-03-01,Charlotte,11.255999999999998
1788-04-01,Charlotte,16.589000000000002
1788-05-01,Charlotte,20.539
1788-06-01,Charlotte,25.11
1788-07-01,Charlotte,28.241
1788-08-01,Charlotte,26.147
1788-09-01,Charlotte,22.337
1788-10-01,Charlotte,17.695999999999994
1788-11-01,Charlotte,11.829
1788-12-01,Charlotte,3.515
1789-01-01,Charlotte,6.492999999999999
1789-02-01,Charlotte,5.55
1789-03-01,Charlotte,10.128
1789-04-01,Charlotte,15.384
1789-05-01,Charlotte,20.575
1789-06-01,Charlotte,25.018
1789-07-01,Charlotte,27.484
1789-08-01,Charlotte,26.489
1789-09-01,Charlotte,22.315
1789-10-01,Charlotte,13.948
1789-11-01,Charlotte,10.701
1789-12-01,Charlotte,7.375
1790-01-01,Charlotte,7.0120000000000005
1790-02-01,Charlotte,7.806
1790-03-01,Charlotte,10.751
1790-04-01,Charlotte,13.998
1790-05-01,Charlotte,20.675
1790-06-01,Charlotte,25.685
1790-07-01,Charlotte,25.805
1790-08-01,Charlotte,26.114
1790-09-01,Charlotte,22.106
1790-10-01,Charlotte,16.003
1790-11-01,Charlotte,9.884
1790-12-01,Charlotte,4.515
1791-01-01,Charlotte,6.487
1791-02-01,Charlotte,6.872000000000001
1791-03-01,Charlotte,12.421
1791-04-01,Charlotte,16.564999999999998
1791-05-01,Charlotte,21.02
1791-06-01,Charlotte,24.792
1791-07-01,Charlotte,25.684
1791-08-01,Charlotte,25.807
1791-09-01,Charlotte,21.353
1791-10-01,Charlotte,14.582999999999998
1791-11-01,Charlotte,10.484000000000002
1791-12-01,Charlotte,6.47
1792-01-01,Charlotte,2.676
1792-02-01,Charlotte,7.467
1792-03-01,Charlotte,11.368
1792-04-01,Charlotte,15.777
1792-05-01,Charlotte,21.397
1792-06-01,Charlotte,24.597
1792-07-01,Charlotte,25.928
1792-08-01,Charlotte,24.37
1792-09-01,Charlotte,21.528
1792-10-01,Charlotte,15.735
1792-11-01,Charlotte,9.916
1792-12-01,Charlotte,5.585999999999999
1793-01-01,Charlotte,5.4270000000000005
1793-02-01,Charlotte,8.555
1793-03-01,Charlotte,11.478
1793-04-01,Charlotte,16.721999999999998
1793-05-01,Charlotte,21.395
1793-06-01,Charlotte,24.946
1793-07-01,Charlotte,26.628
1793-08-01,Charlotte,25.596
