Date,Location,Temp_C
2005-01-01,Pittsburgh,-2.002
2005-02-01,Pittsburgh,-0.4310000000000001
2005-03-01,Pittsburgh,1.0440000000000005
2005-04-01,Pittsburgh,10.492
2005-05-01,Pittsburgh,13.331
2005-06-01,Pittsburgh,22.681
2005-07-01,Pittsburgh,24.215
2005-08-01,Pittsburgh,23.43
2005-09-01,Pittsburgh,19.781
2005-10-01,Pittsburgh,12.234000000000002
2005-11-01,Pittsburgh,6.856
2005-12-01,Pittsburgh,-2.681
2006-01-01,Pittsburgh,3.18
2006-02-01,Pittsburgh,-0.7270000000000001
2006-03-01,Pittsburgh,3.1830000000000003
2006-04-01,Pittsburgh,11.408
2006-05-01,Pittsburgh,15.111
2006-06-01,Pittsburgh,19.623
2006-07-01,Pittsburgh,23.702
2006-08-01,Pittsburgh,22.895000000000003
2006-09-01,Pittsburgh,16.915000000000006
2006-10-01,Pittsburgh,10.021
2006-11-01,Pittsburgh,6.981
2006-12-01,Pittsburgh,3.371
2007-01-01,Pittsburgh,0.0209999999999999
2007-02-01,Pittsburgh,-6.7620000000000005
2007-03-01,Pittsburgh,5.207999999999999
2007-04-01,Pittsburgh,8.228000000000002
2007-05-01,Pittsburgh,17.204
2007-06-01,Pittsburgh,21.164
2007-07-01,Pittsburgh,21.712
2007-08-01,Pittsburgh,23.202
2007-09-01,Pittsburgh,19.429
2007-10-01,Pittsburgh,15.262
2007-11-01,Pittsburgh,5.252000000000001
2007-12-01,Pittsburgh,0.2799999999999999
2008-01-01,Pittsburgh,-1.258
2008-02-01,Pittsburgh,-2.411
2008-03-01,Pittsburgh,1.713
2008-04-01,Pittsburgh,11.566
2008-05-01,Pittsburgh,13.556
2008-06-01,Pittsburgh,21.608
2008-07-01,Pittsburgh,22.906
2008-08-01,Pittsburgh,21.171000000000006
2008-09-01,Pittsburgh,19.06600000000001
2008-10-01,Pittsburgh,10.459
2008-11-01,Pittsburgh,4.372999999999998
2008-12-01,Pittsburgh,-0.518
2009-01-01,Pittsburgh,-6.642
2009-02-01,Pittsburgh,-0.8880000000000001
2009-03-01,Pittsburgh,4.5950000000000015
2009-04-01,Pittsburgh,10.248
2009-05-01,Pittsburgh,16.005
2009-06-01,Pittsburgh,19.789
2009-07-01,Pittsburgh,20.65
2009-08-01,Pittsburgh,22.165000000000006
2009-09-01,Pittsburgh,18.167
2009-10-01,Pittsburgh,10.002
2009-11-01,Pittsburgh,8.038
2009-12-01,Pittsburgh,-1.3330000000000002
2010-01-01,Pittsburgh,-3.7
2010-02-01,Pittsburgh,-3.411
2010-03-01,Pittsburgh,5.372000000000001
2010-04-01,Pittsburgh,12.232
2010-05-01,Pittsburgh,17.128999999999998
2010-06-01,Pittsburgh,21.936
2010-07-01,Pittsburgh,24.203000000000003
2010-08-01,Pittsburgh,23.502
2010-09-01,Pittsburgh,18.62
2010-10-01,Pittsburgh,11.757
2010-11-01,Pittsburgh,5.489
2010-12-01,Pittsburgh,-3.932
2011-01-01,Pittsburgh,-4.976
2011-02-01,Pittsburgh,-1.359
2011-03-01,Pittsburgh,2.899
2011-04-01,Pittsburgh,10.289
2011-05-01,Pittsburgh,16.69
2011-06-01,Pittsburgh,21.135
2011-07-01,Pittsburgh,24.948
2011-08-01,Pittsburgh,22.271
2011-09-01,Pittsburgh,18.655
2011-10-01,Pittsburgh,11.297
2011-11-01,Pittsburgh,8.334
2011-12-01,Pittsburgh,2.3480000000000003
2012-01-01,Pittsburgh,-0.3439999999999998
2012-02-01,Pittsburgh,1.5269999999999997
2012-03-01,Pittsburgh,10.109
2012-04-01,Pittsburgh,9.195
2012-05-01,Pittsburgh,18.921
2012-06-01,Pittsburgh,21.108
2012-07-01,Pittsburgh,24.966
2012-08-01,Pittsburgh,21.94
2012-09-01,Pittsburgh,17.482000000000006
2012-10-01,Pittsburgh,11.558000000000002
2012-11-01,Pittsburgh,4.185
2012-12-01,Pittsburgh,2.938
2013-01-01,Pittsburgh,-1.086
2013-02-01,Pittsburgh,-2.213
2013-03-01,Pittsburgh,1.285
2013-04-01,Pittsburgh,9.691
2013-05-01,Pittsburgh,16.789
2013-06-01,Pittsburgh,20.579
2013-07-01,Pittsburgh,22.969
2013-08-01,Pittsburgh,21.023000000000003
2013-09-01,Pittsburgh,17.799
