Date,Location,Temp_C
1775-04-01,Aurora,7.0200000000000005
1775-05-01,Aurora,13.388
1775-09-01,Aurora,15.013000000000002
1775-10-01,Aurora,10.268
1775-11-01,Aurora,5.891
1776-09-01,Aurora,14.818
1776-10-01,Aurora,7.994
1776-11-01,Aurora,2.6180000000000003
1776-12-01,Aurora,-0.5080000000000001
1820-01-01,Aurora,-6.779999999999999
1820-02-01,Aurora,-1.781
1820-03-01,Aurora,0.909
1820-04-01,Aurora,8.517999999999999
1820-05-01,Aurora,12.837
1820-06-01,Aurora,18.338
1820-07-01,Aurora,19.569000000000003
1820-08-01,Aurora,18.367
1820-09-01,Aurora,15.069
1820-10-01,Aurora,7.975999999999999
1820-11-01,Aurora,1.0579999999999998
1820-12-01,Aurora,-4.949
1821-01-01,Aurora,-3.292
1821-02-01,Aurora,-1.4660000000000002
1821-03-01,Aurora,2.337
1821-04-01,Aurora,5.652
1821-05-01,Aurora,12.529000000000002
1821-06-01,Aurora,18.766
1821-07-01,Aurora,20.366
1821-08-01,Aurora,21.077
1821-09-01,Aurora,14.056
1821-10-01,Aurora,8.966999999999997
1821-11-01,Aurora,2.2379999999999995
1821-12-01,Aurora,-3.927000000000001
1822-01-01,Aurora,-2.528
1822-02-01,Aurora,0.1949999999999999
1822-03-01,Aurora,5.571000000000001
1822-04-01,Aurora,6.6030000000000015
1822-05-01,Aurora,12.442
1822-06-01,Aurora,18.379
1822-07-01,Aurora,21.897
1822-08-01,Aurora,20.899
1822-09-01,Aurora,14.819
1822-10-01,Aurora,7.1
1822-11-01,Aurora,1.1409999999999998
1822-12-01,Aurora,-6.169
1823-01-01,Aurora,-3.382
1823-02-01,Aurora,-3.947
1823-03-01,Aurora,2.455
1823-04-01,Aurora,7.282999999999999
1823-05-01,Aurora,12.062
1823-06-01,Aurora,19.659
1823-07-01,Aurora,21.94
1823-08-01,Aurora,20.608
1823-09-01,Aurora,13.816
1823-10-01,Aurora,7.959999999999999
1823-11-01,Aurora,1.6809999999999998
1823-12-01,Aurora,-3.827
1824-01-01,Aurora,-2.157
1824-02-01,Aurora,-2.327
1824-03-01,Aurora,1.3690000000000002
1824-04-01,Aurora,6.061
1824-05-01,Aurora,12.156
1824-06-01,Aurora,18.09
1824-07-01,Aurora,21.983
1824-08-01,Aurora,20.759
1824-09-01,Aurora,15.61
1824-10-01,Aurora,7.414
1824-11-01,Aurora,2.37
1824-12-01,Aurora,-0.1860000000000001
1825-01-01,Aurora,-2.063
1825-02-01,Aurora,0.3049999999999999
1825-03-01,Aurora,3.499
1825-04-01,Aurora,8.949
1825-05-01,Aurora,12.609000000000002
1825-06-01,Aurora,18.827
1825-07-01,Aurora,21.91
1825-08-01,Aurora,20.819000000000003
1825-09-01,Aurora,16.101000000000006
1825-10-01,Aurora,7.776
1825-11-01,Aurora,3.25
1825-12-01,Aurora,-2.7510000000000003
1826-01-01,Aurora,-3.47
1826-02-01,Aurora,-3.0040000000000004
1826-03-01,Aurora,2.245
1826-04-01,Aurora,6.658
1826-05-01,Aurora,14.012
1826-06-01,Aurora,18.251
1826-07-01,Aurora,21.49
1826-08-01,Aurora,19.557
1826-09-01,Aurora,13.976
1826-10-01,Aurora,8.806000000000001
1826-11-01,Aurora,3.544
1826-12-01,Aurora,-0.7490000000000001
1827-01-01,Aurora,-0.9009999999999998
1827-02-01,Aurora,1.034
1827-03-01,Aurora,3.3760000000000003
1827-04-01,Aurora,7.6190000000000015
1827-05-01,Aurora,13.65
1827-06-01,Aurora,18.962
1827-07-01,Aurora,22.031
1827-08-01,Aurora,20.979
1827-09-01,Aurora,15.123
1827-10-01,Aurora,8.837
1827-11-01,Aurora,3.207
1827-12-01,Aurora,-3.542
1828-01-01,Aurora,-5.084
1828-02-01,Aurora,-2.822
1828-03-01,Aurora,2.754
1828-04-01,Aurora,6.948
1828-05-01,Aurora,12.758
1828-06-01,Aurora,19.701
1828-07-01,Aurora,22.316
1828-08-01,Aurora,21.07
1828-09-01,Aurora,13.895
1828-10-01,Aurora,9.273
1828-11-01,Aurora,3.3280000000000003
1828-12-01,Aurora,-0.966
1829-01-01,Aurora,-2.258
1829-02-01,Aurora,-4.043
1829-03-01,Aurora,2.258
1829-04-01,Aurora,6.683000000000002
1829-05-01,Aurora,14.053
1829-06-01,Aurora,18.896
1829-07-01,Aurora,21.944000000000003
1829-08-01,Aurora,20.945
1829-09-01,Aurora,14.767
1829-10-01,Aurora,9.623
1829-11-01,Aurora,0.7989999999999997
1829-12-01,Aurora,-1.634
1830-01-01,Aurora,-2.279
1830-02-01,Aurora,0.959
1830-03-01,Aurora,2.575
1830-04-01,Aurora,8.065000000000001
1830-05-01,Aurora,11.991
1830-06-01,Aurora,18.076
1830-07-01,Aurora,23.62
1830-08-01,Aurora,20.939
1830-09-01,Aurora,14.584
1830-10-01,Aurora,9.67
1830-11-01,Aurora,5.624
1830-12-01,Aurora,-1.874
1831-01-01,Aurora,-4.122999999999998
1831-02-01,Aurora,-2.339
1831-03-01,Aurora,2.161
1831-04-01,Aurora,6.102
1831-05-01,Aurora,12.584
1831-06-01,Aurora,18.2
1831-07-01,Aurora,21.273000000000003
1831-08-01,Aurora,20.014
1831-09-01,Aurora,13.233
1831-10-01,Aurora,8.117999999999999
1831-11-01,Aurora,1.1419999999999997
1831-12-01,Aurora,-5.08
1832-01-01,Aurora,-2.569
1832-02-01,Aurora,-3.751
1832-03-01,Aurora,3.679
1832-04-01,Aurora,8.262
1832-05-01,Aurora,11.578
1832-06-01,Aurora,18.561
1832-07-01,Aurora,21.673
1832-08-01,Aurora,18.683
1832-09-01,Aurora,14.603000000000002
1832-10-01,Aurora,9.4
1832-11-01,Aurora,1.859
1832-12-01,Aurora,-1.788
1833-01-01,Aurora,-1.412
1833-02-01,Aurora,-0.3939999999999999
