Date,Location,Temp_C
1743-11-01,Cincinnati,4.372999999999998
1744-04-01,Cincinnati,12.745
1744-05-01,Cincinnati,17.003999999999998
1744-06-01,Cincinnati,22.267
1744-07-01,Cincinnati,23.653
1744-09-01,Cincinnati,17.213
1744-10-01,Cincinnati,10.43
1744-11-01,Cincinnati,4.680999999999999
1744-12-01,Cincinnati,-1.088
1745-01-01,Cincinnati,-1.872
1745-02-01,Cincinnati,-0.5499999999999999
1745-03-01,Cincinnati,3.5290000000000004
1745-04-01,Cincinnati,10.672
1750-01-01,Cincinnati,-2.074
1750-02-01,Cincinnati,-0.0739999999999999
1750-03-01,Cincinnati,5.355
1750-04-01,Cincinnati,11.215
1750-05-01,Cincinnati,17.464000000000002
1750-06-01,Cincinnati,21.119
1750-07-01,Cincinnati,25.684
1750-08-01,Cincinnati,23.798
1750-09-01,Cincinnati,18.659
1750-10-01,Cincinnati,10.074
1750-12-01,Cincinnati,-0.706
1751-01-01,Cincinnati,-2.062
1751-02-01,Cincinnati,-0.994
1751-03-01,Cincinnati,5.8210000000000015
1751-04-01,Cincinnati,10.611
1751-06-01,Cincinnati,22.418000000000003
1751-07-01,Cincinnati,24.423
1751-08-01,Cincinnati,23.327
1751-09-01,Cincinnati,17.511000000000006
1752-01-01,Cincinnati,-5.227
1752-03-01,Cincinnati,5.955
1752-04-01,Cincinnati,10.238
1752-10-01,Cincinnati,10.923
1752-11-01,Cincinnati,6.692
1752-12-01,Cincinnati,0.182
1753-01-01,Cincinnati,-2.143
1753-02-01,Cincinnati,-0.428
1753-03-01,Cincinnati,6.41
1753-04-01,Cincinnati,10.726
1753-05-01,Cincinnati,17.816
1753-06-01,Cincinnati,22.926
1753-07-01,Cincinnati,24.336
1753-08-01,Cincinnati,22.977
1753-09-01,Cincinnati,17.907
1753-10-01,Cincinnati,12.102
1753-11-01,Cincinnati,4.5680000000000005
1753-12-01,Cincinnati,-2.53
1754-01-01,Cincinnati,-1.821
1754-02-01,Cincinnati,-1.976
1754-03-01,Cincinnati,4.745
1754-06-01,Cincinnati,22.445
1754-07-01,Cincinnati,24.192
1754-08-01,Cincinnati,22.84
1754-09-01,Cincinnati,17.949
1754-10-01,Cincinnati,12.994000000000002
1754-12-01,Cincinnati,0.4029999999999999
1755-01-01,Cincinnati,-2.599
1755-02-01,Cincinnati,-0.903
1755-03-01,Cincinnati,3.943000000000001
1755-04-01,Cincinnati,11.667
1755-05-01,Cincinnati,18.045
1755-06-01,Cincinnati,22.84
1755-09-01,Cincinnati,18.173
1755-10-01,Cincinnati,10.902
1755-11-01,Cincinnati,5.047
1755-12-01,Cincinnati,-1.5659999999999998
1756-01-01,Cincinnati,-0.5529999999999999
1756-02-01,Cincinnati,2.881
1756-06-01,Cincinnati,22.766
1756-07-01,Cincinnati,23.983
1756-08-01,Cincinnati,22.534
1756-09-01,Cincinnati,19.183
1756-10-01,Cincinnati,10.956
1756-11-01,Cincinnati,3.819
1756-12-01,Cincinnati,-2.106
1757-01-01,Cincinnati,-3.984
