Date,Location,Temp_C
1743-11-01,Akron,3.209
1744-04-01,Akron,10.352
1744-05-01,Akron,15.487
1744-06-01,Akron,20.9
1744-07-01,Akron,22.111
1744-09-01,Akron,15.424
1744-10-01,Akron,9.017
1744-11-01,Akron,3.35
1744-12-01,Akron,-2.371
1745-01-01,Akron,-2.826
1745-02-01,Akron,-2.498
1745-03-01,Akron,1.3530000000000002
1745-04-01,Akron,8.479000000000001
1750-01-01,Akron,-3.737
1750-02-01,Akron,-2.235
1750-03-01,Akron,3.01
1750-04-01,Akron,9.062
1750-05-01,Akron,15.64
1750-06-01,Akron,19.328000000000007
1750-07-01,Akron,24.128
1750-08-01,Akron,22.197000000000006
1750-09-01,Akron,17.308
1750-10-01,Akron,8.850000000000003
1750-12-01,Akron,-1.499
1751-01-01,Akron,-3.4370000000000003
1751-02-01,Akron,-2.51
1751-03-01,Akron,3.483
1751-04-01,Akron,8.355
1751-06-01,Akron,20.793000000000006
1751-07-01,Akron,22.755
1751-08-01,Akron,21.679
1751-09-01,Akron,15.962000000000002
1752-01-01,Akron,-6.941000000000002
1752-03-01,Akron,3.5890000000000004
1752-04-01,Akron,7.894000000000001
1752-10-01,Akron,9.482
1752-11-01,Akron,5.629
1752-12-01,Akron,-1.126
1753-01-01,Akron,-3.295
1753-02-01,Akron,-1.936
1753-03-01,Akron,4.218999999999999
1753-04-01,Akron,8.467
1753-05-01,Akron,15.816
1753-06-01,Akron,21.133000000000006
1753-07-01,Akron,22.645
1753-08-01,Akron,21.38000000000001
1753-09-01,Akron,16.090999999999998
1753-10-01,Akron,10.624
1753-11-01,Akron,3.365
1753-12-01,Akron,-3.297
1754-01-01,Akron,-2.75
1754-02-01,Akron,-3.309
1754-03-01,Akron,2.629
1754-06-01,Akron,20.545
1754-07-01,Akron,22.551
1754-08-01,Akron,21.355
1754-09-01,Akron,16.413
1754-10-01,Akron,11.559
1754-12-01,Akron,-0.7020000000000001
1755-01-01,Akron,-3.594
1755-02-01,Akron,-2.354
1755-03-01,Akron,1.497
1755-04-01,Akron,9.275
1755-05-01,Akron,15.914
1755-06-01,Akron,20.735
1755-09-01,Akron,16.487000000000002
1755-10-01,Akron,9.176000000000002
1755-11-01,Akron,3.745
1755-12-01,Akron,-2.533
1756-01-01,Akron,-1.89
1756-02-01,Akron,0.7290000000000001
1756-06-01,Akron,20.903
1756-07-01,Akron,22.407
1756-08-01,Akron,21.07
1756-09-01,Akron,17.578
1756-10-01,Akron,9.612
1756-11-01,Akron,2.7299999999999995
1756-12-01,Akron,-3.064
1757-01-01,Akron,-5.066
1757-02-01,Akron,-1.078
1757-03-01,Akron,2.5500000000000003
1757-04-01,Akron,8.259
1757-05-01,Akron,16.065
1757-06-01,Akron,23.045
1757-07-01,Akron,24.787
1757-08-01,Akron,21.607000000000006
1757-10-01,Akron,9.098
1757-11-01,Akron,2.708
1757-12-01,Akron,-2.3680000000000003
1758-01-01,Akron,-5.683
1758-02-01,Akron,-3.494
1758-03-01,Akron,1.6610000000000005
1758-04-01,Akron,8.020000000000001
1758-05-01,Akron,14.031
1758-06-01,Akron,19.38000000000001
1758-07-01,Akron,21.285
1758-08-01,Akron,19.217
1758-09-01,Akron,15.364
1758-10-01,Akron,6.7970000000000015
1758-11-01,Akron,3.956
1758-12-01,Akron,-2.419
1759-01-01,Akron,-2.5490000000000004
1759-02-01,Akron,0.092
1759-03-01,Akron,2.8880000000000003
1759-04-01,Akron,7.907000000000001
1759-05-01,Akron,14.8
1759-06-01,Akron,19.483
1759-07-01,Akron,19.984
1759-08-01,Akron,20.338
1759-09-01,Akron,16.945
1759-10-01,Akron,10.635000000000002
1759-11-01,Akron,3.782
1759-12-01,Akron,-4.835
1760-01-01,Akron,-4.609
1760-02-01,Akron,-1.525
1760-03-01,Akron,1.0320000000000005
1760-04-01,Akron,8.626000000000001
1760-05-01,Akron,14.369000000000002
1760-06-01,Akron,18.581
1760-08-01,Akron,21.508000000000006
1760-09-01,Akron,16.401
1760-10-01,Akron,9.153
1760-11-01,Akron,3.263
1760-12-01,Akron,-2.408
1761-01-01,Akron,-6.444
1761-02-01,Akron,-1.951
1761-03-01,Akron,3.826
