Datetime,EKPC
2016-01-01,1545.0416666666667
2016-01-02,1677.7083333333333
2016-01-03,1685.75
2016-01-04,1846.4166666666667
2016-01-05,1980.5833333333333
2016-01-06,1854.0
2016-01-07,1637.4583333333333
2016-01-08,1435.8333333333333
2016-01-09,1401.9583333333333
2016-01-10,1923.5416666666667
2016-01-11,2285.0416666666665
2016-01-12,2009.1666666666667
2016-01-13,2176.5833333333335
2016-01-14,1619.9166666666667
2016-01-15,1559.2916666666667
2016-01-16,1735.9166666666667
2016-01-17,1918.875
2016-01-18,2563.9583333333335
2016-01-19,2475.0
2016-01-20,2237.25
2016-01-21,2185.375
2016-01-22,2226.0416666666665
2016-01-23,2146.1666666666665
2016-01-24,2259.4166666666665
2016-01-25,1927.1666666666667
2016-01-26,1718.625
2016-01-27,1833.5
2016-01-28,1957.0833333333333
2016-01-29,1711.1666666666667
2016-01-30,1586.8333333333333
2016-01-31,1303.7083333333333
2016-02-01,1342.9583333333333
2016-02-02,1439.6666666666667
2016-02-03,1188.2083333333333
2016-02-04,1618.75
2016-02-05,1825.2916666666667
2016-02-06,1707.875
2016-02-07,1649.9583333333333
2016-02-08,1732.1666666666667
2016-02-09,2217.0416666666665
2016-02-10,2400.5833333333335
2016-02-11,2148.0
2016-02-12,2098.4166666666665
2016-02-13,2210.5416666666665
2016-02-14,2374.625
2016-02-15,2007.6666666666667
2016-02-16,1874.3333333333333
2016-02-17,1875.375
2016-02-18,1750.1666666666667
2016-02-19,1495.6666666666667
2016-02-20,1221.0416666666667
2016-02-21,1194.75
2016-02-22,1469.0416666666667
2016-02-23,1428.625
2016-02-24,1426.375
2016-02-25,1858.5416666666667
2016-02-26,1752.6666666666667
2016-02-27,1591.9166666666667
2016-02-28,1381.25
2016-02-29,1323.25
2016-03-01,1491.875
2016-03-02,1710.0833333333333
2016-03-03,1832.9583333333333
2016-03-04,1711.5833333333333
2016-03-05,1697.125
2016-03-06,1492.75
2016-03-07,1407.7916666666667
2016-03-08,1239.0
2016-03-09,1094.4583333333333
2016-03-10,1101.25
2016-03-11,1148.125
2016-03-12,1127.4583333333333
2016-03-13,1090.608695652174
2016-03-14,1157.0
2016-03-15,1170.375
2016-03-16,1081.25
2016-03-17,1172.25
2016-03-18,1231.25
2016-03-19,1286.4166666666667
2016-03-20,1425.75
2016-03-21,1518.8333333333333
2016-03-22,1415.625
2016-03-23,1196.0416666666667
2016-03-24,1156.4166666666667
2016-03-25,1288.2083333333333
2016-03-26,1322.5
2016-03-27,1098.6666666666667
2016-03-28,1206.6666666666667
2016-03-29,1295.0
2016-03-30,1256.5416666666667
2016-03-31,1139.5416666666667
2016-04-01,1104.125
2016-04-02,1204.4166666666667
2016-04-03,1329.7916666666667
2016-04-04,1220.7916666666667
2016-04-05,1382.3333333333333
2016-04-06,1351.4583333333333
2016-04-07,1351.0833333333333
2016-04-08,1508.0
2016-04-09,1548.0
2016-04-10,1454.6666666666667
2016-04-11,1247.75
2016-04-12,1231.625
2016-04-13,1285.5833333333333
2016-04-14,1195.4583333333333
2016-04-15,1141.2916666666667
2016-04-16,1105.2916666666667
2016-04-17,1130.75
2016-04-18,1212.4166666666667
2016-04-19,1202.6666666666667
2016-04-20,1191.5833333333333
2016-04-21,1183.0
2016-04-22,1116.375
2016-04-23,1075.7916666666667
2016-04-24,1121.2916666666667
2016-04-25,1212.4583333333333
2016-04-26,1273.5416666666667
2016-04-27,1201.7083333333333
2016-04-28,1230.7083333333333
2016-04-29,1157.5833333333333
2016-04-30,1098.0416666666667
2016-05-01,1162.4166666666667
2016-05-02,1165.375
2016-05-03,1149.6666666666667
2016-05-04,1141.4166666666667
2016-05-05,1264.0833333333333
2016-05-06,1200.25
2016-05-07,1130.9166666666667
2016-05-08,1092.7083333333333
2016-05-09,1181.5416666666667
2016-05-10,1205.1666666666667
2016-05-11,1285.0833333333333
2016-05-12,1278.0416666666667
2016-05-13,1182.0833333333333
2016-05-14,1104.5416666666667
2016-05-15,1141.8333333333333
2016-05-16,1227.75
2016-05-17,1218.7083333333333
2016-05-18,1142.375
2016-05-19,1170.625
2016-05-20,1158.5
2016-05-21,1112.7916666666667
2016-05-22,1133.7083333333333
2016-05-23,1218.2916666666667
2016-05-24,1276.5416666666667
2016-05-25,1291.125
2016-05-26,1282.4583333333333
2016-05-27,1396.8333333333333
2016-05-28,1370.375
2016-05-29,1362.875
2016-05-30,1412.9166666666667
2016-05-31,1444.875
2016-06-01,1522.2916666666667
2016-06-02,1385.7083333333333
2016-06-03,1436.1666666666667
2016-06-04,1367.25
2016-06-05,1336.8333333333333
2016-06-06,1412.7916666666667
2016-06-07,1321.625
2016-06-08,1251.875
2016-06-09,1311.0833333333333
2016-06-10,1392.6666666666667
2016-06-11,1506.25
2016-06-12,1558.875
2016-06-13,1586.375
2016-06-14,1574.4583333333333
2016-06-15,1581.5416666666667
2016-06-16,1635.6666666666667
2016-06-17,1427.2083333333333
2016-06-18,1474.25
2016-06-19,1466.0
2016-06-20,1572.4583333333333
2016-06-21,1641.2083333333333
2016-06-22,1497.75
2016-06-23,1697.8333333333333
2016-06-24,1533.0416666666667
2016-06-25,1548.8333333333333
2016-06-26,1610.1666666666667
2016-06-27,1629.5833333333333
2016-06-28,1609.2083333333333
2016-06-29,1414.2916666666667
2016-06-30,1366.875
2016-07-01,1405.625
2016-07-02,1372.1666666666667
2016-07-03,1273.25
2016-07-04,1307.1666666666667
2016-07-05,1504.3333333333333
2016-07-06,1591.2916666666667
2016-07-07,1444.6666666666667
2016-07-08,1471.0
2016-07-09,1517.2916666666667
2016-07-10,1463.4166666666667
2016-07-11,1605.9166666666667
2016-07-12,1514.8333333333333
2016-07-13,1610.9166666666667
2016-07-14,1621.7916666666667
2016-07-15,1588.4166666666667
2016-07-16,1506.4166666666667
2016-07-17,1580.875
2016-07-18,1597.5416666666667
2016-07-19,1712.7083333333333
2016-07-20,1720.6666666666667
2016-07-21,1742.1666666666667
2016-07-22,1692.5833333333333
2016-07-23,1693.0
2016-07-24,1758.9583333333333
2016-07-25,1791.7916666666667
2016-07-26,1741.3333333333333
2016-07-27,1744.2916666666667
2016-07-28,1530.5833333333333
2016-07-29,1550.5833333333333
2016-07-30,1529.75
2016-07-31,1527.3333333333333
2016-08-01,1561.3333333333333
2016-08-02,1610.6666666666667
2016-08-03,1604.7083333333333
2016-08-04,1638.9166666666667
2016-08-05,1637.9166666666667
2016-08-06,1564.375
2016-08-07,1571.5
2016-08-08,1615.4166666666667
2016-08-09,1734.0416666666667
2016-08-10,1697.25
2016-08-11,1761.5
2016-08-12,1796.7916666666667
2016-08-13,1706.2083333333333
2016-08-14,1651.2083333333333
2016-08-15,1710.2083333333333
2016-08-16,1646.5
2016-08-17,1511.625
2016-08-18,1508.0833333333333
2016-08-19,1519.4166666666667
2016-08-20,1433.7083333333333
2016-08-21,1413.0416666666667
2016-08-22,1401.5833333333333
2016-08-23,1421.4583333333333
2016-08-24,1512.9583333333333
2016-08-25,1731.125
2016-08-26,1753.25
2016-08-27,1701.7916666666667
2016-08-28,1539.0416666666667
2016-08-29,1544.7083333333333
2016-08-30,1583.5
2016-08-31,1536.125
2016-09-01,1392.9166666666667
2016-09-02,1230.4583333333333
2016-09-03,1272.125
2016-09-04,1344.5833333333333
2016-09-05,1468.9166666666667
2016-09-06,1582.0
2016-09-07,1569.4166666666667
2016-09-08,1642.8333333333333
2016-09-09,1595.7916666666667
2016-09-10,1541.7083333333333
2016-09-11,1323.5
2016-09-12,1362.7916666666667
2016-09-13,1434.7916666666667
2016-09-14,1449.2083333333333
2016-09-15,1422.4583333333333
2016-09-16,1512.3333333333333
2016-09-17,1377.375
2016-09-18,1379.625
2016-09-19,1457.6666666666667
2016-09-20,1446.2083333333333
2016-09-21,1376.0416666666667
2016-09-22,1382.5833333333333
2016-09-23,1479.375
2016-09-24,1483.25
2016-09-25,1484.4583333333333
2016-09-26,1280.5416666666667
2016-09-27,1154.875
2016-09-28,1159.1666666666667
2016-09-29,1057.5416666666667
2016-09-30,1015.3333333333334
2016-10-01,1056.5416666666667
2016-10-02,1086.0
2016-10-03,1173.7083333333333
2016-10-04,1234.9583333333333
2016-10-05,1189.0416666666667
2016-10-06,1170.5
2016-10-07,1232.5416666666667
2016-10-08,1092.4583333333333
2016-10-09,1071.625
2016-10-10,1151.75
2016-10-11,1168.4166666666667
2016-10-12,1094.375
2016-10-13,1037.2083333333333
2016-10-14,1099.8333333333333
2016-10-15,1098.0416666666667
2016-10-16,1152.4166666666667
2016-10-17,1246.4166666666667
2016-10-18,1308.9583333333333
2016-10-19,1278.75
2016-10-20,1126.2083333333333
2016-10-21,1119.375
2016-10-22,1147.5416666666667
2016-10-23,1174.7083333333333
2016-10-24,1162.4166666666667
2016-10-25,1219.9583333333333
2016-10-26,1227.4166666666667
2016-10-27,1084.125
2016-10-28,1157.9583333333333
2016-10-29,1130.75
2016-10-30,1125.875
2016-10-31,1146.8333333333333
2016-11-01,1208.5
2016-11-02,1166.1666666666667
2016-11-03,1167.9583333333333
2016-11-04,1130.9583333333333
2016-11-05,1171.7916666666667
2016-11-06,1175.28
2016-11-07,1219.4583333333333
2016-11-08,1218.4166666666667
2016-11-09,1220.0833333333333
2016-11-10,1371.5
2016-11-11,1316.6666666666667
2016-11-12,1354.5833333333333
2016-11-13,1439.0416666666667
2016-11-14,1467.2083333333333
2016-11-15,1421.7083333333333
2016-11-16,1323.6666666666667
2016-11-17,1287.7083333333333
2016-11-18,1184.7916666666667
2016-11-19,1338.4166666666667
2016-11-20,1600.7916666666667
2016-11-21,1743.8333333333333
2016-11-22,1688.5833333333333
2016-11-23,1489.25
2016-11-24,1144.25
2016-11-25,1303.5833333333333
2016-11-26,1490.2916666666667
2016-11-27,1624.5416666666667
2016-11-28,1440.5
2016-11-29,1271.25
2016-11-30,1191.9166666666667
2016-12-01,1507.625
2016-12-02,1688.625
2016-12-03,1607.0416666666667
2016-12-04,1547.7083333333333
2016-12-05,1514.1666666666667
2016-12-06,1497.0833333333333
2016-12-07,1546.5416666666667
2016-12-08,1829.2083333333333
2016-12-09,2075.0416666666665
2016-12-10,2064.4166666666665
2016-12-11,1766.1666666666667
2016-12-12,1558.5
2016-12-13,1759.25
2016-12-14,1812.0416666666667
2016-12-15,2314.2083333333335
2016-12-16,2262.8333333333335
2016-12-17,1470.7916666666667
2016-12-18,1801.5833333333333
2016-12-19,2174.5
2016-12-20,2191.3333333333335
2016-12-21,1929.875
2016-12-22,1714.7916666666667
2016-12-23,1768.4166666666667
2016-12-24,1373.8333333333333
2016-12-25,1187.4166666666667
2016-12-26,1131.9166666666667
2016-12-27,1305.9166666666667
2016-12-28,1653.4583333333333
2016-12-29,1545.3333333333333
2016-12-30,1711.375
2016-12-31,1747.0
2017-01-01,1441.9583333333333
2017-01-02,1323.1666666666667
2017-01-03,1285.4583333333333
2017-01-04,1716.25
2017-01-05,2047.0416666666667
2017-01-06,2363.9583333333335
2017-01-07,2524.7916666666665
2017-01-08,2469.7083333333335
2017-01-09,2174.0833333333335
2017-01-10,1728.9166666666667
2017-01-11,1429.3333333333333
2017-01-12,1242.2083333333333
2017-01-13,1568.7083333333333
2017-01-14,1528.0833333333333
2017-01-15,1521.75
2017-01-16,1448.5416666666667
2017-01-17,1282.4166666666667
2017-01-18,1437.7083333333333
2017-01-19,1522.4166666666667
2017-01-20,1292.4166666666667
2017-01-21,1258.875
2017-01-22,1263.3333333333333
2017-01-23,1399.75
2017-01-24,1561.5833333333333
2017-01-25,1534.75
2017-01-26,1677.8333333333333
2017-01-27,1872.3333333333333
2017-01-28,1732.0416666666667
2017-01-29,1775.9166666666667
2017-01-30,1872.8333333333333
2017-01-31,1576.7916666666667
2017-02-01,1460.0416666666667
2017-02-02,1651.75
2017-02-03,1887.9583333333333
2017-02-04,1986.9166666666667
2017-02-05,1493.4583333333333
2017-02-06,1533.375
2017-02-07,1282.7916666666667
2017-02-08,1368.9166666666667
2017-02-09,1897.2916666666667
2017-02-10,1852.1666666666667
2017-02-11,1273.7916666666667
2017-02-12,1137.875
2017-02-13,1540.5
2017-02-14,1568.9583333333333
2017-02-15,1494.6666666666667
2017-02-16,1682.75
2017-02-17,1398.25
2017-02-18,1357.7916666666667
2017-02-19,1243.9166666666667
2017-02-20,1329.5
2017-02-21,1207.625
2017-02-22,1185.625
2017-02-23,1172.4583333333333
2017-02-24,1166.2083333333333
2017-02-25,1350.625
2017-02-26,1622.125
2017-02-27,1481.1666666666667
2017-02-28,1388.4583333333333
2017-03-01,1162.8333333333333
2017-03-02,1557.6666666666667
2017-03-03,1634.0416666666667
2017-03-04,1596.8333333333333
2017-03-05,1384.125
2017-03-06,1282.7083333333333
2017-03-07,1255.8333333333333
2017-03-08,1375.375
2017-03-09,1343.4166666666667
2017-03-10,1362.4583333333333
2017-03-11,1660.875
2017-03-12,1636.2173913043478
2017-03-13,1676.7916666666667
2017-03-14,1866.3333333333333
2017-03-15,2029.125
2017-03-16,1862.5833333333333
2017-03-17,1720.0
2017-03-18,1346.2916666666667
2017-03-19,1429.9166666666667
2017-03-20,1502.9583333333333
2017-03-21,1246.625
2017-03-22,1366.5833333333333
2017-03-23,1482.0833333333333
2017-03-24,1213.25
2017-03-25,1078.2916666666667
2017-03-26,1097.125
2017-03-27,1168.0833333333333
2017-03-28,1186.5416666666667
2017-03-29,1194.375
2017-03-30,1195.125
2017-03-31,1181.5
2017-04-01,1302.0416666666667
2017-04-02,1206.1666666666667
2017-04-03,1162.5416666666667
2017-04-04,1126.0833333333333
2017-04-05,1113.5
2017-04-06,1309.1666666666667
2017-04-07,1389.4583333333333
2017-04-08,1309.4166666666667
2017-04-09,1187.75
2017-04-10,1165.7083333333333
2017-04-11,1165.3333333333333
2017-04-12,1181.2083333333333
2017-04-13,1204.625
2017-04-14,1177.0
2017-04-15,1178.7916666666667
2017-04-16,1155.0833333333333
2017-04-17,1182.5
2017-04-18,1170.0833333333333
2017-04-19,1170.9583333333333
2017-04-20,1273.5416666666667
2017-04-21,1188.0416666666667
2017-04-22,1140.3333333333333
2017-04-23,1245.6666666666667
2017-04-24,1201.375
2017-04-25,1199.7916666666667
2017-04-26,1262.5833333333333
2017-04-27,1217.375
2017-04-28,1208.9166666666667
2017-04-29,1327.5416666666667
2017-04-30,1327.9166666666667
2017-05-01,1222.2083333333333
2017-05-02,1157.9583333333333
2017-05-03,1114.7916666666667
2017-05-04,1163.7083333333333
2017-05-05,1204.2083333333333
2017-05-06,1252.5
2017-05-07,1224.0833333333333
2017-05-08,1219.75
2017-05-09,1206.4166666666667
2017-05-10,1325.125
2017-05-11,1299.0833333333333
2017-05-12,1158.7916666666667
2017-05-13,1130.2083333333333
2017-05-14,1188.5833333333333
2017-05-15,1335.1666666666667
2017-05-16,1413.375
2017-05-17,1459.2083333333333
2017-05-18,1493.0
2017-05-19,1415.0833333333333
2017-05-20,1430.8333333333333
2017-05-21,1267.2916666666667
2017-05-22,1231.4166666666667
2017-05-23,1211.875
2017-05-24,1103.3333333333333
2017-05-25,1177.8333333333333
2017-05-26,1247.125
2017-05-27,1319.5416666666667
2017-05-28,1205.8333333333333
2017-05-29,1288.25
2017-05-30,1373.2916666666667
2017-05-31,1343.375
2017-06-01,1349.4166666666667
2017-06-02,1382.7916666666667
2017-06-03,1353.25
2017-06-04,1357.0416666666667
2017-06-05,1385.0833333333333
2017-06-06,1315.2916666666667
2017-06-07,1193.875
2017-06-08,1120.125
2017-06-09,1195.0416666666667
2017-06-10,1316.4583333333333
2017-06-11,1429.1666666666667
2017-06-12,1604.125
2017-06-13,1632.7916666666667
2017-06-14,1544.25
2017-06-15,1509.5833333333333
2017-06-16,1525.9166666666667
2017-06-17,1544.75
2017-06-18,1504.875
2017-06-19,1491.125
2017-06-20,1494.625
2017-06-21,1475.1666666666667
2017-06-22,1384.2916666666667
2017-06-23,1443.375
2017-06-24,1371.75
2017-06-25,1279.5416666666667
2017-06-26,1305.4583333333333
2017-06-27,1323.4583333333333
2017-06-28,1329.7083333333333
2017-06-29,1508.75
2017-06-30,1569.625
2017-07-01,1509.25
2017-07-02,1480.7916666666667
2017-07-03,1452.2916666666667
2017-07-04,1349.2916666666667
2017-07-05,1438.5
2017-07-06,1379.9583333333333
2017-07-07,1538.2083333333333
2017-07-08,1439.6666666666667
2017-07-09,1436.2083333333333
2017-07-10,1592.0416666666667
2017-07-11,1606.9583333333333
2017-07-12,1677.75
2017-07-13,1772.1666666666667
2017-07-14,1683.375
2017-07-15,1549.4166666666667
2017-07-16,1506.4583333333333
2017-07-17,1596.5416666666667
2017-07-18,1669.7916666666667
2017-07-19,1701.3333333333333
2017-07-20,1749.5833333333333
2017-07-21,1789.0833333333333
2017-07-22,1814.0
2017-07-23,1628.8333333333333
2017-07-24,1669.9583333333333
2017-07-25,1625.4583333333333
2017-07-26,1578.0416666666667
2017-07-27,1648.125
2017-07-28,1489.2083333333333
2017-07-29,1353.375
2017-07-30,1344.1666666666667
2017-07-31,1528.0833333333333
2017-08-01,1508.375
2017-08-02,1534.875
2017-08-03,1498.1666666666667
2017-08-04,1412.7083333333333
2017-08-05,1252.0833333333333
2017-08-06,1231.5416666666667
2017-08-07,1308.5416666666667
2017-08-08,1380.2916666666667
2017-08-09,1413.75
2017-08-10,1477.125
2017-08-11,1453.3333333333333
2017-08-12,1452.2916666666667
2017-08-13,1418.0833333333333
2017-08-14,1461.4583333333333
2017-08-15,1602.7083333333333
2017-08-16,1650.75
2017-08-17,1718.9166666666667
2017-08-18,1612.0416666666667
2017-08-19,1504.9583333333333
2017-08-20,1568.0833333333333
2017-08-21,1642.0416666666667
2017-08-22,1606.3333333333333
2017-08-23,1404.4583333333333
2017-08-24,1328.375
2017-08-25,1248.7916666666667
2017-08-26,1236.4166666666667
2017-08-27,1294.0
2017-08-28,1300.125
2017-08-29,1354.9166666666667
2017-08-30,1402.5
2017-08-31,1413.5
2017-09-01,1219.875
2017-09-02,1088.7083333333333
2017-09-03,1153.7916666666667
2017-09-04,1339.9166666666667
2017-09-05,1278.25
2017-09-06,1153.7083333333333
2017-09-07,1163.7916666666667
2017-09-08,1176.2083333333333
2017-09-09,1144.7916666666667
2017-09-10,1138.6666666666667
2017-09-11,1149.8333333333333
2017-09-12,1178.125
2017-09-13,1122.9583333333333
2017-09-14,1177.8333333333333
2017-09-15,1246.4583333333333
2017-09-16,1298.0416666666667
2017-09-17,1353.2916666666667
2017-09-18,1430.1666666666667
2017-09-19,1351.8333333333333
2017-09-20,1443.5416666666667
2017-09-21,1505.6666666666667
2017-09-22,1485.0416666666667
2017-09-23,1424.375
2017-09-24,1397.2916666666667
2017-09-25,1418.4583333333333
2017-09-26,1444.5
2017-09-27,1393.4583333333333
2017-09-28,1297.0416666666667
2017-09-29,1182.4166666666667
2017-09-30,1101.0833333333333
2017-10-01,1102.2083333333333
2017-10-02,1176.4166666666667
2017-10-03,1260.5416666666667
2017-10-04,1292.4583333333333
2017-10-05,1271.6666666666667
2017-10-06,1279.0
2017-10-07,1277.125
2017-10-08,1234.5
2017-10-09,1364.75
2017-10-10,1290.75
2017-10-11,1218.2083333333333
2017-10-12,1137.625
2017-10-13,1179.25
2017-10-14,1187.2916666666667
2017-10-15,1164.6666666666667
2017-10-16,1124.1666666666667
2017-10-17,1197.9583333333333
2017-10-18,1195.375
2017-10-19,1169.0
2017-10-20,1165.2916666666667
2017-10-21,1069.5416666666667
2017-10-22,1080.2083333333333
2017-10-23,1121.7083333333333
2017-10-24,1205.375
2017-10-25,1303.7083333333333
2017-10-26,1267.7083333333333
2017-10-27,1146.1666666666667
2017-10-28,1349.9583333333333
2017-10-29,1540.0
2017-10-30,1571.625
2017-10-31,1399.5833333333333
2017-11-01,1312.9166666666667
2017-11-02,1159.75
2017-11-03,1156.1666666666667
2017-11-04,1124.4583333333333
2017-11-05,1106.96
2017-11-06,1174.9166666666667
2017-11-07,1321.75
2017-11-08,1387.375
2017-11-09,1404.875
2017-11-10,1547.4166666666667
2017-11-11,1615.2916666666667
2017-11-12,1366.125
2017-11-13,1482.8333333333333
2017-11-14,1469.2083333333333
2017-11-15,1571.3333333333333
2017-11-16,1479.4166666666667
2017-11-17,1518.1666666666667
2017-11-18,1264.2083333333333
2017-11-19,1548.9583333333333
2017-11-20,1755.2083333333333
2017-11-21,1563.625
2017-11-22,1604.375
2017-11-23,1658.0
2017-11-24,1492.8333333333333
2017-11-25,1299.1666666666667
2017-11-26,1485.9166666666667
2017-11-27,1496.8333333333333
2017-11-28,1344.0416666666667
2017-11-29,1316.4583333333333
2017-11-30,1347.7916666666667
2017-12-01,1397.2083333333333
2017-12-02,1433.4583333333333
2017-12-03,1489.7083333333333
2017-12-04,1456.4166666666667
2017-12-05,1404.1666666666667
2017-12-06,1792.875
2017-12-07,1872.2916666666667
2017-12-08,2006.9583333333333
2017-12-09,2071.75
2017-12-10,1968.2083333333333
2017-12-11,1766.4583333333333
2017-12-12,1857.2083333333333
2017-12-13,2015.875
2017-12-14,1820.0416666666667
2017-12-15,1953.0416666666667
2017-12-16,1721.625
2017-12-17,1657.4583333333333
2017-12-18,1545.75
2017-12-19,1462.0
2017-12-20,1486.8333333333333
2017-12-21,1566.25
2017-12-22,1337.3333333333333
2017-12-23,1395.2083333333333
2017-12-24,1641.5833333333333
2017-12-25,1908.3333333333333
2017-12-26,1921.75
2017-12-27,2243.9166666666665
2017-12-28,2434.2916666666665
2017-12-29,2109.8333333333335
2017-12-30,2075.9166666666665
2017-12-31,2516.6666666666665
2018-01-01,2673.75
2018-01-02,2848.25
2018-01-03,2567.125
2018-01-04,2478.375
2018-01-05,2688.2083333333335
2018-01-06,2769.875
2018-01-07,2379.2916666666665
2018-01-08,1907.4583333333333
2018-01-09,1714.4583333333333
2018-01-10,1462.5416666666667
2018-01-11,1353.75
2018-01-12,1658.125
2018-01-13,2389.5416666666665
2018-01-14,2586.4166666666665
2018-01-15,2236.0
2018-01-16,2535.0
2018-01-17,2756.6666666666665
2018-01-18,2602.375
2018-01-19,2154.8333333333335
2018-01-20,1684.5833333333333
2018-01-21,1438.4583333333333
2018-01-22,1388.5
2018-01-23,1628.125
2018-01-24,1915.2083333333333
2018-01-25,1938.8333333333333
2018-01-26,1682.9166666666667
2018-01-27,1449.0
2018-01-28,1403.9583333333333
2018-01-29,1810.2916666666667
2018-01-30,1979.0833333333333
2018-01-31,1874.375
2018-02-01,1697.7083333333333
2018-02-02,2230.1666666666665
2018-02-03,2172.625
2018-02-04,1828.9583333333333
2018-02-05,2102.2916666666665
2018-02-06,1945.9583333333333
2018-02-07,1919.9166666666667
2018-02-08,1970.5416666666667
2018-02-09,1769.625
2018-02-10,1477.875
2018-02-11,1479.0
2018-02-12,1862.875
2018-02-13,1781.3333333333333
2018-02-14,1399.4166666666667
2018-02-15,1226.6666666666667
2018-02-16,1313.375
2018-02-17,1656.4583333333333
2018-02-18,1519.75
2018-02-19,1296.5833333333333
2018-02-20,1184.0833333333333
2018-02-21,1177.9166666666667
2018-02-22,1262.3333333333333
2018-02-23,1200.5
2018-02-24,1172.5833333333333
2018-02-25,1230.4166666666667
2018-02-26,1345.3333333333333
2018-02-27,1407.0833333333333
2018-02-28,1318.875
2018-03-01,1292.0
2018-03-02,1470.375
2018-03-03,1533.5
2018-03-04,1514.375
2018-03-05,1577.625
2018-03-06,1354.9583333333333
2018-03-07,1655.2083333333333
2018-03-08,1845.125
2018-03-09,1756.5833333333333
2018-03-10,1518.0833333333333
2018-03-11,1528.3478260869565
2018-03-12,1722.1666666666667
2018-03-13,1812.9166666666667
2018-03-14,1888.7083333333333
2018-03-15,1622.4583333333333
2018-03-16,1484.9166666666667
2018-03-17,1369.6666666666667
2018-03-18,1261.1666666666667
2018-03-19,1360.0
2018-03-20,1580.75
2018-03-21,1902.875
2018-03-22,1795.0
2018-03-23,1640.4166666666667
2018-03-24,1701.0
2018-03-25,1602.0
2018-03-26,1446.5
2018-03-27,1327.3333333333333
2018-03-28,1248.875
2018-03-29,1218.4166666666667
2018-03-30,1314.875
2018-03-31,1362.0833333333333
2018-04-01,1236.0416666666667
2018-04-02,1500.7083333333333
2018-04-03,1281.375
2018-04-04,1366.375
2018-04-05,1607.7083333333333
2018-04-06,1405.4583333333333
2018-04-07,1675.0416666666667
2018-04-08,1669.7083333333333
2018-04-09,1536.1666666666667
2018-04-10,1486.625
2018-04-11,1465.5416666666667
2018-04-12,1251.6666666666667
2018-04-13,1166.0416666666667
2018-04-14,1118.1666666666667
2018-04-15,1190.1666666666667
2018-04-16,1715.7083333333333
2018-04-17,1596.0833333333333
2018-04-18,1260.2916666666667
2018-04-19,1389.3333333333333
2018-04-20,1424.5
2018-04-21,1264.625
2018-04-22,1158.375
2018-04-23,1215.625
2018-04-24,1239.8333333333333
2018-04-25,1223.625
2018-04-26,1228.7083333333333
2018-04-27,1195.7916666666667
2018-04-28,1149.5416666666667
2018-04-29,1229.7916666666667
2018-04-30,1283.4166666666667
2018-05-01,1231.9583333333333
2018-05-02,1244.9583333333333
2018-05-03,1314.3333333333333
2018-05-04,1243.1666666666667
2018-05-05,1123.4166666666667
2018-05-06,1137.375
2018-05-07,1192.2083333333333
2018-05-08,1225.9583333333333
2018-05-09,1211.875
2018-05-10,1360.375
2018-05-11,1392.7916666666667
2018-05-12,1386.7916666666667
2018-05-13,1418.0416666666667
2018-05-14,1555.0
2018-05-15,1586.5833333333333
2018-05-16,1391.6666666666667
2018-05-17,1377.7083333333333
2018-05-18,1334.9583333333333
2018-05-19,1294.375
2018-05-20,1424.875
2018-05-21,1508.5416666666667
2018-05-22,1422.125
2018-05-23,1452.9166666666667
2018-05-24,1399.6666666666667
2018-05-25,1491.1666666666667
2018-05-26,1451.3333333333333
2018-05-27,1432.0
2018-05-28,1428.2916666666667
2018-05-29,1507.5416666666667
2018-05-30,1545.9166666666667
2018-05-31,1472.4583333333333
2018-06-01,1394.25
2018-06-02,1493.4166666666667
2018-06-03,1433.5
2018-06-04,1332.4583333333333
2018-06-05,1366.6666666666667
2018-06-06,1327.875
2018-06-07,1428.2916666666667
2018-06-08,1553.5833333333333
2018-06-09,1540.375
2018-06-10,1472.7916666666667
2018-06-11,1458.0416666666667
2018-06-12,1497.4166666666667
2018-06-13,1562.0833333333333
2018-06-14,1596.8333333333333
2018-06-15,1535.7916666666667
2018-06-16,1580.125
2018-06-17,1694.1666666666667
2018-06-18,1845.2083333333333
2018-06-19,1822.7083333333333
2018-06-20,1726.625
2018-06-21,1553.8333333333333
2018-06-22,1496.6666666666667
2018-06-23,1433.9166666666667
2018-06-24,1527.4583333333333
2018-06-25,1473.125
2018-06-26,1449.4166666666667
2018-06-27,1462.0833333333333
2018-06-28,1603.4583333333333
2018-06-29,1717.625
2018-06-30,1716.25
2018-07-01,1706.125
2018-07-02,1717.9166666666667
2018-07-03,1689.6666666666667
2018-07-04,1822.2916666666667
2018-07-05,1873.9583333333333
2018-07-06,1606.9166666666667
2018-07-07,1416.375
2018-07-08,1525.0833333333333
2018-07-09,1717.375
2018-07-10,1755.3333333333333
2018-07-11,1758.0833333333333
2018-07-12,1633.25
2018-07-13,1653.75
2018-07-14,1694.7916666666667
2018-07-15,1635.2083333333333
2018-07-16,1686.375
2018-07-17,1760.625
2018-07-18,1625.25
2018-07-19,1609.5833333333333
2018-07-20,1571.25
2018-07-21,1409.4583333333333
2018-07-22,1343.5833333333333
2018-07-23,1415.5
2018-07-24,1498.7083333333333
2018-07-25,1581.7916666666667
2018-07-26,1542.0416666666667
2018-07-27,1519.2916666666667
2018-07-28,1376.0833333333333
2018-07-29,1430.0833333333333
2018-07-30,1527.5416666666667
2018-07-31,1517.5833333333333
2018-08-01,1450.1666666666667
2018-08-02,1493.25
2018-08-03,1448.0
