Datetime,DEOK,Estimated_Temp_C
2012-05-23,3087.875,22.312145161290324
2012-05-24,3316.25,22.371629032258067
2012-05-25,3495.5416666666665,22.431112903225806
2012-05-26,3476.083333333333,22.49059677419355
2012-05-27,3487.25,22.55008064516129
2012-05-28,3615.8333333333335,22.609564516129034
2012-05-29,3518.6666666666665,22.669048387096776
2012-05-30,3344.0,22.728532258064515
2012-05-31,3111.4166666666665,22.788016129032258
2012-06-01,2827.0,22.8475
2012-06-02,2445.6666666666665,23.00585
2012-06-03,2544.1666666666665,23.1642
2012-06-04,3062.875,23.32255
2012-06-05,2829.9166666666665,23.4809
2012-06-06,2847.958333333333,23.63925
2012-06-07,3008.0,23.7976
2012-06-08,3151.4166666666665,23.95595
2012-06-09,3061.833333333333,24.1143
2012-06-10,3141.0416666666665,24.27265
2012-06-11,3388.5,24.431
2012-06-12,3577.0,24.58935
2012-06-13,3152.9166666666665,24.7477
2012-06-14,3106.6666666666665,24.90605
2012-06-15,3425.5416666666665,25.0644
2012-06-16,3516.5416666666665,25.222749999999998
2012-06-17,3284.7916666666665,25.3811
2012-06-18,3755.7916666666665,25.53945
2012-06-19,3912.875,25.6978
2012-06-20,4007.2083333333335,25.85615
2012-06-21,4069.25,26.014499999999998
2012-06-22,3780.6666666666665,26.17285
2012-06-23,3341.833333333333,26.3312
2012-06-24,3452.458333333333,26.48955
2012-06-25,3683.75,26.6479
2012-06-26,3144.833333333333,26.80625
2012-06-27,3405.5416666666665,26.964599999999997
2012-06-28,4013.6666666666665,27.12295
2012-06-29,4113.0,27.281299999999998
2012-06-30,3525.0416666666665,27.43965
2012-07-01,3563.375,27.598
2012-07-02,3800.625,27.472129032258064
2012-07-03,4114.458333333333,27.346258064516128
2012-07-04,4011.0,27.220387096774193
2012-07-05,4343.666666666667,27.094516129032257
2012-07-06,4344.125,26.968645161290322
2012-07-07,4380.791666666667,26.842774193548387
2012-07-08,4127.208333333333,26.71690322580645
2012-07-09,3886.0833333333335,26.591032258064516
2012-07-10,3836.8333333333335,26.46516129032258
2012-07-11,3899.0833333333335,26.339290322580645
2012-07-12,3893.6666666666665,26.21341935483871
2012-07-13,3700.4166666666665,26.087548387096774
2012-07-14,3355.833333333333,25.96167741935484
2012-07-15,3396.875,25.835806451612903
2012-07-16,4130.208333333333,25.70993548387097
2012-07-17,4427.125,25.584064516129033
2012-07-18,4085.375,25.4581935483871
2012-07-19,3675.0,25.33232258064516
2012-07-20,3497.0416666666665,25.20645161290323
2012-07-21,3161.2916666666665,25.080580645161294
2012-07-22,3428.75,24.95470967741936
2012-07-23,4136.166666666667,24.828838709677424
2012-07-24,4026.1666666666665,24.70296774193549
2012-07-25,4139.791666666667,24.577096774193553
2012-07-26,4391.291666666667,24.451225806451617
2012-07-27,3947.9166666666665,24.325354838709682
2012-07-28,3188.1666666666665,24.199483870967747
2012-07-29,3211.083333333333,24.07361290322581
2012-07-30,3725.3333333333335,23.947741935483876
2012-07-31,3841.25,23.82187096774194
2012-08-01,3997.4166666666665,23.696000000000005
2012-08-02,4007.625,23.556774193548392
2012-08-03,3846.875,23.41754838709678
2012-08-04,3839.4583333333335,23.278322580645167
2012-08-05,3685.25,23.139096774193554
2012-08-06,3660.875,22.99987096774194
2012-08-07,3752.4166666666665,22.86064516129033
2012-08-08,4098.708333333333,22.721419354838716
2012-08-09,3823.4583333333335,22.582193548387103
2012-08-10,3238.25,22.442967741935487
2012-08-11,2716.583333333333,22.303741935483874
2012-08-12,2794.125,22.16451612903226
2012-08-13,3241.958333333333,22.02529032258065
2012-08-14,3274.5416666666665,21.886064516129036
2012-08-15,3449.458333333333,21.746838709677423
2012-08-16,3569.583333333333,21.60761290322581
2012-08-17,3360.458333333333,21.468387096774197
2012-08-18,2888.625,21.329161290322585
2012-08-19,2832.6666666666665,21.189935483870972
2012-08-20,3082.083333333333,21.05070967741936
2012-08-21,3147.5,20.911483870967746
2012-08-22,3239.583333333333,20.772258064516134
2012-08-23,3411.4166666666665,20.63303225806452
2012-08-24,3579.0,20.493806451612905
2012-08-25,3530.375,20.354580645161292
2012-08-26,3516.6666666666665,20.21535483870968
2012-08-27,3738.0833333333335,20.076129032258066
2012-08-28,3655.2916666666665,19.936903225806454
2012-08-29,3525.75,19.79767741935484
2012-08-30,3504.9166666666665,19.658451612903228
2012-08-31,3746.1666666666665,19.519225806451615
2012-09-01,3623.3333333333335,19.380000000000003
2012-09-02,3304.75,19.150133333333336
2012-09-03,3065.7916666666665,18.92026666666667
2012-09-04,3660.125,18.690400000000004
2012-09-05,3731.7083333333335,18.460533333333334
2012-09-06,3538.0416666666665,18.230666666666668
2012-09-07,3692.875,18.0008
2012-09-08,2889.125,17.770933333333335
2012-09-09,2575.583333333333,17.54106666666667
2012-09-10,2886.458333333333,17.311200000000003
2012-09-11,2919.875,17.081333333333333
2012-09-12,3051.583333333333,16.851466666666667
2012-09-13,3307.9166666666665,16.6216
2012-09-14,2938.7916666666665,16.391733333333335
2012-09-15,2470.958333333333,16.16186666666667
2012-09-16,2490.75,15.932000000000002
2012-09-17,2848.333333333333,15.702133333333334
2012-09-18,2830.4166666666665,15.472266666666668
2012-09-19,2631.9166666666665,15.2424
2012-09-20,2671.833333333333,15.012533333333334
2012-09-21,2653.208333333333,14.782666666666668
2012-09-22,2455.9166666666665,14.552800000000001
2012-09-23,2287.0416666666665,14.322933333333335
2012-09-24,2582.5,14.093066666666667
2012-09-25,2659.7916666666665,13.8632
2012-09-26,2779.9166666666665,13.633333333333333
2012-09-27,2844.958333333333,13.403466666666667
2012-09-28,2690.4166666666665,13.1736
2012-09-29,2456.125,12.943733333333334
2012-09-30,2348.083333333333,12.713866666666668
2012-10-01,2604.2916666666665,12.484
2012-10-02,2731.25,12.269435483870968
2012-10-03,2765.6666666666665,12.054870967741936
2012-10-04,2803.4166666666665,11.840306451612904
2012-10-05,2760.458333333333,11.625741935483871
2012-10-06,2343.2916666666665,11.41117741935484
2012-10-07,2357.125,11.196612903225807
2012-10-08,2766.208333333333,10.982048387096775
2012-10-09,2726.1666666666665,10.767483870967741
2012-10-10,2739.625,10.55291935483871
2012-10-11,2839.0416666666665,10.338354838709677
2012-10-12,2663.833333333333,10.123790322580644
2012-10-13,2458.5,9.909225806451612
2012-10-14,2353.833333333333,9.69466129032258
2012-10-15,2616.625,9.480096774193548
2012-10-16,2687.458333333333,9.265532258064516
2012-10-17,2713.125,9.050967741935484
2012-10-18,2671.375,8.836403225806452
2012-10-19,2691.25,8.62183870967742
2012-10-20,2513.6666666666665,8.407274193548387
2012-10-21,2442.6666666666665,8.192709677419355
2012-10-22,2730.208333333333,7.978145161290322
2012-10-23,2785.708333333333,7.76358064516129
2012-10-24,2864.125,7.549016129032258
2012-10-25,2810.125,7.334451612903226
2012-10-26,2665.375,7.119887096774193
2012-10-27,2523.0,6.905322580645161
2012-10-28,2487.5,6.690758064516129
2012-10-29,2935.4166666666665,6.476193548387096
2012-10-30,3044.9166666666665,6.261629032258064
2012-10-31,3014.5,6.047064516129032
2012-11-01,2946.2916666666665,5.8325
2012-11-02,2817.708333333333,5.8137333333333325
2012-11-03,2799.208333333333,5.794966666666666
2012-11-04,2675.304347826087,5.776199999999999
2012-11-05,2997.7916666666665,5.757433333333333
2012-11-06,3003.1666666666665,5.738666666666666
2012-11-07,2908.708333333333,5.7199
2012-11-08,2924.375,5.701133333333333
2012-11-09,2867.125,5.682366666666667
2012-11-10,2479.583333333333,5.6636
2012-11-11,2320.6666666666665,5.644833333333334
2012-11-12,2777.5,5.6260666666666665
2012-11-13,3045.583333333333,5.6073
2012-11-14,3133.25,5.588533333333333
2012-11-15,3107.708333333333,5.569766666666666
2012-11-16,3024.75,5.551
2012-11-17,2763.75,5.532233333333333
2012-11-18,2672.958333333333,5.513466666666667
2012-11-19,2917.4166666666665,5.4947
2012-11-20,2857.083333333333,5.475933333333334
2012-11-21,2748.208333333333,5.457166666666667
2012-11-22,2381.0,5.438400000000001
2012-11-23,2444.875,5.4196333333333335
2012-11-24,2838.7916666666665,5.400866666666667
2012-11-25,2847.25,5.3821
2012-11-26,2978.7916666666665,5.363333333333334
2012-11-27,3084.333333333333,5.344566666666667
2012-11-28,3216.583333333333,5.325800000000001
2012-11-29,3231.875,5.307033333333334
2012-11-30,3016.4166666666665,5.288266666666667
2012-12-01,2682.0,5.269500000000001
2012-12-02,2607.7916666666665,5.140209677419356
2012-12-03,2818.4166666666665,5.010919354838711
2012-12-04,2804.583333333333,4.881629032258065
2012-12-05,2963.9166666666665,4.75233870967742
2012-12-06,3116.375,4.623048387096775
2012-12-07,2915.0,4.49375806451613
2012-12-08,2650.5,4.364467741935485
2012-12-09,2614.7916666666665,4.235177419354839
2012-12-10,3007.0416666666665,4.105887096774194
2012-12-11,3315.6666666666665,3.976596774193549
2012-12-12,3359.25,3.8473064516129036
2012-12-13,3323.4166666666665,3.7180161290322586
2012-12-14,3177.125,3.588725806451613
2012-12-15,2869.833333333333,3.459435483870968
2012-12-16,2599.375,3.3301451612903232
2012-12-17,2948.6666666666665,3.200854838709678
2012-12-18,3113.333333333333,3.071564516129033
2012-12-19,3114.0416666666665,2.9422741935483874
2012-12-20,3134.083333333333,2.8129838709677424
2012-12-21,3462.0416666666665,2.683693548387097
2012-12-22,3129.4166666666665,2.554403225806452
2012-12-23,2906.708333333333,2.4251129032258065
2012-12-24,2837.7916666666665,2.2958225806451615
2012-12-25,2802.9166666666665,2.1665322580645165
2012-12-26,3231.875,2.037241935483871
2012-12-27,3296.0416666666665,1.9079516129032261
2012-12-28,3242.0,1.7786612903225807
2012-12-29,3106.125,1.6493709677419357
2012-12-30,3068.7916666666665,1.5200806451612903
2012-12-31,3148.0416666666665,1.3907903225806453
2013-01-01,2955.458333333333,1.2615
2013-01-02,3354.2916666666665,1.261758064516129
2013-01-03,3444.625,1.2620161290322582
2013-01-04,3263.7916666666665,1.2622741935483872
2013-01-05,3094.958333333333,1.2625322580645162
2013-01-06,2960.7916666666665,1.2627903225806452
2013-01-07,3267.75,1.2630483870967744
2013-01-08,3220.083333333333,1.2633064516129033
2013-01-09,3033.833333333333,1.2635645161290323
2013-01-10,3231.208333333333,1.2638225806451613
2013-01-11,2878.375,1.2640806451612905
2013-01-12,2592.375,1.2643387096774195
2013-01-13,2528.583333333333,1.2645967741935484
2013-01-14,3293.625,1.2648548387096774
2013-01-15,3443.7916666666665,1.2651129032258066
2013-01-16,3352.75,1.2653709677419356
2013-01-17,3258.625,1.2656290322580646
2013-01-18,3313.458333333333,1.2658870967741935
2013-01-19,2848.875,1.2661451612903227
2013-01-20,2836.25,1.2664032258064517
2013-01-21,3488.583333333333,1.2666612903225807
2013-01-22,3890.5833333333335,1.2669193548387097
2013-01-23,3853.0833333333335,1.2671774193548389
2013-01-24,3737.4583333333335,1.2674354838709678
2013-01-25,3693.0,1.2676935483870968
2013-01-26,3316.708333333333,1.2679516129032258
2013-01-27,3252.5416666666665,1.268209677419355
2013-01-28,3142.75,1.268467741935484
2013-01-29,2859.875,1.268725806451613
2013-01-30,2872.0,1.268983870967742
2013-01-31,3458.25,1.269241935483871
2013-02-01,3810.6666666666665,1.2695
2013-02-02,3476.7916666666665,1.3425714285714287
2013-02-03,3309.1666666666665,1.4156428571428572
2013-02-04,3595.875,1.4887142857142859
2013-02-05,3345.958333333333,1.5617857142857143
2013-02-06,3304.75,1.634857142857143
2013-02-07,3119.0,1.7079285714285715
2013-02-08,3135.208333333333,1.7810000000000001
2013-02-09,3043.6666666666665,1.8540714285714288
2013-02-10,2910.875,1.9271428571428573
2013-02-11,2947.958333333333,2.0002142857142857
2013-02-12,3058.5,2.0732857142857144
2013-02-13,3278.25,2.146357142857143
2013-02-14,3191.708333333333,2.2194285714285718
2013-02-15,3148.583333333333,2.2925000000000004
2013-02-16,3224.5,2.3655714285714287
2013-02-17,3179.125,2.4386428571428573
2013-02-18,3209.708333333333,2.511714285714286
2013-02-19,3312.458333333333,2.5847857142857142
2013-02-20,3517.208333333333,2.657857142857143
2013-02-21,3499.0,2.7309285714285716
2013-02-22,3296.0,2.8040000000000003
2013-02-23,2881.833333333333,2.877071428571429
2013-02-24,2894.0,2.9501428571428576
2013-02-25,3195.708333333333,3.0232142857142863
2013-02-26,3160.2916666666665,3.0962857142857145
2013-02-27,3226.0,3.169357142857143
2013-02-28,3350.458333333333,3.2424285714285714
2013-03-01,3229.75,3.3155
2013-03-02,3179.5,3.605741935483871
2013-03-03,3121.2916666666665,3.895983870967742
2013-03-04,3323.458333333333,4.186225806451613
2013-03-05,3269.1666666666665,4.476467741935484
2013-03-06,3440.958333333333,4.766709677419355
2013-03-07,3309.208333333333,5.056951612903227
2013-03-08,3158.333333333333,5.347193548387097
2013-03-09,2865.125,5.637435483870968
2013-03-10,2546.1304347826085,5.927677419354839
2013-03-11,2871.7916666666665,6.21791935483871
2013-03-12,3133.625,6.508161290322581
2013-03-13,3322.5416666666665,6.798403225806452
2013-03-14,3303.875,7.088645161290323
2013-03-15,3036.9166666666665,7.378887096774195
2013-03-16,2663.1666666666665,7.669129032258065
2013-03-17,2870.375,7.959370967741936
2013-03-18,3161.875,8.249612903225806
2013-03-19,3139.208333333333,8.539854838709678
2013-03-20,3261.0416666666665,8.83009677419355
2013-03-21,3409.708333333333,9.12033870967742
2013-03-22,3217.0416666666665,9.410580645161291
2013-03-23,2823.7916666666665,9.700822580645163
2013-03-24,2941.6666666666665,9.991064516129033
2013-03-25,3294.583333333333,10.281306451612904
2013-03-26,3238.0416666666665,10.571548387096776
2013-03-27,3182.208333333333,10.861790322580646
2013-03-28,3013.6666666666665,11.152032258064517
2013-03-29,2791.0416666666665,11.44227419354839
2013-03-30,2533.875,11.732516129032259
2013-03-31,2384.6666666666665,12.02275806451613
2013-04-01,2773.833333333333,12.313
2013-04-02,2991.958333333333,12.535433333333334
2013-04-03,3029.125,12.757866666666667
2013-04-04,2955.208333333333,12.9803
2013-04-05,2839.1666666666665,13.202733333333333
2013-04-06,2563.125,13.425166666666666
2013-04-07,2392.333333333333,13.6476
2013-04-08,2689.75,13.870033333333334
2013-04-09,2767.75,14.092466666666667
2013-04-10,2964.7916666666665,14.3149
2013-04-11,2859.583333333333,14.537333333333333
2013-04-12,2671.375,14.759766666666666
2013-04-13,2501.458333333333,14.982199999999999
2013-04-14,2350.75,15.204633333333332
2013-04-15,2597.833333333333,15.427066666666665
2013-04-16,2683.25,15.6495
2013-04-17,2740.875,15.871933333333331
2013-04-18,2870.9166666666665,16.094366666666666
2013-04-19,2684.958333333333,16.316799999999997
2013-04-20,2538.75,16.539233333333332
2013-04-21,2453.375,16.761666666666663
2013-04-22,2730.9166666666665,16.984099999999998
2013-04-23,2667.6666666666665,17.206533333333333
2013-04-24,2720.833333333333,17.428966666666664
2013-04-25,2831.6666666666665,17.651399999999995
2013-04-26,2696.5,17.87383333333333
2013-04-27,2412.4166666666665,18.096266666666665
2013-04-28,2322.75,18.318699999999996
2013-04-29,2650.333333333333,18.54113333333333
2013-04-30,2766.708333333333,18.763566666666662
2013-05-01,2918.375,18.985999999999997
2013-05-02,2906.458333333333,19.111419354838706
2013-05-03,2834.1666666666665,19.236838709677418
2013-05-04,2492.875,19.362258064516126
2013-05-05,2362.0416666666665,19.487677419354835
2013-05-06,2709.25,19.613096774193547
2013-05-07,2733.875,19.738516129032256
2013-05-08,2786.0416666666665,19.863935483870964
2013-05-09,2871.208333333333,19.989354838709676
2013-05-10,2742.333333333333,20.114774193548385
2013-05-11,2408.708333333333,20.240193548387097
2013-05-12,2280.208333333333,20.365612903225806
2013-05-13,2670.875,20.491032258064514
2013-05-14,2781.0416666666665,20.616451612903226
2013-05-15,3172.5,20.741870967741935
2013-05-16,3106.458333333333,20.867290322580644
2013-05-17,3000.4166666666665,20.992709677419356
2013-05-18,2758.5416666666665,21.118129032258064
2013-05-19,2852.6666666666665,21.243548387096773
2013-05-20,3494.9166666666665,21.368967741935485
2013-05-21,3504.0,21.494387096774194
2013-05-22,3271.333333333333,21.619806451612902
2013-05-23,2952.75,21.745225806451614
2013-05-24,2604.5416666666665,21.870645161290323
2013-05-25,2332.0416666666665,21.99606451612903
2013-05-26,2284.958333333333,22.121483870967744
2013-05-27,2513.583333333333,22.246903225806452
2013-05-28,3260.6666666666665,22.37232258064516
2013-05-29,3522.75,22.497741935483873
2013-05-30,3723.2916666666665,22.62316129032258
2013-05-31,3438.75,22.74858064516129
2013-06-01,3083.0416666666665,22.874000000000002
2013-06-02,2921.083333333333,22.897450000000003
2013-06-03,2927.875,22.920900000000003
2013-06-04,2859.7916666666665,22.944350000000004
2013-06-05,3066.6666666666665,22.9678
2013-06-06,3084.958333333333,22.99125
2013-06-07,2944.4166666666665,23.0147
2013-06-08,2691.583333333333,23.03815
2013-06-09,2796.625,23.061600000000002
2013-06-10,3106.25,23.085050000000003
2013-06-11,3380.6666666666665,23.108500000000003
2013-06-12,3821.375,23.131950000000003
2013-06-13,3568.625,23.1554
2013-06-14,3157.208333333333,23.17885
2013-06-15,3014.5416666666665,23.2023
2013-06-16,2917.9166666666665,23.22575
2013-06-17,3524.833333333333,23.249200000000002
2013-06-18,3449.0,23.272650000000002
2013-06-19,3264.6666666666665,23.296100000000003
2013-06-20,3403.625,23.31955
2013-06-21,3556.5,23.343
2013-06-22,3514.125,23.36645
2013-06-23,3332.5416666666665,23.3899
2013-06-24,3668.75,23.41335
2013-06-25,3923.0833333333335,23.4368
2013-06-26,3688.9583333333335,23.460250000000002
2013-06-27,3538.9166666666665,23.483700000000002
2013-06-28,3572.0416666666665,23.50715
2013-06-29,2895.125,23.5306
2013-06-30,2836.6666666666665,23.55405
2013-07-01,3074.7916666666665,23.5775
2013-07-02,3232.625,23.567870967741936
2013-07-03,3323.583333333333,23.55824193548387
2013-07-04,2699.1666666666665,23.548612903225806
2013-07-05,2847.708333333333,23.538983870967744
2013-07-06,2810.0,23.52935483870968
2013-07-07,2823.9166666666665,23.519725806451614
2013-07-08,3569.375,23.51009677419355
2013-07-09,3897.5833333333335,23.500467741935484
2013-07-10,3906.875,23.49083870967742
2013-07-11,3486.583333333333,23.481209677419358
2013-07-12,3210.375,23.471580645161293
2013-07-13,3197.875,23.461951612903228
2013-07-14,3524.833333333333,23.452322580645163
2013-07-15,4088.7083333333335,23.442693548387098
2013-07-16,4163.708333333333,23.433064516129033
2013-07-17,4255.416666666667,23.42343548387097
2013-07-18,4317.583333333333,23.413806451612906
2013-07-19,4139.583333333333,23.40417741935484
2013-07-20,3687.875,23.394548387096776
2013-07-21,3359.9166666666665,23.38491935483871
2013-07-22,3538.625,23.375290322580646
2013-07-23,3670.625,23.365661290322585
2013-07-24,3194.833333333333,23.35603225806452
2013-07-25,3056.708333333333,23.346403225806455
2013-07-26,3156.5,23.33677419354839
2013-07-27,2839.583333333333,23.327145161290325
2013-07-28,2551.708333333333,23.31751612903226
2013-07-29,2991.5416666666665,23.3078870967742
2013-07-30,3090.125,23.298258064516133
2013-07-31,3157.5,23.28862903225807
2013-08-01,3357.25,23.279000000000003
2013-08-02,3232.9166666666665,23.207306451612908
2013-08-03,3067.708333333333,23.13561290322581
2013-08-04,2815.2916666666665,23.063919354838713
2013-08-05,3108.2916666666665,22.992225806451614
2013-08-06,3343.75,22.92053225806452
2013-08-07,3637.5,22.848838709677423
2013-08-08,3743.375,22.777145161290324
2013-08-09,3563.875,22.70545161290323
2013-08-10,3355.25,22.633758064516133
2013-08-11,3397.125,22.562064516129034
2013-08-12,3650.4166666666665,22.49037096774194
2013-08-13,3455.875,22.41867741935484
2013-08-14,2887.125,22.346983870967744
2013-08-15,2856.0,22.27529032258065
2013-08-16,2939.7916666666665,22.20359677419355
2013-08-17,2861.5,22.131903225806454
2013-08-18,2949.333333333333,22.060209677419355
2013-08-19,3462.208333333333,21.98851612903226
2013-08-20,3599.708333333333,21.916822580645164
2013-08-21,3682.1666666666665,21.845129032258065
2013-08-22,3675.125,21.77343548387097
2013-08-23,3549.0416666666665,21.701741935483874
2013-08-24,3284.958333333333,21.630048387096775
2013-08-25,3243.25,21.55835483870968
2013-08-26,3728.75,21.48666129032258
2013-08-27,3997.875,21.414967741935484
2013-08-28,4177.958333333333,21.34327419354839
2013-08-29,3995.375,21.27158064516129
2013-08-30,3837.1666666666665,21.199887096774194
2013-08-31,3551.6666666666665,21.128193548387095
