Datetime,DOM,Estimated_Temp_C
2005-09-23,12208.416666666666,16.53419548931273
2005-09-24,10186.958333333334,16.344700540328127
2005-09-25,9846.75,16.155205591343524
2005-09-26,11113.25,15.965710642358918
2005-09-27,10597.125,15.776215693374317
2005-09-28,9747.666666666666,15.586720744389709
2005-09-29,9905.708333333334,15.397225795405106
2005-09-30,8994.5,15.2077308464205
2005-10-01,8569.875,16.469166666666666
2005-10-02,8740.125,14.687834375
2005-10-03,9664.583333333334,14.519751636196144
2005-10-04,10047.791666666666,14.35166889739229
2005-10-05,10526.083333333334,14.183586158588437
2005-10-06,10889.875,14.01550341978458
2005-10-07,10776.75,13.847420680980726
2005-10-08,9925.875,13.67933794217687
2005-10-09,8386.75,13.511255203373016
2005-10-10,9000.541666666666,13.34317246456916
2005-10-11,9193.041666666666,13.175089725765304
2005-10-12,8962.833333333334,13.007006986961452
2005-10-13,8729.875,12.838924248157596
2005-10-14,8786.333333333334,12.67084150935374
2005-10-15,8283.041666666666,12.502758770549889
2005-10-16,7913.833333333333,12.334676031746032
2005-10-17,8688.5,12.166593292942178
2005-10-18,8943.666666666666,11.998510554138322
2005-10-19,9093.083333333334,11.830427815334469
2005-10-20,9133.083333333334,11.662345076530611
2005-10-21,8874.166666666666,11.494262337726758
2005-10-22,8443.666666666666,11.326179598922902
2005-10-23,8085.625,11.158096860119048
2005-10-24,9099.125,10.990014121315191
2005-10-25,9701.791666666666,10.821931382511336
2005-10-26,9693.75,10.653848643707484
2005-10-27,9781.333333333334,10.485765904903628
2005-10-28,9664.875,10.317683166099773
2005-10-29,9440.291666666666,10.14960042729592
2005-10-30,9134.826086956522,9.981517688492064
2005-10-31,9393.375,9.813434949688208
2005-11-01,9120.875,11.767666666666663
2005-11-02,8933.75,9.416053125
2005-11-03,9421.791666666666,9.264115170809266
2005-11-04,9027.125,9.11217721661853
2005-11-05,8295.416666666666,8.960239262427796
2005-11-06,8143.833333333333,8.808301308237061
2005-11-07,8743.291666666666,8.656363354046327
2005-11-08,8935.708333333334,8.504425399855592
2005-11-09,8892.958333333334,8.352487445664858
2005-11-10,8955.625,8.200549491474122
2005-11-11,9558.583333333334,8.048611537283389
2005-11-12,9226.25,7.896673583092653
2005-11-13,8566.166666666666,7.744735628901919
2005-11-14,8785.208333333334,7.592797674711185
2005-11-15,8959.583333333334,7.44085972052045
2005-11-16,9042.833333333334,7.2889217663297154
2005-11-17,9669.208333333334,7.136983812138981
2005-11-18,10975.0,6.985045857948246
2005-11-19,10614.958333333334,6.833107903757512
2005-11-20,9435.833333333334,6.681169949566777
2005-11-21,9877.25,6.529231995376042
2005-11-22,10236.083333333334,6.377294041185308
2005-11-23,11187.458333333334,6.225356086994573
2005-11-24,9681.583333333334,6.073418132803839
2005-11-25,11130.25,5.921480178613104
2005-11-26,10896.791666666666,5.76954222442237
2005-11-27,10005.25,5.617604270231634
2005-11-28,9392.791666666666,5.465666316040901
2005-11-29,9068.125,5.313728361850166
2005-11-30,9160.833333333334,5.161790407659431
2005-12-01,10551.25,5.041833333333334
2005-12-02,11160.583333333334,5.009153125
2005-12-03,11291.125,5.009153125
2005-12-04,9810.375,5.009153125
2005-12-05,11580.916666666666,5.009153125
2005-12-06,12099.125,5.009153125
2005-12-07,12562.25,5.009153125
2005-12-08,12691.291666666666,5.009153125
2005-12-09,11951.041666666666,5.009153125
2005-12-10,11859.208333333334,5.009153125
2005-12-11,11001.166666666666,5.009153125
2005-12-12,11598.375,5.009153125
2005-12-13,12638.666666666666,5.009153125
2005-12-14,13799.333333333334,5.009153125
2005-12-15,12734.0,5.009153125
2005-12-16,10995.083333333334,5.009153125
2005-12-17,11305.375,5.009153125
2005-12-18,11075.5,5.009153125
2005-12-19,12146.416666666666,5.009153125
2005-12-20,12884.583333333334,5.009153125
2005-12-21,12969.541666666666,5.009153125
2005-12-22,12775.291666666666,5.009153125
2005-12-23,11382.166666666666,5.009153125
2005-12-24,10021.458333333334,5.009153125
2005-12-25,9690.666666666666,5.009153125
2005-12-26,9877.375,5.009153125
2005-12-27,10813.791666666666,5.009153125
2005-12-28,10784.208333333334,5.009153125
2005-12-29,9882.291666666666,5.009153125
2005-12-30,10328.791666666666,5.009153125
2005-12-31,10043.458333333334,5.009153125
2006-01-01,9773.458333333334,7.978666666666666
2006-01-02,10869.958333333334,3.997536776687206
2006-01-03,10637.541666666666,4.042369117379481
2006-01-04,11062.208333333334,4.087201458071757
2006-01-05,10483.291666666666,4.1320337987640325
2006-01-06,11135.291666666666,4.176866139456307
2006-01-07,11755.125,4.221698480148583
2006-01-08,10746.416666666666,4.266530820840859
2006-01-09,9994.541666666666,4.311363161533135
2006-01-10,9899.333333333334,4.35619550222541
2006-01-11,10015.875,4.401027842917685
2006-01-12,9550.791666666666,4.445860183609961
2006-01-13,9505.0,4.490692524302236
2006-01-14,9436.916666666666,4.535524864994512
2006-01-15,11314.583333333334,4.580357205686788
2006-01-16,11207.458333333334,4.625189546379063
2006-01-17,10902.583333333334,4.670021887071338
2006-01-18,10088.625,4.714854227763614
2006-01-19,10956.75,4.75968656845589
2006-01-20,9963.416666666666,4.804518909148165
2006-01-21,9213.291666666666,4.84935124984044
2006-01-22,10218.0,4.894183590532716
2006-01-23,10996.416666666666,4.939015931224992
2006-01-24,10385.0,4.983848271917267
2006-01-25,11052.625,5.028680612609543
2006-01-26,11971.333333333334,5.073512953301818
2006-01-27,11848.458333333334,5.118345293994094
2006-01-28,10263.0,5.163177634686369
2006-01-29,9333.5,5.208009975378644
2006-01-30,9359.916666666666,5.25284231607092
2006-01-31,10023.583333333334,5.297674656763196
2006-02-01,10866.541666666666,6.189833333333333
2006-02-02,10488.666666666666,5.474820217784442
2006-02-03,9130.041666666666,5.607133438113414
2006-02-04,9082.0,5.739446658442385
2006-02-05,9989.75,5.871759878771356
2006-02-06,11285.708333333334,6.004073099100328
2006-02-07,11168.958333333334,6.136386319429299
2006-02-08,11750.208333333334,6.26869953975827
2006-02-09,11974.875,6.401012760087242
2006-02-10,11888.0,6.533325980416213
2006-02-11,11215.625,6.665639200745185
2006-02-12,11483.125,6.797952421074156
2006-02-13,12304.25,6.930265641403127
2006-02-14,11504.0,7.0625788617320975
2006-02-15,10311.041666666666,7.194892082061069
2006-02-16,9700.958333333334,7.32720530239004
2006-02-17,9171.958333333334,7.459518522719012
2006-02-18,10710.25,7.591831743047983
2006-02-19,12690.833333333334,7.724144963376954
2006-02-20,12033.458333333334,7.856458183705925
2006-02-21,11091.291666666666,7.988771404034897
2006-02-22,11411.291666666666,8.121084624363867
2006-02-23,10563.041666666666,8.25339784469284
2006-02-24,10701.041666666666,8.38571106502181
2006-02-25,10497.0,8.518024285350782
2006-02-26,11156.458333333334,8.650337505679753
2006-02-27,12393.291666666666,8.782650726008725
2006-02-28,10921.916666666666,8.914963946337696
2006-03-01,10569.541666666666,9.658333333333331
2006-03-02,10039.875,8.696380107526881
2006-03-03,10396.166666666666,8.863135349733898
2006-03-04,10693.875,9.029890591940914
2006-03-05,10084.458333333334,9.19664583414793
2006-03-06,10795.041666666666,9.363401076354949
2006-03-07,10903.0,9.530156318561964
2006-03-08,10886.041666666666,9.69691156076898
2006-03-09,9598.166666666666,9.863666802975995
2006-03-10,8844.75,10.030422045183013
2006-03-11,8214.416666666666,10.19717728739003
2006-03-12,8204.0,10.363932529597044
2006-03-13,9256.208333333334,10.53068777180406
2006-03-14,8871.291666666666,10.697443014011078
2006-03-15,9541.291666666666,10.864198256218096
2006-03-16,9822.958333333334,11.030953498425111
2006-03-17,9536.083333333334,11.197708740632129
2006-03-18,9770.875,11.364463982839144
2006-03-19,9746.791666666666,11.53121922504616
2006-03-20,10308.958333333334,11.697974467253175
2006-03-21,11209.375,11.864729709460192
2006-03-22,11116.541666666666,12.03148495166721
2006-03-23,10518.416666666666,12.198240193874229
2006-03-24,10114.791666666666,12.364995436081244
2006-03-25,9699.75,12.531750678288258
2006-03-26,9758.75,12.698505920495275
2006-03-27,9927.041666666666,12.865261162702293
2006-03-28,9735.75,13.032016404909308
2006-03-29,9228.0,13.198771647116324
2006-03-30,9307.833333333334,13.36552688932334
2006-03-31,8950.916666666666,13.53228213153036
2006-04-01,8230.708333333334,15.478666666666667
2006-04-02,7934.478260869565,13.562225806451613
2006-04-03,8739.708333333334,13.733653710850302
2006-04-04,8702.208333333334,13.905081615248992
2006-04-05,9268.958333333334,14.07650951964768
2006-04-06,9261.166666666666,14.24793742404637
2006-04-07,8830.416666666666,14.41936532844506
2006-04-08,8351.583333333334,14.59079323284375
2006-04-09,8820.791666666666,14.762221137242438
2006-04-10,9402.791666666666,14.933649041641129
2006-04-11,9011.375,15.105076946039818
2006-04-12,8725.125,15.276504850438506
2006-04-13,8966.208333333334,15.447932754837195
2006-04-14,8609.791666666666,15.619360659235886
2006-04-15,8746.5,15.790788563634576
2006-04-16,7931.25,15.962216468033263
2006-04-17,8618.291666666666,16.133644372431956
2006-04-18,8912.583333333334,16.305072276830643
2006-04-19,8918.708333333334,16.476500181229333
2006-04-20,9068.708333333334,16.647928085628024
2006-04-21,8842.583333333334,16.81935599002671
2006-04-22,8404.25,16.9907838944254
2006-04-23,8329.916666666666,17.162211798824092
2006-04-24,9178.416666666666,17.33363970322278
2006-04-25,9133.208333333334,17.50506760762147
2006-04-26,8608.375,17.67649551202016
2006-04-27,8743.375,17.847923416418848
2006-04-28,8537.25,18.019351320817535
2006-04-29,8103.5,18.19077922521623
2006-04-30,8111.291666666667,18.36220712961492
2006-05-01,8975.875,18.174166666666668
2006-05-02,8981.875,18.630132222222223
2006-05-03,8947.0,18.76964429535627
2006-05-04,9283.75,18.90915636849032
2006-05-05,9455.75,19.048668441624365
2006-05-06,8883.5,19.18818051475841
2006-05-07,7981.291666666667,19.32769258789246
2006-05-08,9058.666666666666,19.46720466102651
2006-05-09,8881.5,19.60671673416056
2006-05-10,9093.791666666666,19.746228807294603
2006-05-11,9200.833333333334,19.885740880428653
2006-05-12,8868.791666666666,20.0252529535627
2006-05-13,8339.416666666666,20.16476502669675
2006-05-14,7995.166666666667,20.304277099830795
2006-05-15,8919.5,20.443789172964845
2006-05-16,8840.708333333334,20.58330124609889
2006-05-17,8998.666666666666,20.72281331923294
2006-05-18,9067.875,20.862325392366987
2006-05-19,8721.208333333334,21.001837465501037
2006-05-20,8496.041666666666,21.141349538635083
2006-05-21,8449.625,21.28086161176913
2006-05-22,9019.75,21.42037368490318
2006-05-23,8808.875,21.559885758037225
2006-05-24,9006.708333333334,21.699397831171275
2006-05-25,9529.25,21.83890990430532
2006-05-26,10641.041666666666,21.978421977439368
2006-05-27,9983.583333333334,22.117934050573417
2006-05-28,10070.25,22.257446123707464
2006-05-29,10683.458333333334,22.396958196841517
2006-05-30,12422.791666666666,22.53647026997556
2006-05-31,12922.583333333334,22.67598234310961
2006-06-01,12970.166666666666,22.898
2006-06-02,12426.291666666666,22.619750264550262
2006-06-03,9979.458333333334,22.69462077501499
2006-06-04,9396.25,22.76949128547971
2006-06-05,9793.75,22.844361795944437
2006-06-06,9921.458333333334,22.919232306409157
2006-06-07,10565.791666666666,22.99410281687388
2006-06-08,10658.0,23.0689733273386
2006-06-09,10704.75,23.14384383780332
2006-06-10,9332.708333333334,23.218714348268044
2006-06-11,8860.75,23.293584858732768
2006-06-12,9437.125,23.368455369197488
2006-06-13,10033.75,23.44332587966221
2006-06-14,9794.166666666666,23.51819639012693
2006-06-15,10395.125,23.59306690059165
2006-06-16,10618.833333333334,23.66793741105638
2006-06-17,10791.875,23.7428079215211
2006-06-18,11588.0,23.817678431985826
2006-06-19,12459.958333333334,23.892548942450546
2006-06-20,12474.75,23.967419452915266
2006-06-21,12579.791666666666,24.04228996337999
2006-06-22,13356.25,24.11716047384471
2006-06-23,12919.166666666666,24.192030984309437
2006-06-24,11574.375,24.26690149477416
2006-06-25,11369.041666666666,24.34177200523888
2006-06-26,11743.75,24.4166425157036
2006-06-27,11649.708333333334,24.49151302616832
2006-06-28,12574.791666666666,24.566383536633044
2006-06-29,12436.416666666666,24.641254047097767
2006-06-30,11563.791666666666,24.716124557562487
2006-07-01,11194.375,25.717166666666667
2006-07-02,12135.208333333334,24.653929032258063
2006-07-03,12963.833333333334,24.63600297381318
2006-07-04,12713.833333333334,24.61807691536829
2006-07-05,12571.291666666666,24.600150856923413
2006-07-06,10892.833333333334,24.582224798478528
2006-07-07,10423.166666666666,24.56429874003365
2006-07-08,9976.375,24.546372681588764
2006-07-09,10346.791666666666,24.52844662314388
2006-07-10,12267.875,24.510520564699
2006-07-11,13385.583333333334,24.49259450625411
2006-07-12,13748.708333333334,24.47466844780923
2006-07-13,13184.458333333334,24.456742389364347
2006-07-14,12675.583333333334,24.43881633091946
2006-07-15,12608.083333333334,24.42089027247458
2006-07-16,12875.333333333334,24.40296421402969
2006-07-17,14123.208333333334,24.38503815558481
2006-07-18,14744.916666666666,24.36711209713993
2006-07-19,13999.416666666666,24.349186038695045
2006-07-20,13802.458333333334,24.331259980250163
2006-07-21,13910.375,24.31333392180528
2006-07-22,13041.291666666666,24.2954078633604
2006-07-23,11528.625,24.277481804915517
2006-07-24,12409.958333333334,24.259555746470628
2006-07-25,12238.625,24.241629688025743
2006-07-26,13111.583333333334,24.22370362958086
2006-07-27,14091.333333333334,24.20577757113598
2006-07-28,14074.75,24.187851512691097
2006-07-29,13481.833333333334,24.16992545424621
2006-07-30,13516.5,24.15199939580133
2006-07-31,14777.833333333334,24.134073337356444
2006-08-01,15336.791666666666,25.31583333333333
2006-08-02,15861.083333333334,23.96680967741936
2006-08-03,16152.208333333334,23.865334397139897
2006-08-04,15251.958333333334,23.763859116860434
2006-08-05,13143.541666666666,23.66238383658097
2006-08-06,12423.0,23.560908556301516
2006-08-07,14107.458333333334,23.45943327602205
2006-08-08,14073.083333333334,23.35795799574259
2006-08-09,12748.083333333334,23.25648271546313
2006-08-10,11662.041666666666,23.15500743518367
2006-08-11,11496.458333333334,23.05353215490421
2006-08-12,10374.041666666666,22.95205687462475
2006-08-13,10308.208333333334,22.85058159434529
2006-08-14,12244.708333333334,22.749106314065827
2006-08-15,13201.583333333334,22.647631033786368
2006-08-16,12781.375,22.546155753506905
2006-08-17,12228.125,22.444680473227443
2006-08-18,12330.75,22.343205192947984
2006-08-19,12389.5,22.241729912668525
2006-08-20,12983.625,22.140254632389063
2006-08-21,12743.083333333334,22.0387793521096
2006-08-22,12334.291666666666,21.93730407183014
2006-08-23,12742.25,21.83582879155068
2006-08-24,12789.583333333334,21.73435351127122
2006-08-25,13130.291666666666,21.63287823099176
2006-08-26,12860.5,21.531402950712295
2006-08-27,12539.083333333334,21.42992767043284
2006-08-28,14013.25,21.328452390153377
2006-08-29,14439.875,21.226977109873918
2006-08-30,13096.625,21.12550182959445
2006-08-31,11013.416666666666,21.024026549315
2006-09-01,9472.083333333334,20.270333333333333
2006-09-02,8695.75,20.51358941798942
2006-09-03,9670.875,20.324094469004816
2006-09-04,9976.75,20.13459952002021
2006-09-05,10365.791666666666,19.945104571035607
2006-09-06,10241.041666666666,19.755609622051
2006-09-07,10645.833333333334,19.5661146730664
2006-09-08,10793.958333333334,19.37661972408179
2006-09-09,10472.458333333334,19.18712477509719
2006-09-10,10404.583333333334,18.997629826112583
2006-09-11,9988.125,18.80813487712798
2006-09-12,9399.416666666666,18.618639928143377
2006-09-13,9265.208333333334,18.42914497915877
2006-09-14,9720.791666666666,18.239650030174168
2006-09-15,9830.333333333334,18.050155081189565
2006-09-16,9244.416666666666,17.86066013220496
2006-09-17,9741.583333333334,17.671165183220356
2006-09-18,10944.708333333334,17.48167023423575
2006-09-19,10787.916666666666,17.292175285251147
2006-09-20,9594.833333333334,17.102680336266545
2006-09-21,8957.5,16.91318538728194
2006-09-22,8852.583333333334,16.723690438297336
2006-09-23,9573.541666666666,16.53419548931273
2006-09-24,10700.333333333334,16.344700540328127
2006-09-25,10002.75,16.155205591343524
2006-09-26,9449.166666666666,15.965710642358918
2006-09-27,9509.708333333334,15.776215693374317
2006-09-28,9682.583333333334,15.586720744389709
2006-09-29,8993.958333333334,15.397225795405106
2006-09-30,8377.166666666666,15.2077308464205
2006-10-01,8461.25,14.812166666666664
2006-10-02,9209.416666666666,14.687834375
2006-10-03,9640.541666666666,14.519751636196144
2006-10-04,10344.583333333334,14.35166889739229
2006-10-05,9849.833333333334,14.183586158588437
2006-10-06,9151.208333333334,14.01550341978458
2006-10-07,8756.25,13.847420680980726
2006-10-08,8370.0,13.67933794217687
2006-10-09,9112.5,13.511255203373016
2006-10-10,9460.708333333334,13.34317246456916
2006-10-11,9283.875,13.175089725765304
2006-10-12,9257.666666666666,13.007006986961452
2006-10-13,8877.333333333334,12.838924248157596
2006-10-14,8808.375,12.67084150935374
2006-10-15,8818.708333333334,12.502758770549889
2006-10-16,9249.0,12.334676031746032
2006-10-17,9179.916666666666,12.166593292942178
2006-10-18,9322.583333333334,11.998510554138322
2006-10-19,9252.375,11.830427815334469
2006-10-20,9265.708333333334,11.662345076530611
2006-10-21,8448.916666666666,11.494262337726758
2006-10-22,8776.041666666666,11.326179598922902
2006-10-23,9529.583333333334,11.158096860119048
2006-10-24,10320.75,10.990014121315191
2006-10-25,10302.666666666666,10.821931382511336
2006-10-26,10250.708333333334,10.653848643707484
2006-10-27,9789.333333333334,10.485765904903628
2006-10-28,8716.583333333334,10.317683166099773
2006-10-29,9008.217391304348,10.14960042729592
2006-10-30,9504.416666666666,9.981517688492064
2006-10-31,9142.791666666666,9.813434949688208
2006-11-01,9065.708333333334,11.422666666666666
2006-11-02,9203.416666666666,9.416053125
2006-11-03,10380.958333333334,9.264115170809266
2006-11-04,10607.458333333334,9.11217721661853
2006-11-05,10171.541666666666,8.960239262427796
2006-11-06,10263.583333333334,8.808301308237061
2006-11-07,10042.625,8.656363354046327
2006-11-08,9264.125,8.504425399855592
2006-11-09,9018.041666666666,8.352487445664858
2006-11-10,8911.25,8.200549491474122
2006-11-11,8493.875,8.048611537283389
2006-11-12,8877.625,7.896673583092653
2006-11-13,9827.916666666666,7.744735628901919
2006-11-14,9309.25,7.592797674711185
2006-11-15,9303.666666666666,7.44085972052045
2006-11-16,9367.0,7.2889217663297154
2006-11-17,9203.458333333334,7.136983812138981
2006-11-18,9486.833333333334,6.985045857948246
2006-11-19,9767.333333333334,6.833107903757512
2006-11-20,10707.583333333334,6.681169949566777
2006-11-21,11197.208333333334,6.529231995376042
2006-11-22,11105.916666666666,6.377294041185308
2006-11-23,9949.75,6.225356086994573
2006-11-24,9288.5,6.073418132803839
2006-11-25,9525.041666666666,5.921480178613104
2006-11-26,9475.958333333334,5.76954222442237
2006-11-27,10093.041666666666,5.617604270231634
2006-11-28,9869.0,5.465666316040901
2006-11-29,9623.875,5.313728361850166
2006-11-30,9358.708333333334,5.161790407659431
2006-12-01,9299.458333333334,8.290166666666668
2006-12-02,9150.541666666666,5.009153125
2006-12-03,10076.791666666666,5.009153125
2006-12-04,11407.25,5.009153125
2006-12-05,12112.958333333334,5.009153125
2006-12-06,11818.208333333334,5.009153125
2006-12-07,10653.666666666666,5.009153125
2006-12-08,13244.416666666666,5.009153125
2006-12-09,12877.416666666666,5.009153125
2006-12-10,11070.25,5.009153125
2006-12-11,10878.291666666666,5.009153125
2006-12-12,10971.5,5.009153125
2006-12-13,10204.333333333334,5.009153125
2006-12-14,10132.541666666666,5.009153125
2006-12-15,9954.041666666666,5.009153125
2006-12-16,9809.583333333334,5.009153125
2006-12-17,9880.916666666666,5.009153125
2006-12-18,9731.0,5.009153125
2006-12-19,10085.416666666666,5.009153125
2006-12-20,11336.25,5.009153125
2006-12-21,11007.041666666666,5.009153125
2006-12-22,10068.791666666666,5.009153125
2006-12-23,8877.041666666666,5.009153125
2006-12-24,9388.791666666666,5.009153125
2006-12-25,9777.125,5.009153125
2006-12-26,9424.291666666666,5.009153125
2006-12-27,10330.083333333334,5.009153125
2006-12-28,10963.833333333334,5.009153125
2006-12-29,10459.541666666666,5.009153125
2006-12-30,10100.416666666666,5.009153125
2006-12-31,9764.083333333334,5.009153125
2007-01-01,9138.583333333334,6.729499999999999
2007-01-02,10264.625,3.997536776687206
2007-01-03,11024.0,4.042369117379481
2007-01-04,10009.5,4.087201458071757
2007-01-05,9392.416666666666,4.1320337987640325
2007-01-06,8629.166666666666,4.176866139456307
2007-01-07,8952.416666666666,4.221698480148583
2007-01-08,9843.333333333334,4.266530820840859
2007-01-09,11317.916666666666,4.311363161533135
2007-01-10,12029.291666666666,4.35619550222541
2007-01-11,12378.833333333334,4.401027842917685
2007-01-12,10889.375,4.445860183609961
2007-01-13,9082.0,4.490692524302236
2007-01-14,8453.041666666666,4.535524864994512
2007-01-15,8904.5,4.580357205686788
2007-01-16,9837.375,4.625189546379063
2007-01-17,12495.291666666666,4.670021887071338
2007-01-18,12965.291666666666,4.714854227763614
2007-01-19,11414.625,4.75968656845589
2007-01-20,11634.875,4.804518909148165
2007-01-21,12699.375,4.84935124984044
2007-01-22,12532.208333333334,4.894183590532716
2007-01-23,11917.416666666666,4.939015931224992
2007-01-24,12348.375,4.983848271917267
2007-01-25,12527.291666666666,5.028680612609543
2007-01-26,13570.75,5.073512953301818
2007-01-27,11017.875,5.118345293994094
2007-01-28,10356.791666666666,5.163177634686369
2007-01-29,13386.0,5.208009975378644
2007-01-30,12916.833333333334,5.25284231607092
2007-01-31,13170.041666666666,5.297674656763196
