Datetime,PJME,Estimated_Temp_C
2002-05-22,28319.25,19.33492822899041
2002-05-23,28477.58333333333,19.5003288071066
2002-05-24,29506.541666666668,19.665729385222782
2002-05-25,25679.33333333333,19.83112996333897
2002-05-26,24351.5,19.99653054145516
2002-05-27,26089.416666666668,20.161931119571346
2002-05-28,31258.5,20.327331697687534
2002-05-29,32644.75,20.49273227580372
2002-05-30,33653.0,20.658132853919906
2002-05-31,35394.875,20.823533432036093
2002-06-01,32143.95833333333,21.8975
2002-06-02,28956.125,20.751571428571427
2002-06-03,30151.25,20.8439492434905
2002-06-04,31402.45833333333,20.93632705840957
2002-06-05,36342.958333333336,21.02870487332864
2002-06-06,36085.29166666666,21.12108268824771
2002-06-07,29609.08333333333,21.213460503166782
2002-06-08,26275.5,21.30583831808585
2002-06-09,26866.041666666668,21.39821613300493
2002-06-10,35088.958333333336,21.490593947924
2002-06-11,38189.29166666666,21.582971762843066
2002-06-12,39550.5,21.675349577762137
2002-06-13,32899.25,21.76772739268121
2002-06-14,29577.70833333333,21.86010520760028
2002-06-15,26142.625,21.952483022519356
2002-06-16,25661.70833333333,22.044860837438424
2002-06-17,30994.166666666668,22.13723865235749
2002-06-18,31587.5,22.229616467276564
2002-06-19,32184.58333333333,22.32199428219564
2002-06-20,33526.291666666664,22.414372097114708
2002-06-21,33994.458333333336,22.50674991203378
2002-06-22,32269.75,22.59912772695285
2002-06-23,33275.5,22.69150554187192
2002-06-24,40828.04166666666,22.78388335679099
2002-06-25,42062.875,22.876261171710063
2002-06-26,43429.91666666666,22.96863898662913
2002-06-27,42807.29166666666,23.06101680154821
2002-06-28,37968.583333333336,23.153394616467278
2002-06-29,34021.416666666664,23.245772431386342
2002-06-30,33684.5,23.338150246305418
2002-07-01,39380.75,24.845
2002-07-02,43232.458333333336,23.24334677419355
2002-07-03,45844.375,23.212947544985735
2002-07-04,42578.66666666666,23.182548315777925
2002-07-05,39195.16666666666,23.152149086570116
2002-07-06,30619.125,23.121749857362303
2002-07-07,29536.041666666668,23.09135062815449
2002-07-08,37336.79166666666,23.06095139894668
2002-07-09,41177.04166666666,23.030552169738865
2002-07-10,38469.75,23.00015294053105
2002-07-11,32433.875,22.969753711323243
2002-07-12,32154.416666666668,22.93935448211543
2002-07-13,29678.541666666668,22.908955252907617
2002-07-14,29263.416666666668,22.878556023699804
2002-07-15,38118.16666666666,22.84815679449199
2002-07-16,39704.708333333336,22.81775756528418
2002-07-17,40783.875,22.78735833607637
2002-07-18,44103.66666666666,22.75695910686856
2002-07-19,42746.125,22.726559877660744
2002-07-20,36740.375,22.69616064845293
2002-07-21,35505.541666666664,22.66576141924512
2002-07-22,41991.29166666666,22.635362190037306
2002-07-23,44348.16666666666,22.604962960829496
2002-07-24,37011.625,22.574563731621684
2002-07-25,34307.875,22.54416450241387
2002-07-26,31547.08333333333,22.513765273206054
2002-07-27,30368.875,22.483366043998245
2002-07-28,35796.125,22.452966814790432
2002-07-29,45874.75,22.42256758558262
2002-07-30,45768.79166666666,22.39216835637481
2002-07-31,43681.333333333336,22.361769127167
2002-08-01,44532.29166666666,24.555
2002-08-02,44885.083333333336,22.24220967741936
2002-08-03,39179.79166666666,22.109307425904703
2002-08-04,39653.5,21.976405174390045
2002-08-05,43450.625,21.84350292287539
2002-08-06,36512.875,21.710600671360737
2002-08-07,31970.75,21.57769841984608
2002-08-08,32463.5,21.444796168331425
2002-08-09,33465.125,21.311893916816768
2002-08-10,32546.33333333333,21.178991665302117
2002-08-11,34326.958333333336,21.04608941378746
2002-08-12,42069.75,20.9131871622728
2002-08-13,44836.333333333336,20.780284910758148
2002-08-14,45580.375,20.64738265924349
2002-08-15,45294.41666666666,20.51448040772884
2002-08-16,44693.833333333336,20.381578156214182
2002-08-17,41378.91666666666,20.248675904699525
2002-08-18,41063.04166666666,20.11577365318487
2002-08-19,44474.41666666666,19.982871401670216
2002-08-20,41965.16666666666,19.84996915015556
2002-08-21,38656.16666666666,19.717066898640905
2002-08-22,39084.125,19.58416464712625
2002-08-23,39325.04166666666,19.451262395611597
2002-08-24,33758.125,19.31836014409694
2002-08-25,32483.75,19.185457892582285
2002-08-26,35377.541666666664,19.052555641067627
2002-08-27,35974.791666666664,18.919653389552973
2002-08-28,33064.666666666664,18.78675113803832
2002-08-29,30143.33333333333,18.65384888652366
2002-08-30,29486.125,18.520946635009008
2002-08-31,26737.916666666668,18.38804438349435
2002-09-01,24793.125,20.055000000000003
2002-09-02,25556.875,17.82620634920635
2002-09-03,32946.166666666664,17.61361797819039
2002-09-04,38109.583333333336,17.401029607174433
2002-09-05,34652.0,17.188441236158475
2002-09-06,32043.541666666668,16.97585286514252
2002-09-07,28911.75,16.763264494126563
2002-09-08,28526.291666666668,16.550676123110605
2002-09-09,34506.541666666664,16.338087752094648
2002-09-10,37212.208333333336,16.12549938107869
2002-09-11,34363.125,15.912911010062732
2002-09-12,30303.041666666668,15.700322639046776
2002-09-13,30713.666666666668,15.48773426803082
2002-09-14,29840.08333333333,15.275145897014864
2002-09-15,30777.375,15.062557525998905
2002-09-16,35372.25,14.849969154982947
2002-09-17,33262.5,14.63738078396699
2002-09-18,32152.916666666668,14.424792412951032
2002-09-19,32609.0,14.212204041935076
2002-09-20,33740.958333333336,13.999615670919118
2002-09-21,32451.375,13.787027299903162
2002-09-22,31866.5,13.574438928887204
2002-09-23,32340.375,13.361850557871248
2002-09-24,30068.83333333333,13.149262186855289
2002-09-25,29676.166666666668,12.936673815839333
2002-09-26,29436.75,12.724085444823375
2002-09-27,30324.041666666668,12.511497073807416
2002-09-28,27824.25,12.29890870279146
2002-09-29,24966.041666666668,12.086320331775504
2002-09-30,29096.70833333333,11.873731960759546
2002-10-01,30815.58333333333,11.7035
2002-10-02,33832.833333333336,11.2227109375
2002-10-03,34965.125,11.03579914434524
2002-10-04,32621.95833333333,10.848887351190475
2002-10-05,31022.25,10.661975558035715
2002-10-06,24942.125,10.475063764880952
2002-10-07,29712.666666666668,10.28815197172619
2002-10-08,28009.166666666668,10.101240178571429
2002-10-09,28276.375,9.914328385416669
2002-10-10,28859.875,9.727416592261903
2002-10-11,28873.791666666668,9.540504799107143
2002-10-12,25802.041666666668,9.353593005952382
2002-10-13,24468.291666666668,9.16668121279762
2002-10-14,27266.541666666668,8.979769419642857
2002-10-15,28688.83333333333,8.792857626488095
2002-10-16,28970.70833333333,8.605945833333333
2002-10-17,28681.95833333333,8.419034040178571
2002-10-18,28460.83333333333,8.23212224702381
2002-10-19,25951.875,8.045210453869046
2002-10-20,24513.041666666668,7.858298660714285
2002-10-21,28415.375,7.671386867559523
2002-10-22,29015.791666666668,7.484475074404761
2002-10-23,28958.20833333333,7.297563281249999
2002-10-24,29784.125,7.110651488095238
2002-10-25,29641.25,6.923739694940476
2002-10-26,25948.70833333333,6.736827901785714
2002-10-27,25070.08695652174,6.549916108630952
2002-10-28,28956.5,6.36300431547619
2002-10-29,30633.33333333333,6.176092522321428
2002-10-30,31737.95833333333,5.989180729166666
2002-10-31,30887.08333333333,5.802268936011904
2002-11-01,30743.45833333333,5.871
2002-11-02,28299.70833333333,5.437546875
2002-11-03,27340.875,5.250059524330474
2002-11-04,30471.291666666668,5.062572173660948
2002-11-05,30632.666666666668,4.875084822991423
2002-11-06,30308.45833333333,4.687597472321897
2002-11-07,30514.875,4.500110121652372
2002-11-08,29984.416666666668,4.312622770982846
2002-11-09,26257.70833333333,4.12513542031332
2002-11-10,24957.125,3.937648069643795
2002-11-11,28671.541666666668,3.750160718974269
2002-11-12,29273.45833333333,3.562673368304744
2002-11-13,29999.20833333333,3.375186017635218
2002-11-14,30080.33333333333,3.187698666965692
2002-11-15,29003.166666666668,3.0002113162961668
2002-11-16,27525.541666666668,2.812723965626641
2002-11-17,27619.95833333333,2.625236614957116
2002-11-18,31106.666666666668,2.4377492642875898
2002-11-19,32124.45833333333,2.250261913618064
2002-11-20,30784.95833333333,2.0627745629485386
2002-11-21,30851.541666666668,1.8752872122790127
2002-11-22,29999.25,1.6877998616094874
2002-11-23,28919.0,1.5003125109399615
2002-11-24,27174.875,1.3128251602704362
2002-11-25,30375.25,1.1253378096009108
2002-11-26,30561.95833333333,0.9378504589313844
2002-11-27,31841.45833333333,0.7503631082618591
2002-11-28,28970.0,0.5628757575923338
2002-11-29,30092.75,0.3753884069228075
2002-11-30,28061.25,0.1879010562532821
2002-12-01,29720.666666666668,-0.1304999999999999
2002-12-02,32994.25,-0.083015625
2002-12-03,35145.833333333336,-0.083015625
2002-12-04,36533.16666666666,-0.083015625
2002-12-05,36093.333333333336,-0.083015625
2002-12-06,34581.583333333336,-0.083015625
2002-12-07,32961.291666666664,-0.083015625
2002-12-08,31046.416666666668,-0.083015625
2002-12-09,35626.958333333336,-0.083015625
2002-12-10,36738.0,-0.083015625
2002-12-11,36023.583333333336,-0.083015625
2002-12-12,33646.458333333336,-0.083015625
2002-12-13,33804.416666666664,-0.083015625
2002-12-14,30381.95833333333,-0.083015625
2002-12-15,29002.58333333333,-0.083015625
2002-12-16,32963.416666666664,-0.083015625
2002-12-17,35406.375,-0.083015625
2002-12-18,35813.5,-0.083015625
2002-12-19,33694.833333333336,-0.083015625
2002-12-20,31103.58333333333,-0.083015625
2002-12-21,29780.58333333333,-0.083015625
2002-12-22,28553.916666666668,-0.083015625
2002-12-23,30952.875,-0.083015625
2002-12-24,30547.58333333333,-0.083015625
2002-12-25,29533.875,-0.083015625
2002-12-26,32106.5,-0.083015625
2002-12-27,32936.333333333336,-0.083015625
2002-12-28,31012.625,-0.083015625
2002-12-29,29092.541666666668,-0.083015625
2002-12-30,32094.08333333333,-0.083015625
2002-12-31,29560.95833333333,-0.083015625
2003-01-01,27603.70833333333,-3.78
2003-01-02,32118.75,-1.7862626408768183
2003-01-03,33701.75,-1.7483142551376676
2003-01-04,31215.375,-1.7103658693985166
2003-01-05,30946.25,-1.6724174836593655
2003-01-06,34014.333333333336,-1.6344690979202148
2003-01-07,35377.166666666664,-1.5965207121810638
2003-01-08,33668.75,-1.558572326441913
2003-01-09,31811.75,-1.520623940702762
2003-01-10,31956.25,-1.482675554963611
2003-01-11,32217.45833333333,-1.44472716922446
2003-01-12,32135.125,-1.406778783485309
2003-01-13,35090.166666666664,-1.368830397746158
2003-01-14,35914.833333333336,-1.330882012007007
2003-01-15,36426.708333333336,-1.292933626267856
2003-01-16,37441.29166666666,-1.2549852405287052
2003-01-17,36536.208333333336,-1.2170368547895545
2003-01-18,36157.875,-1.179088469050403
2003-01-19,34429.75,-1.1411400833112524
2003-01-20,35501.5,-1.1031916975721014
2003-01-21,37591.458333333336,-1.0652433118329503
2003-01-22,39225.875,-1.0272949260937994
2003-01-23,40730.375,-0.9893465403546484
2003-01-24,39577.125,-0.9513981546154976
2003-01-25,34730.125,-0.9134497688763468
2003-01-26,32830.375,-0.8755013831371957
2003-01-27,38860.54166666666,-0.8375529973980448
2003-01-28,39483.66666666666,-0.7996046116588937
2003-01-29,36426.29166666666,-0.7616562259197428
2003-01-30,35984.958333333336,-0.7237078401805919
2003-01-31,34836.0,-0.6857594544414409
2003-02-01,31695.25,-2.4355
2003-02-02,29732.166666666668,-0.4787183519629226
2003-02-03,32537.375,-0.3096256352235551
2003-02-04,32676.375,-0.1405329184841875
2003-02-05,34529.916666666664,0.0285597982551798
2003-02-06,35650.291666666664,0.1976525149945472
2003-02-07,34552.708333333336,0.3667452317339149
2003-02-08,32796.75,0.5358379484732824
2003-02-09,32083.291666666668,0.7049306652126498
2003-02-10,34708.166666666664,0.8740233819520172
2003-02-11,35504.958333333336,1.0431160986913848
2003-02-12,36127.66666666666,1.2122088154307522
2003-02-13,37172.79166666666,1.38130153217012
2003-02-14,35884.25,1.5503942489094875
2003-02-15,33389.291666666664,1.719486965648855
2003-02-16,35948.0,1.8885796823882224
2003-02-17,35268.625,2.05767239912759
2003-02-18,34377.333333333336,2.226765115866957
2003-02-19,34452.458333333336,2.3958578326063247
2003-02-20,32656.0,2.564950549345692
2003-02-21,33171.125,2.7340432660850595
2003-02-22,31183.33333333333,2.9031359828244274
2003-02-23,30055.33333333333,3.072228699563795
2003-02-24,34468.333333333336,3.2413214163031623
2003-02-25,34767.666666666664,3.41041413304253
2003-02-26,37055.75,3.5795068497818976
2003-02-27,36378.79166666666,3.748599566521265
2003-02-28,34357.375,3.917692283260633
2003-03-01,31179.58333333333,5.015
2003-03-02,29198.5,3.3718629032258063
2003-03-03,35295.0,3.5932689882697946
2003-03-04,35414.375,3.814675073313783
2003-03-05,32048.625,4.036081158357771
2003-03-06,33621.0,4.257487243401759
2003-03-07,34751.375,4.478893328445748
2003-03-08,29894.5,4.700299413489736
2003-03-09,27689.20833333333,4.921705498533724
2003-03-10,34320.916666666664,5.143111583577713
2003-03-11,34981.791666666664,5.364517668621701
2003-03-12,32530.041666666668,5.585923753665689
2003-03-13,31392.625,5.807329838709677
2003-03-14,32307.166666666668,6.028735923753666
2003-03-15,28659.33333333333,6.250142008797655
2003-03-16,26097.70833333333,6.471548093841642
2003-03-17,28470.041666666668,6.69295417888563
2003-03-18,28537.125,6.914360263929619
2003-03-19,30143.5,7.135766348973608
2003-03-20,32283.541666666668,7.3571724340175955
2003-03-21,29573.375,7.578578519061584
2003-03-22,25698.45833333333,7.799984604105572
2003-03-23,24782.0,8.021390689149559
2003-03-24,28345.70833333333,8.242796774193549
2003-03-25,28522.45833333333,8.464202859237538
2003-03-26,28643.5,8.685608944281526
2003-03-27,28719.416666666668,8.907015029325514
2003-03-28,28453.95833333333,9.128421114369502
2003-03-29,25625.0,9.34982719941349
2003-03-30,27002.75,9.571233284457476
2003-03-31,31813.95833333333,9.792639369501464
2003-04-01,31905.75,9.813
2003-04-02,29428.375,9.728814516129033
2003-04-03,28637.666666666668,9.943560180245624
2003-04-04,29415.08333333333,10.158305844362216
2003-04-05,27527.916666666668,10.37305150847881
2003-04-06,26118.60869565217,10.5877971725954
2003-04-07,32072.125,10.802542836711991
2003-04-08,32882.791666666664,11.017288500828585
2003-04-09,32517.45833333333,11.232034164945178
2003-04-10,31069.791666666668,11.44677982906177
2003-04-11,31145.291666666668,11.66152549317836
2003-04-12,26260.291666666668,11.876271157294951
2003-04-13,24511.875,12.091016821411548
2003-04-14,28247.5,12.305762485528138
2003-04-15,28360.83333333333,12.52050814964473
2003-04-16,29080.041666666668,12.735253813761322
2003-04-17,28340.08333333333,12.949999477877912
2003-04-18,28711.291666666668,13.164745141994509
2003-04-19,25401.791666666668,13.379490806111098
2003-04-20,23314.875,13.59423647022769
2003-04-21,27264.625,13.808982134344284
2003-04-22,28132.58333333333,14.023727798460875
2003-04-23,28792.0,14.238473462577469
2003-04-24,28952.08333333333,14.45321912669406
2003-04-25,28036.70833333333,14.66796479081065
2003-04-26,25457.125,14.882710454927242
2003-04-27,23901.58333333333,15.097456119043835
2003-04-28,27884.25,15.312201783160427
2003-04-29,28189.666666666668,15.52694744727702
2003-04-30,27923.5,15.741693111393612
2003-05-01,28830.791666666668,14.7785
2003-05-02,29447.041666666668,16.02691666666667
2003-05-03,24573.70833333333,16.192317244782856
2003-05-04,23600.916666666668,16.357717822899044
2003-05-05,28108.625,16.52311840101523
2003-05-06,28425.041666666668,16.688518979131416
2003-05-07,29108.625,16.853919557247604
2003-05-08,29002.25,17.01932013536379
2003-05-09,28082.5,17.18472071347998
2003-05-10,25178.5,17.350121291596164
2003-05-11,24925.041666666668,17.51552186971235
2003-05-12,28060.08333333333,17.68092244782854
2003-05-13,27970.25,17.846323025944727
2003-05-14,28049.20833333333,18.011723604060915
2003-05-15,28248.166666666668,18.1771241821771
2003-05-16,28170.666666666668,18.342524760293287
2003-05-17,25540.166666666668,18.507925338409475
2003-05-18,24465.08333333333,18.673325916525663
2003-05-19,28242.20833333333,18.838726494641847
2003-05-20,28334.45833333333,19.004127072758035
2003-05-21,28375.875,19.169527650874223
2003-05-22,28399.125,19.33492822899041
2003-05-23,27988.25,19.5003288071066
2003-05-24,24918.166666666668,19.665729385222782
2003-05-25,23621.875,19.83112996333897
2003-05-26,24095.83333333333,19.99653054145516
2003-05-27,27720.291666666668,20.161931119571346
2003-05-28,28263.08333333333,20.327331697687534
2003-05-29,28488.375,20.49273227580372
2003-05-30,28888.33333333333,20.658132853919906
2003-05-31,25753.0,20.823533432036093
2003-06-01,24347.416666666668,19.994
2003-06-02,27958.95833333333,20.751571428571427
2003-06-03,28323.45833333333,20.8439492434905
2003-06-04,28672.08333333333,20.93632705840957
2003-06-05,28760.95833333333,21.02870487332864
2003-06-06,28839.0,21.12108268824771
2003-06-07,26069.95833333333,21.213460503166782
2003-06-08,24710.041666666668,21.30583831808585
2003-06-09,29348.875,21.39821613300493
2003-06-10,30942.70833333333,21.490593947924
2003-06-11,33078.291666666664,21.582971762843066
2003-06-12,35551.958333333336,21.675349577762137
2003-06-13,34232.5,21.76772739268121
2003-06-14,31820.08333333333,21.86010520760028
2003-06-15,31166.20833333333,21.952483022519356
2003-06-16,30775.375,22.044860837438424
2003-06-17,29176.166666666668,22.13723865235749
2003-06-18,30199.625,22.229616467276564
2003-06-19,32239.95833333333,22.32199428219564
2003-06-20,30663.95833333333,22.414372097114708
2003-06-21,26401.375,22.50674991203378
2003-06-22,25358.625,22.59912772695285
2003-06-23,32957.5,22.69150554187192
2003-06-24,37443.333333333336,22.78388335679099
2003-06-25,39862.583333333336,22.876261171710063
2003-06-26,43197.708333333336,22.96863898662913
2003-06-27,41895.54166666666,23.06101680154821
2003-06-28,32468.25,23.153394616467278
2003-06-29,33024.333333333336,23.245772431386342
2003-06-30,39002.333333333336,23.338150246305418
2003-07-01,36861.333333333336,23.661500000000004
2003-07-02,36200.66666666666,23.24334677419355
2003-07-03,33921.375,23.212947544985735
2003-07-04,34460.125,23.182548315777925
2003-07-05,37721.04166666666,23.152149086570116
2003-07-06,37986.54166666666,23.121749857362303
2003-07-07,41348.29166666666,23.09135062815449
2003-07-08,42283.04166666666,23.06095139894668
2003-07-09,40360.375,23.030552169738865
2003-07-10,33543.458333333336,23.00015294053105
2003-07-11,35788.875,22.969753711323243
2003-07-12,32797.625,22.93935448211543
2003-07-13,31237.041666666668,22.908955252907617
2003-07-14,34621.583333333336,22.878556023699804
2003-07-15,36335.708333333336,22.84815679449199
2003-07-16,39141.04166666666,22.81775756528418
2003-07-17,37139.583333333336,22.78735833607637
2003-07-18,35770.583333333336,22.75695910686856
2003-07-19,32079.58333333333,22.726559877660744
2003-07-20,31538.20833333333,22.69616064845293
2003-07-21,39343.29166666666,22.66576141924512
2003-07-22,39971.04166666666,22.635362190037306
2003-07-23,37410.583333333336,22.604962960829496
2003-07-24,37334.29166666666,22.574563731621684
2003-07-25,36831.833333333336,22.54416450241387
2003-07-26,35454.583333333336,22.513765273206054
2003-07-27,36601.54166666666,22.483366043998245
2003-07-28,39023.29166666666,22.452966814790432
2003-07-29,36046.833333333336,22.42256758558262
2003-07-30,34864.125,22.39216835637481
2003-07-31,35008.166666666664,22.361769127167
2003-08-01,36188.708333333336,24.0665
2003-08-02,36200.54166666666,22.24220967741936
2003-08-03,36137.25,22.109307425904703
2003-08-04,39416.54166666666,21.976405174390045
2003-08-05,38366.625,21.84350292287539
2003-08-06,37566.79166666666,21.710600671360737
2003-08-07,36678.91666666666,21.57769841984608
2003-08-08,37780.75,21.444796168331425
2003-08-09,34815.875,21.311893916816768
2003-08-10,34624.625,21.178991665302117
2003-08-11,38288.958333333336,21.04608941378746
2003-08-12,39733.333333333336,20.9131871622728
2003-08-13,41309.41666666666,20.780284910758148
2003-08-14,41755.333333333336,20.64738265924349
2003-08-15,41594.458333333336,20.51448040772884
2003-08-16,36439.25,20.381578156214182
2003-08-17,33520.375,20.248675904699525
2003-08-18,36066.708333333336,20.11577365318487
2003-08-19,37020.208333333336,19.982871401670216
2003-08-20,39172.16666666666,19.84996915015556
2003-08-21,41788.583333333336,19.717066898640905
2003-08-22,43393.333333333336,19.58416464712625
2003-08-23,34680.083333333336,19.451262395611597
2003-08-24,28315.125,19.31836014409694
2003-08-25,35186.791666666664,19.185457892582285
2003-08-26,37946.625,19.052555641067627
2003-08-27,38538.0,18.919653389552973
2003-08-28,37816.583333333336,18.78675113803832
2003-08-29,38331.083333333336,18.65384888652366
2003-08-30,35908.875,18.520946635009008
2003-08-31,28198.541666666668,18.38804438349435
2003-09-01,29928.666666666668,19.1055
2003-09-02,33390.083333333336,17.82620634920635
2003-09-03,32736.95833333333,17.61361797819039
2003-09-04,34616.125,17.401029607174433
2003-09-05,32482.041666666668,17.188441236158475
2003-09-06,27762.0,16.97585286514252
2003-09-07,27413.83333333333,16.763264494126563
2003-09-08,32262.541666666668,16.550676123110605
2003-09-09,31731.08333333333,16.338087752094648
2003-09-10,30666.666666666668,16.12549938107869
2003-09-11,31360.0,15.912911010062732
2003-09-12,30122.916666666668,15.700322639046776
2003-09-13,28931.75,15.48773426803082
2003-09-14,31249.58333333333,15.275145897014864
2003-09-15,34956.125,15.062557525998905
2003-09-16,32775.375,14.849969154982947
2003-09-17,31236.83333333333,14.63738078396699
2003-09-18,29610.58333333333,14.424792412951032
2003-09-19,28722.25,14.212204041935076
2003-09-20,28621.33333333333,13.999615670919118
2003-09-21,26803.041666666668,13.787027299903162
2003-09-22,31233.08333333333,13.574438928887204
2003-09-23,31817.666666666668,13.361850557871248
2003-09-24,29782.25,13.149262186855289
2003-09-25,31044.70833333333,12.936673815839333
