Datetime,FE,Estimated_Temp_C
2012-03-16,7103.625,10.028619354838709
2012-03-17,6346.25,10.04178064516129
2012-03-18,6031.208333333333,10.054941935483871
2012-03-19,7203.333333333333,10.068103225806452
2012-03-20,7536.125,10.081264516129032
2012-03-21,7659.291666666667,10.094425806451612
2012-03-22,7611.416666666667,10.107587096774193
2012-03-23,7355.583333333333,10.120748387096775
2012-03-24,6381.208333333333,10.133909677419355
2012-03-25,5973.125,10.147070967741936
2012-03-26,7232.833333333333,10.160232258064516
2012-03-27,7615.458333333333,10.173393548387097
2012-03-28,7286.041666666667,10.186554838709677
2012-03-29,7279.458333333333,10.199716129032257
2012-03-30,7337.125,10.21287741935484
2012-03-31,6767.375,10.22603870967742
2012-04-01,6284.833333333333,10.2392
2012-04-02,7280.291666666667,10.521333333333333
2012-04-03,7414.5,10.803466666666667
2012-04-04,7194.916666666667,11.0856
2012-04-05,7287.708333333333,11.367733333333334
2012-04-06,6651.125,11.649866666666666
2012-04-07,6179.625,11.932
2012-04-08,5771.25,12.214133333333333
2012-04-09,7030.25,12.496266666666667
2012-04-10,7632.666666666667,12.7784
2012-04-11,7700.416666666667,13.060533333333334
2012-04-12,7463.666666666667,13.342666666666666
2012-04-13,7265.875,13.6248
2012-04-14,6584.166666666667,13.906933333333333
2012-04-15,6073.708333333333,14.189066666666665
2012-04-16,7259.625,14.4712
2012-04-17,7147.166666666667,14.753333333333334
2012-04-18,7288.916666666667,15.035466666666666
2012-04-19,7206.25,15.317599999999999
2012-04-20,7152.708333333333,15.599733333333333
2012-04-21,6501.875,15.881866666666667
2012-04-22,6388.583333333333,16.164
2012-04-23,7464.458333333333,16.446133333333332
2012-04-24,7452.916666666667,16.728266666666666
2012-04-25,7276.333333333333,17.010399999999997
2012-04-26,7331.208333333333,17.29253333333333
2012-04-27,7291.25,17.574666666666666
2012-04-28,6781.0,17.8568
2012-04-29,6216.916666666667,18.138933333333334
2012-04-30,7229.916666666667,18.42106666666667
2012-05-01,7304.833333333333,18.7032
2012-05-02,7754.208333333333,18.77547741935484
2012-05-03,8571.666666666666,18.847754838709676
2012-05-04,8166.25,18.920032258064516
2012-05-05,6588.375,18.992309677419353
2012-05-06,6063.291666666667,19.064587096774193
2012-05-07,7353.541666666667,19.13686451612903
2012-05-08,7443.333333333333,19.20914193548387
2012-05-09,7272.916666666667,19.281419354838707
2012-05-10,7159.416666666667,19.353696774193548
2012-05-11,7221.041666666667,19.425974193548385
2012-05-12,6324.458333333333,19.498251612903225
2012-05-13,5948.458333333333,19.570529032258065
2012-05-14,7292.708333333333,19.642806451612902
2012-05-15,7598.333333333333,19.715083870967742
2012-05-16,7277.125,19.78736129032258
2012-05-17,7181.708333333333,19.85963870967742
2012-05-18,7264.291666666667,19.931916129032256
2012-05-19,6760.083333333333,20.004193548387097
2012-05-20,6955.375,20.076470967741933
2012-05-21,8321.083333333334,20.148748387096774
2012-05-22,7610.541666666667,20.221025806451614
2012-05-23,7782.666666666667,20.29330322580645
2012-05-24,8488.666666666666,20.36558064516129
2012-05-25,9019.833333333334,20.437858064516128
2012-05-26,7645.25,20.510135483870968
2012-05-27,7331.708333333333,20.582412903225805
2012-05-28,8254.541666666666,20.654690322580645
2012-05-29,9053.083333333334,20.726967741935482
2012-05-30,8159.333333333333,20.799245161290322
2012-05-31,7557.666666666667,20.87152258064516
2012-06-01,7267.375,20.9438
2012-06-02,6237.541666666667,21.082466666666665
2012-06-03,6101.041666666667,21.221133333333334
2012-06-04,7265.166666666667,21.3598
2012-06-05,7143.5,21.498466666666666
2012-06-06,7257.333333333333,21.63713333333333
2012-06-07,7611.208333333333,21.7758
2012-06-08,7869.125,21.914466666666666
2012-06-09,7613.875,22.05313333333333
2012-06-10,7965.791666666667,22.1918
2012-06-11,8715.791666666666,22.330466666666666
2012-06-12,9019.458333333334,22.469133333333332
2012-06-13,7633.958333333333,22.6078
2012-06-14,7715.166666666667,22.746466666666667
2012-06-15,8455.375,22.885133333333332
2012-06-16,8092.375,23.0238
2012-06-17,7401.166666666667,23.162466666666667
2012-06-18,8852.5,23.301133333333333
2012-06-19,9968.666666666666,23.439799999999998
2012-06-20,10402.625,23.578466666666667
2012-06-21,10444.625,23.717133333333333
2012-06-22,9220.125,23.8558
2012-06-23,7638.125,23.994466666666668
2012-06-24,7377.958333333333,24.133133333333333
2012-06-25,8085.208333333333,24.2718
2012-06-26,7761.75,24.410466666666665
2012-06-27,8407.875,24.549133333333334
2012-06-28,9976.458333333334,24.6878
2012-06-29,10653.125,24.826466666666665
2012-06-30,8371.833333333334,24.965133333333334
2012-07-01,8666.958333333334,25.1038
2012-07-02,9499.583333333334,25.029245161290323
2012-07-03,9179.416666666666,24.954690322580646
2012-07-04,9227.166666666666,24.88013548387097
2012-07-05,9386.458333333334,24.80558064516129
2012-07-06,10385.166666666666,24.731025806451612
2012-07-07,10274.083333333334,24.656470967741935
2012-07-08,8723.291666666666,24.58191612903226
2012-07-09,8991.958333333334,24.50736129032258
2012-07-10,8999.25,24.432806451612905
2012-07-11,8882.5,24.358251612903224
2012-07-12,9390.958333333334,24.283696774193547
2012-07-13,9457.166666666666,24.20914193548387
2012-07-14,8003.291666666667,24.134587096774194
2012-07-15,8519.75,24.060032258064517
2012-07-16,10318.916666666666,23.98547741935484
2012-07-17,11117.125,23.91092258064516
2012-07-18,10968.333333333334,23.836367741935483
2012-07-19,9518.333333333334,23.761812903225806
2012-07-20,8288.458333333334,23.68725806451613
2012-07-21,7536.041666666667,23.612703225806452
2012-07-22,8297.25,23.538148387096776
2012-07-23,10267.541666666666,23.463593548387095
2012-07-24,10253.958333333334,23.38903870967742
2012-07-25,9186.75,23.31448387096774
2012-07-26,10294.291666666666,23.239929032258065
2012-07-27,9544.166666666666,23.165374193548388
2012-07-28,7817.583333333333,23.09081935483871
2012-07-29,7555.125,23.016264516129034
2012-07-30,9076.375,22.941709677419354
2012-07-31,9665.25,22.867154838709677
2012-08-01,9597.208333333334,22.7926
2012-08-02,9370.208333333334,22.646322580645162
2012-08-03,10068.375,22.500045161290323
2012-08-04,9557.416666666666,22.353767741935485
2012-08-05,8492.5,22.207490322580647
2012-08-06,8817.458333333334,22.061212903225808
2012-08-07,8942.916666666666,21.91493548387097
2012-08-08,9420.75,21.76865806451613
2012-08-09,8855.041666666666,21.622380645161293
2012-08-10,8028.791666666667,21.47610322580645
2012-08-11,6542.291666666667,21.329825806451613
2012-08-12,6609.75,21.183548387096774
2012-08-13,8069.333333333333,21.037270967741936
2012-08-14,8061.583333333333,20.890993548387097
2012-08-15,8240.5,20.74471612903226
2012-08-16,8599.458333333334,20.59843870967742
2012-08-17,8270.583333333334,20.452161290322582
2012-08-18,6815.541666666667,20.305883870967744
2012-08-19,6409.791666666667,20.159606451612905
2012-08-20,7614.625,20.013329032258067
2012-08-21,7686.375,19.86705161290323
2012-08-22,7927.416666666667,19.72077419354839
2012-08-23,8358.083333333334,19.574496774193552
2012-08-24,8795.75,19.42821935483871
2012-08-25,8403.208333333334,19.28194193548387
2012-08-26,8070.333333333333,19.135664516129033
2012-08-27,8619.875,18.989387096774195
2012-08-28,8764.791666666666,18.843109677419356
2012-08-29,8126.5,18.696832258064518
2012-08-30,8186.041666666667,18.55055483870968
2012-08-31,9003.583333333334,18.40427741935484
2012-09-01,8239.083333333334,18.258000000000003
2012-09-02,7390.625,18.060033333333337
2012-09-03,7993.708333333333,17.86206666666667
2012-09-04,8850.291666666666,17.6641
2012-09-05,8962.333333333334,17.466133333333335
2012-09-06,9271.958333333334,17.26816666666667
2012-09-07,8704.125,17.070200000000003
2012-09-08,6917.333333333333,16.872233333333334
2012-09-09,6162.125,16.674266666666668
2012-09-10,7234.791666666667,16.476300000000002
2012-09-11,7445.708333333333,16.278333333333336
2012-09-12,7771.083333333333,16.080366666666666
2012-09-13,8119.041666666667,15.8824
2012-09-14,7538.5,15.684433333333335
2012-09-15,6328.0,15.486466666666669
2012-09-16,6088.833333333333,15.2885
2012-09-17,7234.75,15.090533333333333
2012-09-18,7352.083333333333,14.892566666666667
2012-09-19,6965.958333333333,14.694600000000001
2012-09-20,7121.083333333333,14.496633333333333
2012-09-21,7108.75,14.298666666666666
2012-09-22,6255.958333333333,14.1007
2012-09-23,5961.791666666667,13.902733333333334
2012-09-24,7031.458333333333,13.704766666666666
2012-09-25,7220.916666666667,13.5068
2012-09-26,7305.416666666667,13.308833333333332
2012-09-27,7076.541666666667,13.110866666666666
2012-09-28,6922.208333333333,12.9129
2012-09-29,6088.333333333333,12.714933333333333
2012-09-30,5867.041666666667,12.516966666666665
2012-10-01,6951.333333333333,12.318999999999999
2012-10-02,7164.875,12.063954838709677
