Datetime,PJMW,Estimated_Temp_C
2002-08-25,5444.541666666667,21.83783818405109
2002-08-26,5849.791666666667,21.73018051743901
2002-08-27,5934.791666666667,21.62252285082692
2002-08-28,5643.416666666667,21.51486518421484
2002-08-29,5436.333333333333,21.407207517602757
2002-08-30,5365.166666666667,21.29954985099067
2002-08-31,4909.375,21.191892184378585
2002-09-01,4649.041666666667,23.481
2002-09-02,4874.375,20.69194603174603
2002-09-03,6052.958333333333,20.488638219864427
2002-09-04,6235.125,20.285330407982823
2002-09-05,5802.875,20.08202259610121
2002-09-06,5683.208333333333,19.87871478421961
2002-09-07,5357.666666666667,19.675406972338006
2002-09-08,5280.541666666667,19.4720991604564
2002-09-09,5945.666666666667,19.2687913485748
2002-09-10,6085.375,19.06548353669319
2002-09-11,5683.625,18.862175724811586
2002-09-12,5367.75,18.65886791292998
2002-09-13,5357.333333333333,18.455560101048377
2002-09-14,5077.916666666667,18.25225228916677
2002-09-15,5092.291666666667,18.048944477285165
2002-09-16,5758.208333333333,17.84563666540356
2002-09-17,5589.208333333333,17.642328853521956
2002-09-18,5620.208333333333,17.439021041640352
2002-09-19,5939.083333333333,17.235713229758744
2002-09-20,6167.041666666667,17.03240541787714
2002-09-21,5397.583333333333,16.829097605995536
2002-09-22,5049.75,16.62578979411393
2002-09-23,5289.041666666667,16.422481982232327
2002-09-24,5223.375,16.21917417035072
2002-09-25,5213.041666666667,16.015866358469115
2002-09-26,5223.291666666667,15.81255854658751
2002-09-27,5214.458333333333,15.609250734705906
2002-09-28,4695.083333333333,15.405942922824302
2002-09-29,4457.416666666667,15.202635110942696
2002-09-30,5206.708333333333,14.99932729906109
2002-10-01,5414.666666666667,16.256
2002-10-02,5657.875,14.49436875
2002-10-03,5829.833333333333,14.313711152210884
2002-10-04,5761.958333333333,14.133053554421767
2002-10-05,5082.208333333333,13.952395956632651
2002-10-06,4558.583333333333,13.771738358843535
2002-10-07,5151.791666666667,13.59108076105442
2002-10-08,5154.916666666667,13.410423163265303
2002-10-09,5204.208333333333,13.22976556547619
2002-10-10,5249.041666666667,13.049107967687076
2002-10-11,5132.333333333333,12.86845036989796
2002-10-12,4686.958333333333,12.687792772108844
2002-10-13,4519.625,12.507135174319728
2002-10-14,5229.958333333333,12.326477576530612
2002-10-15,5439.291666666667,12.145819978741496
2002-10-16,5455.583333333333,11.96516238095238
2002-10-17,5477.583333333333,11.784504783163264
2002-10-18,5468.791666666667,11.60384718537415
2002-10-19,5083.416666666667,11.423189587585034
2002-10-20,4752.958333333333,11.242531989795918
2002-10-21,5429.25,11.061874392006803
2002-10-22,5492.916666666667,10.881216794217687
2002-10-23,5487.5,10.700559196428571
2002-10-24,5602.208333333333,10.519901598639455
2002-10-25,5558.5,10.33924400085034
2002-10-26,4953.375,10.158586403061223
2002-10-27,4733.478260869565,9.977928805272107
2002-10-28,5444.875,9.797271207482993
2002-10-29,5821.916666666667,9.61661360969388
2002-10-30,5981.333333333333,9.43595601190476
2002-10-31,5829.0,9.255298414115646
2002-11-01,5856.0,8.8172
2002-11-02,5478.833333333333,8.707
2002-11-03,5212.125,8.552919481883425
2002-11-04,5710.916666666667,8.398838963766849
2002-11-05,5779.75,8.244758445650271
2002-11-06,5745.916666666667,8.090677927533696
2002-11-07,5842.291666666667,7.93659740941712
2002-11-08,5550.416666666667,7.782516891300543
2002-11-09,4957.0,7.628436373183967
2002-11-10,4656.0,7.47435585506739
2002-11-11,5117.333333333333,7.3202753369508144
2002-11-12,5520.75,7.166194818834239
2002-11-13,5654.291666666667,7.012114300717662
2002-11-14,5695.833333333333,6.858033782601086
2002-11-15,5506.208333333333,6.703953264484509
2002-11-16,5243.666666666667,6.549872746367933
2002-11-17,5273.0,6.3957922282513575
2002-11-18,6016.833333333333,6.241711710134781
2002-11-19,6070.916666666667,6.087631192018204
2002-11-20,5852.541666666667,5.933550673901628
2002-11-21,5858.541666666667,5.779470155785052
2002-11-22,5857.583333333333,5.625389637668476
2002-11-23,5707.291666666667,5.4713091195519
2002-11-24,5219.375,5.317228601435323
2002-11-25,5733.583333333333,5.163148083318747
2002-11-26,5915.458333333333,5.009067565202171
2002-11-27,6080.708333333333,4.8549870470855945
2002-11-28,5612.666666666667,4.700906528969019
2002-11-29,5480.25,4.546826010852442
2002-11-30,5283.333333333333,4.392745492735866
2002-12-01,5802.708333333333,4.2464
2002-12-02,6166.75,4.19686875
2002-12-03,6619.625,4.19686875
2002-12-04,6967.5,4.19686875
2002-12-05,6850.541666666667,4.19686875
2002-12-06,6626.666666666667,4.19686875
2002-12-07,6299.5,4.19686875
2002-12-08,5868.291666666667,4.19686875
2002-12-09,6713.041666666667,4.19686875
2002-12-10,6802.208333333333,4.19686875
2002-12-11,6648.208333333333,4.19686875
2002-12-12,6333.541666666667,4.19686875
2002-12-13,6372.0,4.19686875
2002-12-14,5985.541666666667,4.19686875
2002-12-15,5703.583333333333,4.19686875
2002-12-16,6324.125,4.19686875
2002-12-17,6662.166666666667,4.19686875
2002-12-18,6490.25,4.19686875
2002-12-19,6174.041666666667,4.19686875
2002-12-20,5812.791666666667,4.19686875
2002-12-21,5680.583333333333,4.19686875
2002-12-22,5472.5,4.19686875
2002-12-23,5865.333333333333,4.19686875
2002-12-24,5658.875,4.19686875
2002-12-25,5417.791666666667,4.19686875
2002-12-26,6058.666666666667,4.19686875
2002-12-27,6225.75,4.19686875
2002-12-28,6007.625,4.19686875
2002-12-29,5598.958333333333,4.19686875
2002-12-30,6074.125,4.19686875
2002-12-31,5511.583333333333,4.19686875
2003-01-01,5192.0,0.4398000000000001
2003-01-02,5909.083333333333,3.0897391459894408
2003-01-03,6200.833333333333,3.140063082853406
2003-01-04,6026.833333333333,3.190387019717371
2003-01-05,5903.125,3.2407109565813363
2003-01-06,6422.583333333333,3.291034893445301
2003-01-07,6725.291666666667,3.3413588303092667
2003-01-08,6270.625,3.391682767173232
2003-01-09,5868.166666666667,3.4420067040371976
2003-01-10,6159.666666666667,3.4923306409011623
2003-01-11,6335.625,3.542654577765128
2003-01-12,6290.833333333333,3.592978514629093
2003-01-13,6709.791666666667,3.6433024514930574
2003-01-14,6851.25,3.693626388357024
2003-01-15,7017.333333333333,3.7439503252209887
2003-01-16,7201.375,3.794274262084954
2003-01-17,6942.0,3.844598198948919
2003-01-18,6835.25,3.894922135812884
2003-01-19,6465.166666666667,3.9452460726768495
2003-01-20,6831.541666666667,3.995570009540815
2003-01-21,6996.75,4.04589394640478
2003-01-22,7253.708333333333,4.0962178832687455
2003-01-23,7643.5,4.14654182013271
2003-01-24,7338.916666666667,4.196865756996676
2003-01-25,6671.166666666667,4.247189693860641
2003-01-26,6337.833333333333,4.297513630724606
2003-01-27,7335.833333333333,4.347837567588571
2003-01-28,7055.875,4.398161504452537
2003-01-29,6544.375,4.448485441316501
2003-01-30,6449.125,4.498809378180467
2003-01-31,6388.708333333333,4.549133315044433
2003-02-01,5904.916666666667,3.4524
2003-02-02,5575.583333333333,4.751671992911669
2003-02-03,6111.833333333333,4.90388673391494
2003-02-04,6191.416666666667,5.056101474918212
2003-02-05,6666.625,5.208316215921483
2003-02-06,6783.166666666667,5.360530956924755
2003-02-07,6546.041666666667,5.512745697928026
2003-02-08,6459.208333333333,5.664960438931298
2003-02-09,6126.208333333333,5.817175179934569
2003-02-10,6533.708333333333,5.969389920937841
2003-02-11,6756.833333333333,6.121604661941113
2003-02-12,6797.166666666667,6.273819402944384
2003-02-13,7067.166666666667,6.426034143947656
2003-02-14,6536.583333333333,6.578248884950927
2003-02-15,6178.625,6.730463625954199
2003-02-16,6561.708333333333,6.882678366957471
2003-02-17,6397.916666666667,7.034893107960742
2003-02-18,6382.166666666667,7.187107848964013
2003-02-19,6334.416666666667,7.339322589967285
2003-02-20,6093.583333333333,7.491537330970557
2003-02-21,6300.958333333333,7.643752071973828
2003-02-22,5866.708333333333,7.7959668129771
2003-02-23,5875.666666666667,7.948181553980371
2003-02-24,6460.5,8.100396294983643
2003-02-25,6642.958333333333,8.252611035986915
2003-02-26,6934.625,8.404825776990187
2003-02-27,6785.625,8.557040517993457
2003-02-28,6399.416666666667,8.709255258996729
2003-03-01,5828.041666666667,10.8948
2003-03-02,5609.333333333333,8.35203870967742
2003-03-03,6674.583333333333,8.53783954056696
2003-03-04,6457.791666666667,8.7236403714565
2003-03-05,5998.333333333333,8.909441202346041
2003-03-06,6328.125,9.095242033235582
2003-03-07,6321.708333333333,9.281042864125125
2003-03-08,5641.666666666667,9.466843695014663
2003-03-09,5363.625,9.652644525904204
2003-03-10,6482.625,9.838445356793745
2003-03-11,6475.875,10.024246187683286
2003-03-12,6111.333333333333,10.210047018572824
2003-03-13,5822.75,10.395847849462363
2003-03-14,5906.875,10.581648680351906
2003-03-15,5378.166666666667,10.767449511241448
2003-03-16,4835.458333333333,10.953250342130987
2003-03-17,5185.875,11.139051173020528
2003-03-18,5233.708333333333,11.324852003910069
2003-03-19,5410.625,11.51065283479961
2003-03-20,5847.25,11.69645366568915
2003-03-21,5501.583333333333,11.88225449657869
2003-03-22,4990.458333333333,12.068055327468231
2003-03-23,4813.625,12.253856158357772
2003-03-24,5359.416666666667,12.439656989247313
2003-03-25,5266.125,12.625457820136852
2003-03-26,5269.958333333333,12.811258651026392
2003-03-27,5404.708333333333,12.997059481915931
2003-03-28,5216.125,13.182860312805474
2003-03-29,4792.708333333333,13.368661143695014
2003-03-30,5259.541666666667,13.554461974584555
2003-03-31,6098.041666666667,13.740262805474096
2003-04-01,5832.666666666667,15.1184
2003-04-02,5349.708333333333,13.855929032258064
2003-04-03,5208.791666666667,14.033010015663663
2003-04-04,5107.25,14.21009099906926
2003-04-05,4850.166666666667,14.38717198247486
2003-04-06,4918.695652173913,14.564252965880456
2003-04-07,5941.0,14.741333949286055
2003-04-08,5925.333333333333,14.918414932691654
2003-04-09,5836.166666666667,15.095495916097253
2003-04-10,5686.333333333333,15.27257689950285
2003-04-11,5716.875,15.449657882908449
2003-04-12,4923.708333333333,15.626738866314046
2003-04-13,4676.333333333333,15.803819849719645
2003-04-14,5270.0,15.980900833125242
2003-04-15,5253.375,16.15798181653084
2003-04-16,5253.583333333333,16.335062799936438
2003-04-17,5141.125,16.512143783342037
2003-04-18,5204.541666666667,16.689224766747635
2003-04-19,4838.625,16.86630575015323
2003-04-20,4486.791666666667,17.04338673355883
2003-04-21,5123.958333333333,17.22046771696443
2003-04-22,5279.291666666667,17.397548700370027
2003-04-23,5433.458333333333,17.574629683775626
2003-04-24,5445.083333333333,17.75171066718122
2003-04-25,5262.458333333333,17.92879165058682
2003-04-26,4809.583333333333,18.10587263399242
2003-04-27,4595.041666666667,18.282953617398015
2003-04-28,5211.166666666667,18.460034600803617
2003-04-29,5163.916666666667,18.63711558420921
2003-04-30,5217.166666666667,18.81419656761481
2003-05-01,5327.375,19.5392
2003-05-02,5196.833333333333,19.102083333333333
2003-05-03,4575.958333333333,19.2425833643542
2003-05-04,4426.708333333333,19.38308339537507
2003-05-05,5266.333333333333,19.523583426395938
2003-05-06,5307.25,19.664083457416808
2003-05-07,5302.375,19.804583488437675
2003-05-08,5315.291666666667,19.945083519458542
2003-05-09,5206.125,20.085583550479413
2003-05-10,4835.458333333333,20.226083581500284
2003-05-11,4711.208333333333,20.36658361252115
2003-05-12,5201.416666666667,20.50708364354202
2003-05-13,5250.416666666667,20.64758367456289
2003-05-14,5251.375,20.78808370558376
2003-05-15,5218.5,20.928583736604622
2003-05-16,5178.208333333333,21.069083767625497
2003-05-17,4770.75,21.209583798646364
2003-05-18,4625.0,21.350083829667238
2003-05-19,5257.375,21.4905838606881
2003-05-20,5236.916666666667,21.63108389170897
2003-05-21,5228.75,21.77158392272984
2003-05-22,5301.541666666667,21.912083953750702
2003-05-23,5178.75,22.052583984771577
2003-05-24,4555.333333333333,22.193084015792444
2003-05-25,4345.875,22.333584046813318
2003-05-26,4427.5,22.47408407783418
2003-05-27,5065.166666666667,22.61458410885505
2003-05-28,5220.625,22.75508413987592
2003-05-29,5082.291666666667,22.89558417089679
2003-05-30,5213.25,23.036084201917657
2003-05-31,4754.416666666667,23.176584232938524
2003-06-01,4480.166666666667,22.430200000000003
2003-06-02,5191.5,23.15101587301588
2003-06-03,5321.916666666667,23.21922232778169
2003-06-04,5308.166666666667,23.287428782547504
2003-06-05,5265.708333333333,23.35563523731332
2003-06-06,5262.916666666667,23.423841692079133
2003-06-07,4797.375,23.492048146844947
2003-06-08,4661.333333333333,23.56025460161076
2003-06-09,5304.416666666667,23.628461056376576
2003-06-10,5509.208333333333,23.69666751114239
2003-06-11,5677.416666666667,23.764873965908205
2003-06-12,5828.333333333333,23.83308042067402
2003-06-13,5704.166666666667,23.901286875439837
2003-06-14,5304.416666666667,23.969493330205648
2003-06-15,5057.5,24.037699784971466
2003-06-16,5524.583333333333,24.10590623973728
2003-06-17,5346.166666666667,24.17411269450309
2003-06-18,5504.375,24.242319149268905
2003-06-19,5675.333333333333,24.31052560403472
2003-06-20,5202.791666666667,24.378732058800534
2003-06-21,4663.875,24.446938513566348
2003-06-22,4694.875,24.51514496833216
2003-06-23,5595.833333333333,24.583351423097977
2003-06-24,6021.791666666667,24.65155787786379
2003-06-25,6301.958333333333,24.719764332629605
2003-06-26,6566.5,24.78797078739542
2003-06-27,5907.375,24.856177242161237
2003-06-28,5140.916666666667,24.92438369692705
2003-06-29,5272.083333333333,24.992590151692863
2003-06-30,5865.541666666667,25.06079660645868
2003-07-01,5802.125,25.0156
2003-07-02,5691.833333333333,25.052180645161293
2003-07-03,5648.583333333333,25.03182748079877
2003-07-04,5400.208333333333,25.011474316436253
2003-07-05,5603.541666666667,24.99112115207373
2003-07-06,5752.166666666667,24.970767987711216
2003-07-07,6193.25,24.950414823348694
2003-07-08,6303.791666666667,24.930061658986176
2003-07-09,6212.208333333333,24.909708494623658
2003-07-10,5892.583333333333,24.88935533026114
2003-07-11,5800.125,24.86900216589862
2003-07-12,5184.458333333333,24.8486490015361
2003-07-13,4992.25,24.82829583717358
2003-07-14,5850.125,24.807942672811063
2003-07-15,6162.583333333333,24.787589508448544
2003-07-16,6445.791666666667,24.767236344086022
2003-07-17,6121.291666666667,24.746883179723504
2003-07-18,5761.25,24.726530015360986
2003-07-19,5273.25,24.706176850998464
2003-07-20,5115.25,24.685823686635946
2003-07-21,6164.458333333333,24.665470522273427
2003-07-22,6097.291666666667,24.64511735791091
2003-07-23,5828.25,24.624764193548387
2003-07-24,5790.375,24.60441102918587
2003-07-25,5910.458333333333,24.58405786482335
2003-07-26,5699.833333333333,24.563704700460832
2003-07-27,5735.041666666667,24.54335153609831
2003-07-28,6071.875,24.522998371735792
2003-07-29,5875.083333333333,24.502645207373277
2003-07-30,6046.25,24.482292043010755
2003-07-31,5995.791666666667,24.461938878648237
2003-08-01,5828.916666666667,25.294
2003-08-02,5804.333333333333,24.31396451612904
2003-08-03,5465.0,24.206306849516952
2003-08-04,6067.041666666667,24.098649182904868
2003-08-05,5983.5,23.990991516292784
2003-08-06,5990.5,23.8833338496807
2003-08-07,5995.166666666667,23.77567618306861
2003-08-08,5960.375,23.66801851645653
2003-08-09,5582.75,23.560360849844447
2003-08-10,5449.291666666667,23.45270318323236
2003-08-11,6052.125,23.345045516620274
2003-08-12,6304.208333333333,23.23738785000819
2003-08-13,6524.625,23.129730183396106
2003-08-14,6821.125,23.02207251678402
2003-08-15,6691.125,22.914414850171937
2003-08-16,5970.125,22.806757183559853
2003-08-17,5576.333333333333,22.69909951694777
2003-08-18,6076.708333333333,22.591441850335684
2003-08-19,6149.708333333333,22.4837841837236
2003-08-20,6438.625,22.37612651711152
2003-08-21,6718.416666666667,22.26846885049943
2003-08-22,6726.75,22.160811183887347
2003-08-23,5682.125,22.053153517275263
2003-08-24,5043.791666666667,21.94549585066318
2003-08-25,6155.916666666667,21.83783818405109
2003-08-26,6413.916666666667,21.73018051743901
2003-08-27,6110.041666666667,21.62252285082692
2003-08-28,6309.791666666667,21.51486518421484
2003-08-29,6476.5,21.407207517602757
2003-08-30,5552.791666666667,21.29954985099067
2003-08-31,4843.125,21.191892184378585
2003-09-01,5240.041666666667,20.7442
2003-09-02,5864.333333333333,20.69194603174603
2003-09-03,5971.708333333333,20.488638219864427
2003-09-04,5968.666666666667,20.285330407982823
2003-09-05,5389.625,20.08202259610121
2003-09-06,4875.375,19.87871478421961
2003-09-07,4750.375,19.675406972338006
2003-09-08,5551.666666666667,19.4720991604564
2003-09-09,5633.916666666667,19.2687913485748
2003-09-10,5520.333333333333,19.06548353669319
2003-09-11,5543.375,18.862175724811586
2003-09-12,5342.916666666667,18.65886791292998
2003-09-13,5038.0,18.455560101048377
2003-09-14,5162.25,18.25225228916677
2003-09-15,5709.5,18.048944477285165
2003-09-16,5485.791666666667,17.84563666540356
2003-09-17,5462.791666666667,17.642328853521956
2003-09-18,5284.791666666667,17.439021041640352
2003-09-19,5081.291666666667,17.235713229758744
2003-09-20,4856.666666666667,17.03240541787714
2003-09-21,4741.708333333333,16.829097605995536
2003-09-22,5464.875,16.62578979411393
2003-09-23,5428.416666666667,16.422481982232327
2003-09-24,5302.958333333333,16.21917417035072
2003-09-25,5354.833333333333,16.015866358469115
2003-09-26,5280.875,15.81255854658751
2003-09-27,4948.541666666667,15.609250734705906
2003-09-28,4575.041666666667,15.405942922824302
2003-09-29,5143.375,15.202635110942696
2003-09-30,5255.166666666667,14.99932729906109
2003-10-01,5298.916666666667,15.1392
2003-10-02,5409.791666666667,14.49436875
2003-10-03,5450.041666666667,14.313711152210884
2003-10-04,5005.541666666667,14.133053554421767
2003-10-05,4741.833333333333,13.952395956632651
2003-10-06,5313.0,13.771738358843535
2003-10-07,5374.25,13.59108076105442
2003-10-08,5333.0,13.410423163265303
2003-10-09,5304.625,13.22976556547619
2003-10-10,5201.708333333333,13.049107967687076
2003-10-11,4765.5,12.86845036989796
2003-10-12,4609.166666666667,12.687792772108844
2003-10-13,5234.791666666667,12.507135174319728
2003-10-14,5332.291666666667,12.326477576530612
2003-10-15,5356.5,12.145819978741496
2003-10-16,5451.5,11.96516238095238
2003-10-17,5406.458333333333,11.784504783163264
2003-10-18,4969.416666666667,11.60384718537415
2003-10-19,4783.083333333333,11.423189587585034
2003-10-20,5424.0,11.242531989795918
2003-10-21,5317.583333333333,11.061874392006803
2003-10-22,5479.083333333333,10.881216794217687
2003-10-23,5769.166666666667,10.700559196428571
2003-10-24,5657.041666666667,10.519901598639455
2003-10-25,5096.791666666667,10.33924400085034
2003-10-26,4803.260869565217,10.158586403061223
2003-10-27,5495.708333333333,9.977928805272107
2003-10-28,5662.75,9.797271207482993
2003-10-29,5615.5,9.61661360969388
2003-10-30,5575.583333333333,9.43595601190476
2003-10-31,5279.958333333333,9.255298414115646
2003-11-01,4804.291666666667,12.3916
2003-11-02,4632.541666666667,8.707
2003-11-03,5258.291666666667,8.552919481883425
2003-11-04,5332.416666666667,8.398838963766849
2003-11-05,5390.0,8.244758445650271
2003-11-06,5411.416666666667,8.090677927533696
2003-11-07,5346.666666666667,7.93659740941712
2003-11-08,5260.25,7.782516891300543
2003-11-09,5350.958333333333,7.628436373183967
2003-11-10,5993.416666666667,7.47435585506739
2003-11-11,5820.375,7.3202753369508144
2003-11-12,5553.708333333333,7.166194818834239
2003-11-13,5889.125,7.012114300717662
2003-11-14,6036.25,6.858033782601086
2003-11-15,5353.875,6.703953264484509
2003-11-16,5060.666666666667,6.549872746367933
2003-11-17,5545.166666666667,6.3957922282513575
2003-11-18,5739.333333333333,6.241711710134781
2003-11-19,5539.416666666667,6.087631192018204
2003-11-20,5609.416666666667,5.933550673901628
2003-11-21,5547.958333333333,5.779470155785052
2003-11-22,5125.791666666667,5.625389637668476
2003-11-23,4970.208333333333,5.4713091195519
2003-11-24,5621.875,5.317228601435323
2003-11-25,6040.666666666667,5.163148083318747
2003-11-26,5943.791666666667,5.009067565202171
2003-11-27,5012.208333333333,4.8549870470855945
2003-11-28,5019.083333333333,4.700906528969019
2003-11-29,5717.333333333333,4.546826010852442
2003-11-30,5442.208333333333,4.392745492735866
2003-12-01,5804.958333333333,4.4990000000000006
2003-12-02,6443.666666666667,4.19686875
2003-12-03,6644.625,4.19686875
2003-12-04,6569.291666666667,4.19686875
2003-12-05,6531.583333333333,4.19686875
2003-12-06,6192.791666666667,4.19686875
2003-12-07,6130.291666666667,4.19686875
2003-12-08,6625.541666666667,4.19686875
2003-12-09,6501.125,4.19686875
2003-12-10,6370.083333333333,4.19686875
2003-12-11,6351.666666666667,4.19686875
2003-12-12,6507.5,4.19686875
2003-12-13,6386.958333333333,4.19686875
2003-12-14,6388.5,4.19686875
2003-12-15,6643.0,4.19686875
2003-12-16,6587.875,4.19686875
2003-12-17,6692.208333333333,4.19686875
2003-12-18,6898.875,4.19686875
2003-12-19,6846.416666666667,4.19686875
2003-12-20,6461.666666666667,4.19686875
2003-12-21,6303.75,4.19686875
2003-12-22,6289.708333333333,4.19686875
2003-12-23,5800.875,4.19686875
2003-12-24,5456.083333333333,4.19686875
2003-12-25,5527.083333333333,4.19686875
2003-12-26,5913.458333333333,4.19686875
2003-12-27,5683.791666666667,4.19686875
2003-12-28,5578.208333333333,4.19686875
2003-12-29,5938.375,4.19686875
2003-12-30,5976.625,4.19686875
2003-12-31,6224.208333333333,4.19686875
2004-01-01,5308.208333333333,2.0622
2004-01-02,5637.916666666667,3.0897391459894408
