Date,Location,Temp_C,Region
1998-01-01,Akron,1.729,PJM_Load
1998-02-01,Akron,3.222,PJM_Load
1998-03-01,Akron,5.075,PJM_Load
1998-04-01,Akron,10.048,PJM_Load
1998-05-01,Akron,18.207,PJM_Load
1998-06-01,Akron,20.166,PJM_Load
1998-07-01,Akron,22.275,PJM_Load
1998-08-01,Akron,22.797,PJM_Load
1998-09-01,Akron,19.586,PJM_Load
1998-10-01,Akron,11.914,PJM_Load
1998-11-01,Akron,6.465999999999998,PJM_Load
1998-12-01,Akron,2.594,PJM_Load
1999-01-01,Akron,-2.491,PJM_Load
1999-02-01,Akron,1.0299999999999998,PJM_Load
1999-03-01,Akron,1.5300000000000002,PJM_Load
1999-04-01,Akron,10.769,PJM_Load
1999-05-01,Akron,16.676,PJM_Load
1999-06-01,Akron,21.547,PJM_Load
1999-07-01,Akron,24.857,PJM_Load
1999-08-01,Akron,21.077,PJM_Load
1999-09-01,Akron,18.349,PJM_Load
1999-10-01,Akron,11.129,PJM_Load
1999-11-01,Akron,7.731999999999998,PJM_Load
1999-12-01,Akron,0.61,PJM_Load
2000-01-01,Akron,-2.859,PJM_Load
2000-02-01,Akron,1.205,PJM_Load
2000-03-01,Akron,6.695,PJM_Load
2000-04-01,Akron,9.277,PJM_Load
2000-05-01,Akron,16.838,PJM_Load
2000-06-01,Akron,21.075000000000006,PJM_Load
2000-07-01,Akron,20.83,PJM_Load
2000-08-01,Akron,20.865,PJM_Load
2000-09-01,Akron,17.455000000000002,PJM_Load
2000-10-01,Akron,12.576,PJM_Load
2000-11-01,Akron,4.176,PJM_Load
2000-12-01,Akron,-5.431,PJM_Load
2001-01-01,Akron,-2.5330000000000004,PJM_Load
2001-02-01,Akron,0.6499999999999999,PJM_Load
2001-03-01,Akron,1.5850000000000002,PJM_Load
2001-04-01,Akron,11.227,PJM_Load
2001-05-01,Akron,15.989,PJM_Load
2001-06-01,Akron,20.285,PJM_Load
2001-07-01,Akron,22.033,PJM_Load
2001-08-01,Akron,22.955,PJM_Load
2001-09-01,Akron,16.883000000000006,PJM_Load
2001-10-01,Akron,12.071000000000002,PJM_Load
2001-11-01,Akron,8.876999999999997,PJM_Load
2001-12-01,Akron,2.872,PJM_Load
2002-01-01,Akron,1.0460000000000005,PJM_Load
2002-02-01,Akron,1.3289999999999995,PJM_Load
2002-03-01,Akron,3.925,PJM_Load
2002-04-01,Akron,10.728000000000002,PJM_Load
2002-05-01,Akron,13.512,PJM_Load
2002-06-01,Akron,21.609,PJM_Load
2002-07-01,Akron,24.27,PJM_Load
2002-08-01,Akron,23.42,PJM_Load
2002-09-01,Akron,20.116,PJM_Load
2002-10-01,Akron,10.729,PJM_Load
2002-11-01,Akron,4.657,PJM_Load
2002-12-01,Akron,-1.261,PJM_Load
2003-01-01,Akron,-6.136,PJM_Load
2003-02-01,Akron,-4.101,PJM_Load
2003-03-01,Akron,4.198,PJM_Load
2003-04-01,Akron,10.33,PJM_Load
2003-05-01,Akron,14.907,PJM_Load
2003-06-01,Akron,19.048,PJM_Load
2003-07-01,Akron,22.152,PJM_Load
2003-08-01,Akron,22.684,PJM_Load
2003-09-01,Akron,17.35,PJM_Load
2003-10-01,Akron,10.115,PJM_Load
2003-11-01,Akron,7.947999999999999,PJM_Load
2003-12-01,Akron,0.064,PJM_Load
2004-01-01,Akron,-5.791,PJM_Load
2004-02-01,Akron,-1.399,PJM_Load
2004-03-01,Akron,5.271000000000001,PJM_Load
2004-04-01,Akron,9.82,PJM_Load
2004-05-01,Akron,17.886,PJM_Load
2004-06-01,Akron,19.69,PJM_Load
2004-07-01,Akron,22.08,PJM_Load
2004-08-01,Akron,20.499,PJM_Load
2004-09-01,Akron,19.006,PJM_Load
2004-10-01,Akron,11.805,PJM_Load
2004-11-01,Akron,7.064,PJM_Load
2004-12-01,Akron,-0.235,PJM_Load
2005-01-01,Akron,-2.002,PJM_Load
2005-02-01,Akron,-0.4310000000000001,PJM_Load
2005-03-01,Akron,1.0440000000000005,PJM_Load
2005-04-01,Akron,10.492,PJM_Load
2005-05-01,Akron,13.331,PJM_Load
2005-06-01,Akron,22.681,PJM_Load
2005-07-01,Akron,24.215,PJM_Load
2005-08-01,Akron,23.43,PJM_Load
2005-09-01,Akron,19.781,PJM_Load
2005-10-01,Akron,12.234000000000002,PJM_Load
2005-11-01,Akron,6.856,PJM_Load
2005-12-01,Akron,-2.681,PJM_Load
2006-01-01,Akron,3.18,PJM_Load
2006-02-01,Akron,-0.7270000000000001,PJM_Load
2006-03-01,Akron,3.1830000000000003,PJM_Load
2006-04-01,Akron,11.408,PJM_Load
2006-05-01,Akron,15.111,PJM_Load
2006-06-01,Akron,19.623,PJM_Load
2006-07-01,Akron,23.702,PJM_Load
2006-08-01,Akron,22.895000000000003,PJM_Load
2006-09-01,Akron,16.915000000000006,PJM_Load
2006-10-01,Akron,10.021,PJM_Load
2006-11-01,Akron,6.981,PJM_Load
2006-12-01,Akron,3.371,PJM_Load
2007-01-01,Akron,0.0209999999999999,PJM_Load
2007-02-01,Akron,-6.7620000000000005,PJM_Load
2007-03-01,Akron,5.207999999999999,PJM_Load
2007-04-01,Akron,8.228000000000002,PJM_Load
2007-05-01,Akron,17.204,PJM_Load
2007-06-01,Akron,21.164,PJM_Load
2007-07-01,Akron,21.712,PJM_Load
2007-08-01,Akron,23.202,PJM_Load
2007-09-01,Akron,19.429,PJM_Load
2007-10-01,Akron,15.262,PJM_Load
2007-11-01,Akron,5.252000000000001,PJM_Load
2007-12-01,Akron,0.2799999999999999,PJM_Load
2008-01-01,Akron,-1.258,PJM_Load
2008-02-01,Akron,-2.411,PJM_Load
2008-03-01,Akron,1.713,PJM_Load
2008-04-01,Akron,11.566,PJM_Load
2008-05-01,Akron,13.556,PJM_Load
2008-06-01,Akron,21.608,PJM_Load
2008-07-01,Akron,22.906,PJM_Load
2008-08-01,Akron,21.171000000000006,PJM_Load
2008-09-01,Akron,19.06600000000001,PJM_Load
2008-10-01,Akron,10.459,PJM_Load
2008-11-01,Akron,4.372999999999998,PJM_Load
2008-12-01,Akron,-0.518,PJM_Load
2009-01-01,Akron,-6.642,PJM_Load
2009-02-01,Akron,-0.8880000000000001,PJM_Load
2009-03-01,Akron,4.5950000000000015,PJM_Load
2009-04-01,Akron,10.248,PJM_Load
2009-05-01,Akron,16.005,PJM_Load
2009-06-01,Akron,19.789,PJM_Load
2009-07-01,Akron,20.65,PJM_Load
2009-08-01,Akron,22.165000000000006,PJM_Load
2009-09-01,Akron,18.167,PJM_Load
2009-10-01,Akron,10.002,PJM_Load
2009-11-01,Akron,8.038,PJM_Load
2009-12-01,Akron,-1.3330000000000002,PJM_Load
2010-01-01,Akron,-3.7,PJM_Load
2010-02-01,Akron,-3.411,PJM_Load
2010-03-01,Akron,5.372000000000001,PJM_Load
2010-04-01,Akron,12.232,PJM_Load
2010-05-01,Akron,17.128999999999998,PJM_Load
2010-06-01,Akron,21.936,PJM_Load
2010-07-01,Akron,24.203000000000003,PJM_Load
2010-08-01,Akron,23.502,PJM_Load
2010-09-01,Akron,18.62,PJM_Load
2010-10-01,Akron,11.757,PJM_Load
2010-11-01,Akron,5.489,PJM_Load
2010-12-01,Akron,-3.932,PJM_Load
2011-01-01,Akron,-4.976,PJM_Load
2011-02-01,Akron,-1.359,PJM_Load
2011-03-01,Akron,2.899,PJM_Load
2011-04-01,Akron,10.289,PJM_Load
2011-05-01,Akron,16.69,PJM_Load
2011-06-01,Akron,21.135,PJM_Load
2011-07-01,Akron,24.948,PJM_Load
2011-08-01,Akron,22.271,PJM_Load
2011-09-01,Akron,18.655,PJM_Load
2011-10-01,Akron,11.297,PJM_Load
2011-11-01,Akron,8.334,PJM_Load
2011-12-01,Akron,2.3480000000000003,PJM_Load
2012-01-01,Akron,-0.3439999999999998,PJM_Load
2012-02-01,Akron,1.5269999999999997,PJM_Load
2012-03-01,Akron,10.109,PJM_Load
2012-04-01,Akron,9.195,PJM_Load
2012-05-01,Akron,18.921,PJM_Load
2012-06-01,Akron,21.108,PJM_Load
2012-07-01,Akron,24.966,PJM_Load
2012-08-01,Akron,21.94,PJM_Load
2012-09-01,Akron,17.482000000000006,PJM_Load
2012-10-01,Akron,11.558000000000002,PJM_Load
2012-11-01,Akron,4.185,PJM_Load
2012-12-01,Akron,2.938,PJM_Load
2013-01-01,Akron,-1.086,PJM_Load
2013-02-01,Akron,-2.213,PJM_Load
2013-03-01,Akron,1.285,PJM_Load
2013-04-01,Akron,9.691,PJM_Load
2013-05-01,Akron,16.789,PJM_Load
2013-06-01,Akron,20.579,PJM_Load
2013-07-01,Akron,22.969,PJM_Load
2013-08-01,Akron,21.023000000000003,PJM_Load
2013-09-01,Akron,17.799,PJM_Load
1998-01-01,Allentown,1.711,FE
1998-02-01,Allentown,2.483,FE
1998-03-01,Allentown,5.1690000000000005,FE
1998-04-01,Allentown,10.401,FE
1998-05-01,Allentown,17.256,FE
1998-06-01,Allentown,19.49,FE
1998-07-01,Allentown,22.706,FE
1998-08-01,Allentown,22.85,FE
1998-09-01,Allentown,18.947,FE
1998-10-01,Allentown,11.855,FE
1998-11-01,Allentown,5.983,FE
1998-12-01,Allentown,3.036,FE
1999-01-01,Allentown,-1.952,FE
1999-02-01,Allentown,0.4289999999999998,FE
1999-03-01,Allentown,3.306,FE
1999-04-01,Allentown,9.661,FE
1999-05-01,Allentown,15.611,FE
1999-06-01,Allentown,21.254,FE
1999-07-01,Allentown,25.065,FE
1999-08-01,Allentown,22.206,FE
1999-09-01,Allentown,18.818,FE
1999-10-01,Allentown,10.438,FE
1999-11-01,Allentown,7.818,FE
1999-12-01,Allentown,1.2970000000000002,FE
2000-01-01,Allentown,-3.168,FE
2000-02-01,Allentown,-0.1620000000000001,FE
2000-03-01,Allentown,6.391,FE
2000-04-01,Allentown,8.897,FE
2000-05-01,Allentown,15.944,FE
2000-06-01,Allentown,20.234,FE
2000-07-01,Allentown,20.727,FE
2000-08-01,Allentown,20.791,FE
2000-09-01,Allentown,17.095,FE
2000-10-01,Allentown,11.323,FE
2000-11-01,Allentown,4.913,FE
2000-12-01,Allentown,-3.3560000000000003,FE
2001-01-01,Allentown,-2.814,FE
2001-02-01,Allentown,-0.4420000000000001,FE
2001-03-01,Allentown,1.884,FE
2001-04-01,Allentown,9.92,FE
2001-05-01,Allentown,16.014,FE
2001-06-01,Allentown,20.907,FE
2001-07-01,Allentown,21.045,FE
2001-08-01,Allentown,23.507,FE
2001-09-01,Allentown,17.473999999999997,FE
2001-10-01,Allentown,11.989999999999998,FE
2001-11-01,Allentown,8.212,FE
2001-12-01,Allentown,3.4750000000000005,FE
2002-01-01,Allentown,1.2520000000000002,FE
2002-02-01,Allentown,2.1260000000000003,FE
2002-03-01,Allentown,4.677,FE
2002-04-01,Allentown,11.125,FE
2002-05-01,Allentown,14.171,FE
2002-06-01,Allentown,20.623,FE
2002-07-01,Allentown,23.931,FE
2002-08-01,Allentown,23.558000000000003,FE
2002-09-01,Allentown,19.125,FE
2002-10-01,Allentown,10.446,FE
2002-11-01,Allentown,4.945,FE
2002-12-01,Allentown,-0.953,FE
2003-01-01,Allentown,-5.223,FE
2003-02-01,Allentown,-3.786,FE
2003-03-01,Allentown,3.526,FE
2003-04-01,Allentown,8.185,FE
2003-05-01,Allentown,13.817,FE
2003-06-01,Allentown,18.96,FE
2003-07-01,Allentown,22.864,FE
2003-08-01,Allentown,23.243,FE
2003-09-01,Allentown,18.262,FE
2003-10-01,Allentown,10.201999999999998,FE
2003-11-01,Allentown,7.603,FE
2003-12-01,Allentown,0.3790000000000001,FE
2004-01-01,Allentown,-6.324999999999998,FE
2004-02-01,Allentown,-1.332,FE
2004-03-01,Allentown,4.525,FE
2004-04-01,Allentown,10.057,FE
2004-05-01,Allentown,17.8,FE
2004-06-01,Allentown,19.761,FE
2004-07-01,Allentown,21.946,FE
2004-08-01,Allentown,21.771,FE
2004-09-01,Allentown,18.843,FE
2004-10-01,Allentown,10.96,FE
2004-11-01,Allentown,6.682,FE
2004-12-01,Allentown,-0.014,FE
2005-01-01,Allentown,-3.611,FE
2005-02-01,Allentown,-0.609,FE
2005-03-01,Allentown,1.125,FE
2005-04-01,Allentown,10.633,FE
2005-05-01,Allentown,13.267,FE
2005-06-01,Allentown,22.169,FE
2005-07-01,Allentown,23.704,FE
2005-08-01,Allentown,23.941,FE
2005-09-01,Allentown,20.238,FE
2005-10-01,Allentown,12.058,FE
2005-11-01,Allentown,7.019,FE
2005-12-01,Allentown,-1.757,FE
2006-01-01,Allentown,1.608,FE
2006-02-01,Allentown,-0.5650000000000002,FE
2006-03-01,Allentown,3.776,FE
2006-04-01,Allentown,10.709,FE
2006-05-01,Allentown,15.637,FE
2006-06-01,Allentown,20.445,FE
2006-07-01,Allentown,24.165,FE
2006-08-01,Allentown,22.42,FE
2006-09-01,Allentown,16.945999999999998,FE
2006-10-01,Allentown,10.811,FE
2006-11-01,Allentown,8.418,FE
2006-12-01,Allentown,3.861,FE
2007-01-01,Allentown,0.4119999999999999,FE
2007-02-01,Allentown,-4.713,FE
2007-03-01,Allentown,2.947,FE
2007-04-01,Allentown,8.02,FE
2007-05-01,Allentown,16.677,FE
2007-06-01,Allentown,20.868,FE
2007-07-01,Allentown,22.295,FE
2007-08-01,Allentown,22.063,FE
2007-09-01,Allentown,19.0,FE
2007-10-01,Allentown,15.222,FE
2007-11-01,Allentown,4.831,FE
2007-12-01,Allentown,-0.0939999999999999,FE
2008-01-01,Allentown,-0.573,FE
2008-02-01,Allentown,-0.675,FE
2008-03-01,Allentown,3.47,FE
2008-04-01,Allentown,10.943,FE
2008-05-01,Allentown,13.64,FE
2008-06-01,Allentown,21.831,FE
2008-07-01,Allentown,23.693,FE
2008-08-01,Allentown,20.887,FE
2008-09-01,Allentown,18.676,FE
2008-10-01,Allentown,10.348,FE
2008-11-01,Allentown,5.132999999999999,FE
2008-12-01,Allentown,0.3270000000000001,FE
2009-01-01,Allentown,-5.359999999999999,FE
2009-02-01,Allentown,-0.3720000000000001,FE
2009-03-01,Allentown,3.579,FE
2009-04-01,Allentown,10.478,FE
2009-05-01,Allentown,15.447,FE
2009-06-01,Allentown,19.058,FE
2009-07-01,Allentown,21.103,FE
2009-08-01,Allentown,22.769,FE
2009-09-01,Allentown,17.043,FE
2009-10-01,Allentown,10.364,FE
2009-11-01,Allentown,8.217,FE
2009-12-01,Allentown,-0.624,FE
2010-01-01,Allentown,-2.359,FE
2010-02-01,Allentown,-1.456,FE
2010-03-01,Allentown,6.715,FE
2010-04-01,Allentown,12.076,FE
2010-05-01,Allentown,17.119,FE
2010-06-01,Allentown,21.943,FE
2010-07-01,Allentown,24.789,FE
2010-08-01,Allentown,22.67,FE
2010-09-01,Allentown,19.172,FE
2010-10-01,Allentown,11.911,FE
2010-11-01,Allentown,5.876,FE
2010-12-01,Allentown,-2.165,FE
2011-01-01,Allentown,-4.463,FE
2011-02-01,Allentown,-1.2440000000000002,FE
2011-03-01,Allentown,3.474,FE
2011-04-01,Allentown,10.555,FE
2011-05-01,Allentown,16.917,FE
2011-06-01,Allentown,21.032,FE
2011-07-01,Allentown,24.564,FE
2011-08-01,Allentown,22.13,FE
2011-09-01,Allentown,19.301,FE
2011-10-01,Allentown,12.001,FE
2011-11-01,Allentown,8.013,FE
2011-12-01,Allentown,2.987,FE
2012-01-01,Allentown,-0.0409999999999999,FE
2012-02-01,Allentown,2.185,FE
2012-03-01,Allentown,8.734,FE
2012-04-01,Allentown,10.324000000000002,FE
2012-05-01,Allentown,17.779,FE
2012-06-01,Allentown,20.165,FE
2012-07-01,Allentown,24.479,FE
2012-08-01,Allentown,22.731,FE
2012-09-01,Allentown,18.177,FE
2012-10-01,Allentown,12.436,FE
2012-11-01,Allentown,4.103,FE
2012-12-01,Allentown,2.5860000000000003,FE
2013-01-01,Allentown,-0.968,FE
2013-02-01,Allentown,-1.3650000000000002,FE
2013-03-01,Allentown,2.518,FE
2013-04-01,Allentown,9.723,FE
2013-05-01,Allentown,15.544,FE
2013-06-01,Allentown,20.892,FE
2013-07-01,Allentown,24.722,FE
2013-08-01,Allentown,21.001,FE
2013-09-01,Allentown,17.407999999999998,FE
1998-01-01,Aurora,-0.278,COMED
1998-02-01,Aurora,0.5780000000000001,COMED
1998-03-01,Aurora,2.4290000000000003,COMED
1998-04-01,Aurora,6.6690000000000005,COMED
1998-05-01,Aurora,14.973,COMED
1998-06-01,Aurora,17.425,COMED
1998-07-01,Aurora,22.599,COMED
1998-08-01,Aurora,20.843000000000004,COMED
1998-09-01,Aurora,19.149,COMED
1998-10-01,Aurora,9.857,COMED
1998-11-01,Aurora,5.145,COMED
1998-12-01,Aurora,-1.658,COMED
1999-01-01,Aurora,0.4490000000000003,COMED
1999-02-01,Aurora,3.031,COMED
1999-03-01,Aurora,5.444,COMED
1999-04-01,Aurora,5.862,COMED
1999-05-01,Aurora,12.35,COMED
1999-06-01,Aurora,17.625999999999998,COMED
1999-07-01,Aurora,22.67,COMED
1999-08-01,Aurora,21.046,COMED
1999-09-01,Aurora,14.668,COMED
1999-10-01,Aurora,10.17,COMED
1999-11-01,Aurora,7.22,COMED
1999-12-01,Aurora,0.0329999999999999,COMED
2000-01-01,Aurora,-0.0809999999999999,COMED
2000-02-01,Aurora,3.189,COMED
2000-03-01,Aurora,4.379,COMED
2000-04-01,Aurora,9.171,COMED
2000-05-01,Aurora,15.012,COMED
2000-06-01,Aurora,19.017,COMED
2000-07-01,Aurora,23.38,COMED
2000-08-01,Aurora,22.887,COMED
2000-09-01,Aurora,17.057000000000002,COMED
2000-10-01,Aurora,10.053,COMED
2000-11-01,Aurora,-1.2990000000000004,COMED
2000-12-01,Aurora,-2.754,COMED
2001-01-01,Aurora,-1.821,COMED
2001-02-01,Aurora,-1.3250000000000002,COMED
2001-03-01,Aurora,3.266,COMED
2001-04-01,Aurora,9.248,COMED
2001-05-01,Aurora,13.377,COMED
2001-06-01,Aurora,19.853,COMED
2001-07-01,Aurora,23.764,COMED
2001-08-01,Aurora,21.73,COMED
2001-09-01,Aurora,17.676000000000005,COMED
2001-10-01,Aurora,10.129,COMED
2001-11-01,Aurora,4.8,COMED
2001-12-01,Aurora,-0.6110000000000001,COMED
2002-01-01,Aurora,-1.6029999999999998,COMED
2002-02-01,Aurora,-0.465,COMED
2002-03-01,Aurora,1.062,COMED
2002-04-01,Aurora,9.699,COMED
2002-05-01,Aurora,13.267,COMED
2002-06-01,Aurora,21.581,COMED
2002-07-01,Aurora,23.815,COMED
2002-08-01,Aurora,21.547,COMED
2002-09-01,Aurora,16.922,COMED
2002-10-01,Aurora,7.047000000000001,COMED
2002-11-01,Aurora,2.6180000000000003,COMED
2002-12-01,Aurora,-0.143,COMED
2003-01-01,Aurora,1.4680000000000002,COMED
2003-02-01,Aurora,-2.339,COMED
2003-03-01,Aurora,4.254,COMED
2003-04-01,Aurora,9.633,COMED
2003-05-01,Aurora,13.752,COMED
2003-06-01,Aurora,17.029,COMED
2003-07-01,Aurora,24.511,COMED
2003-08-01,Aurora,22.543000000000003,COMED
2003-09-01,Aurora,15.179,COMED
2003-10-01,Aurora,12.307,COMED
2003-11-01,Aurora,2.153,COMED
2003-12-01,Aurora,-0.0470000000000001,COMED
2004-01-01,Aurora,-0.8999999999999999,COMED
2004-02-01,Aurora,-1.385,COMED
2004-03-01,Aurora,6.984,COMED
2004-04-01,Aurora,8.275,COMED
2004-05-01,Aurora,14.842,COMED
2004-06-01,Aurora,17.499000000000002,COMED
2004-07-01,Aurora,20.677,COMED
2004-08-01,Aurora,19.105,COMED
2004-09-01,Aurora,16.801000000000002,COMED
2004-10-01,Aurora,10.154,COMED
2004-11-01,Aurora,2.299,COMED
2004-12-01,Aurora,0.1139999999999998,COMED
2005-01-01,Aurora,0.1760000000000001,COMED
2005-02-01,Aurora,1.3230000000000002,COMED
2005-03-01,Aurora,3.43,COMED
2005-04-01,Aurora,7.468,COMED
2005-05-01,Aurora,13.436,COMED
2005-06-01,Aurora,18.678,COMED
2005-07-01,Aurora,23.606,COMED
2005-08-01,Aurora,20.795,COMED
2005-09-01,Aurora,18.176,COMED
2005-10-01,Aurora,10.413,COMED
2005-11-01,Aurora,5.257000000000001,COMED
2005-12-01,Aurora,-2.091,COMED
2006-01-01,Aurora,1.8760000000000003,COMED
2006-02-01,Aurora,-1.2160000000000002,COMED
2006-03-01,Aurora,3.245,COMED
2006-04-01,Aurora,9.885,COMED
2006-05-01,Aurora,14.937,COMED
2006-06-01,Aurora,21.141,COMED
2006-07-01,Aurora,23.168000000000003,COMED
2006-08-01,Aurora,21.121,COMED
2006-09-01,Aurora,13.753,COMED
2006-10-01,Aurora,8.853,COMED
2006-11-01,Aurora,4.227,COMED
2006-12-01,Aurora,-1.4520000000000002,COMED
2007-01-01,Aurora,-6.22,COMED
2007-02-01,Aurora,-1.658,COMED
2007-03-01,Aurora,6.710000000000001,COMED
2007-04-01,Aurora,6.863,COMED
2007-05-01,Aurora,13.903,COMED
2007-06-01,Aurora,18.931,COMED
2007-07-01,Aurora,22.972,COMED
2007-08-01,Aurora,22.707,COMED
2007-09-01,Aurora,17.558,COMED
2007-10-01,Aurora,11.093,COMED
2007-11-01,Aurora,4.662,COMED
2007-12-01,Aurora,-3.82,COMED
2008-01-01,Aurora,-3.815,COMED
2008-02-01,Aurora,-0.534,COMED
2008-03-01,Aurora,3.263,COMED
2008-04-01,Aurora,6.692,COMED
2008-05-01,Aurora,12.765999999999998,COMED
2008-06-01,Aurora,18.734,COMED
2008-07-01,Aurora,23.437,COMED
2008-08-01,Aurora,20.559,COMED
2008-09-01,Aurora,15.624,COMED
2008-10-01,Aurora,9.975,COMED
2008-11-01,Aurora,5.228999999999999,COMED
2008-12-01,Aurora,-2.8080000000000003,COMED
2009-01-01,Aurora,-0.1619999999999999,COMED
2009-02-01,Aurora,2.173,COMED
2009-03-01,Aurora,4.388,COMED
2009-04-01,Aurora,6.893000000000002,COMED
2009-05-01,Aurora,13.958,COMED
2009-06-01,Aurora,17.625999999999998,COMED
2009-07-01,Aurora,20.832,COMED
2009-08-01,Aurora,20.19,COMED
2009-09-01,Aurora,15.696000000000002,COMED
2009-10-01,Aurora,5.153,COMED
2009-11-01,Aurora,4.939,COMED
2009-12-01,Aurora,-5.055,COMED
2010-01-01,Aurora,-1.3299999999999998,COMED
2010-02-01,Aurora,-2.83,COMED
2010-03-01,Aurora,3.724,COMED
2010-04-01,Aurora,8.168000000000001,COMED
2010-05-01,Aurora,11.898,COMED
2010-06-01,Aurora,19.962,COMED
2010-07-01,Aurora,22.469,COMED
2010-08-01,Aurora,21.88,COMED
2010-09-01,Aurora,18.554,COMED
2010-10-01,Aurora,11.205,COMED
2010-11-01,Aurora,2.847,COMED
2010-12-01,Aurora,0.518,COMED
2011-01-01,Aurora,-2.604,COMED
2011-02-01,Aurora,-2.821,COMED
2011-03-01,Aurora,5.018000000000002,COMED
2011-04-01,Aurora,8.052999999999999,COMED
2011-05-01,Aurora,11.218,COMED
2011-06-01,Aurora,19.704,COMED
2011-07-01,Aurora,23.688,COMED
2011-08-01,Aurora,23.358,COMED
2011-09-01,Aurora,16.540000000000006,COMED
2011-10-01,Aurora,9.935,COMED
2011-11-01,Aurora,3.475,COMED
2011-12-01,Aurora,-3.0610000000000004,COMED
2012-01-01,Aurora,0.7640000000000002,COMED
2012-02-01,Aurora,-2.33,COMED
2012-03-01,Aurora,7.917999999999998,COMED
2012-04-01,Aurora,10.807,COMED
2012-05-01,Aurora,14.829,COMED
2012-06-01,Aurora,22.395,COMED
2012-07-01,Aurora,24.301,COMED
2012-08-01,Aurora,22.079,COMED
2012-09-01,Aurora,17.357,COMED
2012-10-01,Aurora,8.751,COMED
2012-11-01,Aurora,5.72,COMED
2012-12-01,Aurora,-1.55,COMED
2013-01-01,Aurora,-2.138,COMED
2013-02-01,Aurora,-1.882,COMED
2013-03-01,Aurora,2.402,COMED
2013-04-01,Aurora,5.0950000000000015,COMED
2013-05-01,Aurora,13.409,COMED
2013-06-01,Aurora,20.715,COMED
2013-07-01,Aurora,22.065,COMED
2013-08-01,Aurora,21.813,COMED
2013-09-01,Aurora,19.373,COMED
1998-01-01,Aurora,-0.5479999999999999,COMED
1998-02-01,Aurora,3.81,COMED
1998-03-01,Aurora,4.237,COMED
1998-04-01,Aurora,11.119000000000002,COMED
1998-05-01,Aurora,19.533,COMED
1998-06-01,Aurora,22.052000000000003,COMED
1998-07-01,Aurora,23.61,COMED
1998-08-01,Aurora,23.584,COMED
1998-09-01,Aurora,21.186,COMED
1998-10-01,Aurora,13.004,COMED
1998-11-01,Aurora,7.147,COMED
1998-12-01,Aurora,1.632,COMED
1999-01-01,Aurora,-5.234999999999999,COMED
1999-02-01,Aurora,1.6769999999999996,COMED
1999-03-01,Aurora,2.278,COMED
1999-04-01,Aurora,11.368,COMED
1999-05-01,Aurora,18.191,COMED
1999-06-01,Aurora,22.599,COMED
1999-07-01,Aurora,25.997,COMED
1999-08-01,Aurora,21.667,COMED
1999-09-01,Aurora,18.612,COMED
1999-10-01,Aurora,11.808,COMED
1999-11-01,Aurora,8.302999999999999,COMED
1999-12-01,Aurora,-0.655,COMED
2000-01-01,Aurora,-4.117999999999999,COMED
2000-02-01,Aurora,1.19,COMED
2000-03-01,Aurora,7.242999999999999,COMED
2000-04-01,Aurora,9.796,COMED
2000-05-01,Aurora,18.044,COMED
2000-06-01,Aurora,21.378,COMED
2000-07-01,Aurora,22.517,COMED
2000-08-01,Aurora,22.866,COMED
2000-09-01,Aurora,18.72,COMED
2000-10-01,Aurora,14.022,COMED
2000-11-01,Aurora,3.826,COMED
2000-12-01,Aurora,-8.571,COMED
2001-01-01,Aurora,-4.131,COMED
2001-02-01,Aurora,-1.267,COMED
2001-03-01,Aurora,2.129,COMED
2001-04-01,Aurora,13.098,COMED
2001-05-01,Aurora,17.942999999999994,COMED
2001-06-01,Aurora,20.925,COMED
2001-07-01,Aurora,23.775,COMED
2001-08-01,Aurora,23.428,COMED
2001-09-01,Aurora,17.552,COMED
2001-10-01,Aurora,11.79,COMED
2001-11-01,Aurora,9.523,COMED
2001-12-01,Aurora,1.589,COMED
2002-01-01,Aurora,0.3280000000000003,COMED
2002-02-01,Aurora,0.7749999999999999,COMED
2002-03-01,Aurora,1.955,COMED
2002-04-01,Aurora,10.902,COMED
2002-05-01,Aurora,14.33,COMED
2002-06-01,Aurora,23.089,COMED
2002-07-01,Aurora,25.433000000000003,COMED
2002-08-01,Aurora,23.419,COMED
2002-09-01,Aurora,20.331,COMED
2002-10-01,Aurora,10.634,COMED
2002-11-01,Aurora,3.773,COMED
2002-12-01,Aurora,-1.105,COMED
2003-01-01,Aurora,-6.722,COMED
2003-02-01,Aurora,-4.154,COMED
2003-03-01,Aurora,4.561,COMED
2003-04-01,Aurora,11.188,COMED
2003-05-01,Aurora,15.337,COMED
2003-06-01,Aurora,19.856,COMED
2003-07-01,Aurora,23.122,COMED
2003-08-01,Aurora,23.686,COMED
2003-09-01,Aurora,17.784000000000002,COMED
2003-10-01,Aurora,11.358,COMED
2003-11-01,Aurora,6.885,COMED
2003-12-01,Aurora,0.1800000000000001,COMED
2004-01-01,Aurora,-5.417000000000001,COMED
2004-02-01,Aurora,-2.1710000000000003,COMED
2004-03-01,Aurora,6.4060000000000015,COMED
2004-04-01,Aurora,11.508,COMED
2004-05-01,Aurora,18.19,COMED
2004-06-01,Aurora,20.805000000000003,COMED
2004-07-01,Aurora,22.58,COMED
2004-08-01,Aurora,20.161,COMED
2004-09-01,Aurora,19.782,COMED
2004-10-01,Aurora,12.195,COMED
2004-11-01,Aurora,6.9510000000000005,COMED
2004-12-01,Aurora,-1.198,COMED
2005-01-01,Aurora,-3.0929999999999995,COMED
