,Temp_C
2012-01-01,2.3825
2012-01-02,-0.4888794449287154
2012-01-03,-0.43135394689165135
2012-01-04,-0.3738284488545873
2012-01-05,-0.31630295081752324
2012-01-06,-0.25877745278045916
2012-01-07,-0.20125195474339513
2012-01-08,-0.1437264567063311
2012-01-09,-0.08620095866926702
2012-01-10,-0.028675460632202943
2012-01-11,0.02885003740486114
2012-01-12,0.08637553544192511
2012-01-13,0.1439010334789892
2012-01-14,0.20142653151605328
2012-01-15,0.25895202955311725
2012-01-16,0.31647752759018133
2012-01-17,0.3740030256272454
2012-01-18,0.4315285236643095
2012-01-19,0.4890540217013736
2012-01-20,0.5465795197384377
2012-01-21,0.6041050177755017
2012-01-22,0.6616305158125656
2012-01-23,0.7191560138496297
2012-01-24,0.7766815118866938
2012-01-25,0.8342070099237578
2012-01-26,0.8917325079608219
2012-01-27,0.949258005997886
2012-01-28,1.0067835040349502
2012-01-29,1.0643090020720138
2012-01-30,1.121834500109078
2012-01-31,1.179359998146142
2012-02-01,4.004
2012-02-02,1.4149558356052345
2012-02-03,1.593026175027263
2012-02-04,1.7710965144492912
2012-02-05,1.9491668538713198
2012-02-06,2.127237193293348
2012-02-07,2.3053075327153767
2012-02-08,2.483377872137405
2012-02-09,2.661448211559433
2012-02-10,2.8395185509814618
2012-02-11,3.0175888904034904
2012-02-12,3.1956592298255186
2012-02-13,3.373729569247547
2012-02-14,3.5517999086695755
2012-02-15,3.7298702480916037
2012-02-16,3.9079405875136324
2012-02-17,4.086010926935661
2012-02-18,4.264081266357689
2012-02-19,4.442151605779717
2012-02-20,4.620221945201745
2012-02-21,4.798292284623774
2012-02-22,4.9763626240458025
2012-02-23,5.154432963467832
2012-02-24,5.33250330288986
2012-02-25,5.510573642311888
2012-02-26,5.688643981733916
2012-02-27,5.8667143211559445
2012-02-28,6.044784660577973
2012-02-29,6.222855000000001
2012-03-01,13.876000000000001
2012-03-02,5.803171255566417
2012-03-03,6.019019930487673
2012-03-04,6.234868605408929
2012-03-05,6.450717280330184
2012-03-06,6.666565955251439
2012-03-07,6.882414630172695
2012-03-08,7.098263305093951
2012-03-09,7.314111980015206
2012-03-10,7.5299606549364615
2012-03-11,7.7458093298577175
2012-03-12,7.961658004778974
2012-03-13,8.17750667970023
2012-03-14,8.393355354621484
2012-03-15,8.60920402954274
2012-03-16,8.825052704463996
2012-03-17,9.04090137938525
2012-03-18,9.256750054306506
2012-03-19,9.472598729227762
2012-03-20,9.688447404149017
2012-03-21,9.904296079070274
2012-03-22,10.120144753991529
2012-03-23,10.335993428912785
2012-03-24,10.55184210383404
2012-03-25,10.767690778755295
2012-03-26,10.983539453676553
2012-03-27,11.199388128597807
2012-03-28,11.415236803519061
2012-03-29,11.631085478440319
2012-03-30,11.846934153361573
2012-03-31,12.06278282828283
2012-04-01,13.105
2012-04-02,12.154113138748269
2012-04-03,12.346895632335247
2012-04-04,12.539678125922226
2012-04-05,12.732460619509204
2012-04-06,12.925243113096183
2012-04-07,13.118025606683162
2012-04-08,13.31080810027014
2012-04-09,13.503590593857119
2012-04-10,13.696373087444098
2012-04-11,13.889155581031078
2012-04-12,14.081938074618057
2012-04-13,14.274720568205035
2012-04-14,14.467503061792014
2012-04-15,14.660285555378993
2012-04-16,14.853068048965971
2012-04-17,15.04585054255295
2012-04-18,15.238633036139928
2012-04-19,15.431415529726907
2012-04-20,15.624198023313886
2012-04-21,15.816980516900864
2012-04-22,16.009763010487845
2012-04-23,16.202545504074823
2012-04-24,16.395327997661802
2012-04-25,16.58811049124878
2012-04-26,16.78089298483576
2012-04-27,16.973675478422738
2012-04-28,17.166457972009717
2012-04-29,17.359240465596695
2012-04-30,17.552022959183674
2012-05-01,21.003500000000003
2012-05-02,17.839222164410604
2012-05-03,17.993752662154538
2012-05-04,18.148283159898476
2012-05-05,18.302813657642414
2012-05-06,18.45734415538635
2012-05-07,18.611874653130286
2012-05-08,18.766405150874224
2012-05-09,18.920935648618162
2012-05-10,19.075466146362096
2012-05-11,19.229996644106034
2012-05-12,19.384527141849972
2012-05-13,19.539057639593906
2012-05-14,19.693588137337844
2012-05-15,19.848118635081782
2012-05-16,20.002649132825717
2012-05-17,20.157179630569654
2012-05-18,20.311710128313592
2012-05-19,20.46624062605753
2012-05-20,20.620771123801465
2012-05-21,20.775301621545402
2012-05-22,20.92983211928934
2012-05-23,21.08436261703328
2012-05-24,21.238893114777213
2012-05-25,21.39342361252115
2012-05-26,21.54795411026509
2012-05-27,21.702484608009023
2012-05-28,21.85701510575296
2012-05-29,22.0115456034969
2012-05-30,22.166076101240833
2012-05-31,22.32060659898477
2012-06-01,22.8475
2012-06-02,22.27244396551724
2012-06-03,22.34853078817734
2012-06-04,22.424617610837437
2012-06-05,22.500704433497535
2012-06-06,22.576791256157634
2012-06-07,22.652878078817732
2012-06-08,22.72896490147783
2012-06-09,22.80505172413793
2012-06-10,22.881138546798027
2012-06-11,22.957225369458126
2012-06-12,23.033312192118224
2012-06-13,23.109399014778322
2012-06-14,23.18548583743842
2012-06-15,23.261572660098523
2012-06-16,23.337659482758617
2012-06-17,23.41374630541872
2012-06-18,23.489833128078818
2012-06-19,23.565919950738916
2012-06-20,23.642006773399014
2012-06-21,23.718093596059113
2012-06-22,23.79418041871921
2012-06-23,23.87026724137931
2012-06-24,23.946354064039408
2012-06-25,24.022440886699506
2012-06-26,24.098527709359605
2012-06-27,24.174614532019703
2012-06-28,24.2507013546798
2012-06-29,24.3267881773399
2012-06-30,24.402874999999998
2012-07-01,27.598
2012-07-02,24.293211103796356
