Date,Temp_C
2012-01-01,-0.26799402300819697
2012-01-02,-0.26082868958976757
2012-01-03,-0.2494324968844035
2012-01-04,-0.23381346968502292
2012-01-05,-0.21398159532682826
2012-01-06,-0.18994882705615712
2012-01-07,-0.16172908533027464
2012-01-08,-0.12933825700994284
2012-01-09,-0.09279419241080955
2012-01-10,-0.052116700183981735
2012-01-11,-0.007327540000662047
2012-01-12,0.04154958697978195
2012-01-13,0.09448904987422857
2012-01-14,0.1514633020838385
2012-01-15,0.212442897552104
2012-01-16,0.2773965092743209
2012-01-17,0.346290950055022
2012-01-18,0.4190911955048957
2012-01-19,0.4957604092637151
2012-01-20,0.5762599704308071
2012-01-21,0.6605495031795456
2012-01-22,0.7485869085273862
2012-01-23,0.840328398227971
2012-01-24,0.9357285307468768
2012-01-25,1.0347402492777684
2012-01-26,1.1373149217508107
2012-01-27,1.2434023827805483
2012-01-28,1.352950977495742
2012-01-29,1.4659076071891777
2012-01-30,1.5822177767209764
2012-01-31,1.7018256436046828
2012-02-01,1.8246740687012304
2012-02-02,1.9507046684418654
2012-02-03,2.0798578684972933
2012-02-04,2.2120729588066195
2012-02-05,2.347288149876142
2012-02-06,2.485440630254804
2012-02-07,2.626466625089974
2012-02-08,2.7703014556643484
2012-02-09,2.9168795998120993
2012-02-10,3.0661347531099397
2012-02-11,3.2179998907365874
2012-02-12,3.372407329892088
2012-02-13,3.5292887926668226
2012-02-14,3.688575469248439
2012-02-15,3.850198081353807
2012-02-16,4.0140869457721395
2012-02-17,4.180172037904655
2012-02-18,4.348383055185839
2012-02-19,4.51864948027109
2012-02-20,4.690900643875736
2012-02-21,4.865065787150751
2012-02-22,5.041074123481158
2012-02-23,5.218854899594018
2012-02-24,5.398337455864137
2012-02-25,5.579451285707044
2012-02-26,5.7621260939505365
2012-02-27,5.946291854078089
2012-02-28,6.1318788642396145
2012-02-29,6.318817801927673
2012-03-01,6.507039777219797
2012-03-02,6.696476384490798
2012-03-03,6.887059752501953
2012-03-04,7.078722592777529
2012-03-05,7.271398246182728
2012-03-06,7.465020727621073
2012-03-07,7.659524768773197
2012-03-08,7.854845858803515
2012-03-09,8.050920282965414
2012-03-10,8.247685159040532
2012-03-11,8.445078471552268
2012-03-12,8.64303910369869
2012-03-13,8.84150686695519
2012-03-14,9.040422528302196
2012-03-15,9.239727835038899
2012-03-16,9.439365537149085
2012-03-17,9.639279407190886
2012-03-18,9.839414257687746
2012-03-19,10.039715956003596
2012-03-20,10.240131436690913
2012-03-21,10.440608711306101
2012-03-22,10.641096875692345
2012-03-23,10.84154611473593
2012-03-24,11.041907704607645
2012-03-25,11.242134012506803
2012-03-26,11.44217849393095
2012-03-27,11.641995687500033
2012-03-28,11.841541207369488
2012-03-29,12.040771733272006
2012-03-30,12.239644998233402
2012-03-31,12.438119774013137
2012-04-01,12.636155854325317
2012-04-02,12.833714035901103
2012-04-03,13.030756097458308
2012-04-04,13.2272447766488
2012-04-05,13.423143745058919
2012-04-06,13.618417581342552
2012-04-07,13.813031742570704
2012-04-08,14.006952533885594
2012-04-09,14.200147076550905
2012-04-10,14.39258327449371
2012-04-11,14.5842297794368
2012-04-12,14.775055954723303
2012-04-13,14.965031837938586
2012-04-14,15.154128102436776
2012-04-15,15.34231601788203
2012-04-16,15.529567409916513
2012-04-17,15.715854619069045
2012-04-18,15.901150459020037
2012-04-19,16.08542817433958
2012-04-20,16.26866139781665
2012-04-21,16.450824107498146
2012-04-22,16.631890583556938
2012-04-23,16.811835365108415
2012-04-24,16.990633207094728
2012-04-25,17.168259037355803
2012-04-26,17.34468791400536
2012-04-27,17.519894983229324
2012-04-28,17.693855437622766
2012-04-29,17.86654447518001
2012-04-30,18.037937259050874
2012-05-01,18.208008878173832
2012-05-02,18.376734308894665
2012-05-03,18.544088377676633
2012-05-04,18.710045725005372
2012-05-05,18.87458077058861
2012-05-06,19.037667679947653
2012-05-07,19.19928033249389
2012-05-08,19.359392291180026
2012-05-09,19.517976773811625
2012-05-10,19.675006626100558
2012-05-11,19.83045429653747
2012-05-12,19.984291813156016
2012-05-13,20.136490762256816
2012-05-14,20.287022269154264
2012-05-15,20.435856981004417
2012-05-16,20.582965051766937
2012-05-17,20.72831612934902
2012-05-18,20.87187934497369
2012-05-19,21.01362330480956
2012-05-20,21.153516083893578
2012-05-21,21.29152522237274
2012-05-22,21.42761772408506
2012-05-23,21.561760057494503
2012-05-24,21.6939181589888
2012-05-25,21.824057438543438
2012-05-26,21.95214278774935
2012-05-27,22.078138590196268
2012-05-28,22.202008734197875
2012-05-29,22.323716627839385
2012-05-30,22.443225216322723
2012-05-31,22.560497001578792
2012-06-01,22.675494064111113
2012-06-02,22.788178087029713
2012-06-03,22.898510382229055
2012-06-04,23.00645191865864
2012-06-05,23.11196335263014
2012-06-06,23.21500506009992
2012-06-07,23.315537170861468
2012-06-08,23.41351960457766
2012-06-09,23.508912108578464
2012-06-10,23.601674297345742
2012-06-11,23.691765693602907
2012-06-12,23.779145770923517
2012-06-13,23.86377399776938
2012-06-14,23.945609882865675
2012-06-15,24.02461302181738
2012-06-16,24.100743144868876
2012-06-17,24.173960165705687
2012-06-18,24.244224231195467
2012-06-19,24.311495771963024
2012-06-20,24.375735553692607
2012-06-21,24.436904729049214
2012-06-22,24.49496489010933
2012-06-23,24.549878121190748
2012-06-24,24.60160705197024
2012-06-25,24.650114910777678
2012-06-26,24.69536557795484
2012-06-27,24.737323639167453
2012-06-28,24.7759544385593
2012-06-29,24.811224131637953
2012-06-30,24.843099737782584
