,Temp_C
2005-05-01,17.118333333333332
2005-05-02,18.630132222222223
2005-05-03,18.76964429535627
2005-05-04,18.90915636849032
2005-05-05,19.048668441624365
2005-05-06,19.188180514758415
2005-05-07,19.32769258789246
2005-05-08,19.46720466102651
2005-05-09,19.606716734160557
2005-05-10,19.746228807294603
2005-05-11,19.885740880428653
2005-05-12,20.0252529535627
2005-05-13,20.16476502669675
2005-05-14,20.304277099830795
2005-05-15,20.443789172964845
2005-05-16,20.58330124609889
2005-05-17,20.72281331923294
2005-05-18,20.862325392366987
2005-05-19,21.001837465501033
2005-05-20,21.141349538635083
2005-05-21,21.28086161176913
2005-05-22,21.42037368490318
2005-05-23,21.559885758037225
2005-05-24,21.699397831171275
2005-05-25,21.83890990430532
2005-05-26,21.978421977439368
2005-05-27,22.117934050573417
2005-05-28,22.257446123707464
2005-05-29,22.396958196841513
2005-05-30,22.53647026997556
2005-05-31,22.67598234310961
2005-06-01,22.708333333333332
2005-06-02,22.619750264550266
2005-06-03,22.69462077501499
2005-06-04,22.76949128547971
2005-06-05,22.844361795944433
2005-06-06,22.919232306409153
2005-06-07,22.994102816873877
2005-06-08,23.0689733273386
2005-06-09,23.14384383780332
2005-06-10,23.218714348268044
2005-06-11,23.293584858732768
2005-06-12,23.368455369197488
2005-06-13,23.44332587966221
2005-06-14,23.51819639012693
2005-06-15,23.593066900591655
2005-06-16,23.66793741105638
2005-06-17,23.7428079215211
2005-06-18,23.817678431985822
2005-06-19,23.892548942450546
2005-06-20,23.967419452915266
2005-06-21,24.04228996337999
2005-06-22,24.11716047384471
2005-06-23,24.192030984309433
2005-06-24,24.266901494774157
2005-06-25,24.341772005238877
2005-06-26,24.4166425157036
2005-06-27,24.49151302616832
2005-06-28,24.566383536633044
2005-06-29,24.641254047097767
2005-06-30,24.716124557562487
2005-07-01,25.842000000000002
2005-07-02,24.653929032258063
2005-07-03,24.63600297381318
2005-07-04,24.618076915368295
2005-07-05,24.600150856923413
2005-07-06,24.582224798478528
2005-07-07,24.564298740033646
2005-07-08,24.546372681588764
2005-07-09,24.52844662314388
2005-07-10,24.510520564698997
2005-07-11,24.49259450625411
2005-07-12,24.47466844780923
2005-07-13,24.456742389364347
2005-07-14,24.43881633091946
2005-07-15,24.42089027247458
2005-07-16,24.402964214029694
2005-07-17,24.385038155584812
2005-07-18,24.36711209713993
2005-07-19,24.349186038695045
2005-07-20,24.331259980250163
2005-07-21,24.313333921805278
2005-07-22,24.295407863360396
2005-07-23,24.277481804915514
2005-07-24,24.259555746470628
2005-07-25,24.241629688025746
2005-07-26,24.22370362958086
2005-07-27,24.20577757113598
2005-07-28,24.187851512691097
2005-07-29,24.16992545424621
2005-07-30,24.15199939580133
2005-07-31,24.134073337356444
2005-08-01,25.337166666666665
2005-08-02,23.966809677419356
2005-08-03,23.865334397139897
2005-08-04,23.763859116860434
2005-08-05,23.66238383658097
2005-08-06,23.560908556301513
2005-08-07,23.459433276022054
2005-08-08,23.35795799574259
2005-08-09,23.25648271546313
2005-08-10,23.15500743518367
2005-08-11,23.05353215490421
2005-08-12,22.95205687462475
2005-08-13,22.850581594345286
2005-08-14,22.749106314065827
2005-08-15,22.647631033786368
2005-08-16,22.546155753506905
2005-08-17,22.444680473227443
2005-08-18,22.343205192947984
2005-08-19,22.241729912668525
2005-08-20,22.140254632389063
2005-08-21,22.0387793521096
2005-08-22,21.93730407183014
2005-08-23,21.835828791550682
2005-08-24,21.73435351127122
2005-08-25,21.632878230991757
2005-08-26,21.531402950712298
2005-08-27,21.42992767043284
2005-08-28,21.328452390153377
2005-08-29,21.226977109873914
2005-08-30,21.125501829594455
2005-08-31,21.024026549314996
2005-09-01,22.688
2005-09-02,20.51358941798942
2005-09-03,20.324094469004816
2005-09-04,20.13459952002021
2005-09-05,19.945104571035607
2005-09-06,19.755609622051
2005-09-07,19.566114673066398
2005-09-08,19.37661972408179
2005-09-09,19.18712477509719
2005-09-10,18.997629826112586
2005-09-11,18.80813487712798
2005-09-12,18.618639928143377
2005-09-13,18.42914497915877
2005-09-14,18.239650030174168
2005-09-15,18.050155081189565
2005-09-16,17.86066013220496
2005-09-17,17.671165183220356
2005-09-18,17.48167023423575
2005-09-19,17.292175285251147
2005-09-20,17.102680336266545
2005-09-21,16.91318538728194
2005-09-22,16.723690438297336
2005-09-23,16.53419548931273
2005-09-24,16.344700540328127
2005-09-25,16.155205591343524
2005-09-26,15.965710642358918
2005-09-27,15.776215693374315
2005-09-28,15.586720744389709
2005-09-29,15.397225795405106
2005-09-30,15.207730846420501
2005-10-01,16.469166666666666
2005-10-02,14.687834375
2005-10-03,14.519751636196144
2005-10-04,14.35166889739229
2005-10-05,14.183586158588435
2005-10-06,14.01550341978458
2005-10-07,13.847420680980726
2005-10-08,13.67933794217687
2005-10-09,13.511255203373015
2005-10-10,13.343172464569161
2005-10-11,13.175089725765305
2005-10-12,13.007006986961452
2005-10-13,12.838924248157596
2005-10-14,12.67084150935374
2005-10-15,12.502758770549887
2005-10-16,12.334676031746032
2005-10-17,12.166593292942178
2005-10-18,11.998510554138322
2005-10-19,11.830427815334467
2005-10-20,11.662345076530613
2005-10-21,11.494262337726758
2005-10-22,11.326179598922902
2005-10-23,11.158096860119048
2005-10-24,10.990014121315193
2005-10-25,10.821931382511337
2005-10-26,10.653848643707484
2005-10-27,10.485765904903628
2005-10-28,10.317683166099773
2005-10-29,10.149600427295919
2005-10-30,9.981517688492064
2005-10-31,9.813434949688208
2005-11-01,11.767666666666665
2005-11-02,9.416053125
