Date,Temp_C
2011-01-01,-3.7031442609073095
2011-01-02,-3.7031442609073095
2011-01-03,-3.7031442609073095
2011-01-04,-3.7031442609073095
2011-01-05,-3.7031442609073095
2011-01-06,-3.7031442609073095
2011-01-07,-3.7031442609073095
2011-01-08,-3.7031442609073095
2011-01-09,-3.7031442609073095
2011-01-10,-3.7031442609073095
2011-01-11,-3.7031442609073095
2011-01-12,-3.7031442609073095
2011-01-13,-3.7031442609073095
2011-01-14,-3.7031442609073095
2011-01-15,-3.7031442609073095
2011-01-16,-3.7031442609073095
2011-01-17,-3.7031442609073095
2011-01-18,-3.7031442609073095
2011-01-19,-3.7031442609073095
2011-01-20,-3.7031442609073095
2011-01-21,-2.344643468465194
2011-01-22,-2.344643468465194
2011-01-23,-2.344643468465194
2011-01-24,-2.344643468465194
2011-01-25,-2.344643468465194
2011-01-26,-2.344643468465194
2011-01-27,-2.344643468465194
2011-01-28,-2.344643468465194
2011-01-29,-2.344643468465194
2011-01-30,-1.915198231587507
2011-01-31,-1.915198231587507
2011-02-01,-1.772037921974661
2011-02-02,-1.772037921974661
2011-02-03,-1.772037921974661
2011-02-04,-1.772037921974661
2011-02-05,-1.772037921974661
2011-02-06,-1.772037921974661
2011-02-07,-1.772037921974661
2011-02-08,-1.772037921974661
2011-02-09,-1.772037921974661
2011-02-10,-1.772037921974661
2011-02-11,-1.772037921974661
2011-02-12,-1.772037921974661
2011-02-13,-1.772037921974661
2011-02-14,-1.772037921974661
2011-02-15,-1.772037921974661
2011-02-16,-1.772037921974661
2011-02-17,3.416783211921204
2011-02-18,3.416783211921204
2011-02-19,3.416783211921204
2011-02-20,3.416783211921204
2011-02-21,3.416783211921204
2011-02-22,3.416783211921204
2011-02-23,3.416783211921204
2011-02-24,3.416783211921204
2011-02-25,3.416783211921204
2011-02-26,3.416783211921204
2011-02-27,3.416783211921204
2011-02-28,3.416783211921204
2011-03-01,3.489308921708001
2011-03-02,4.529633633390785
2011-03-03,4.529633633390785
2011-03-04,4.529633633390785
2011-03-05,4.529633633390785
2011-03-06,4.529633633390785
2011-03-07,4.529633633390785
2011-03-08,4.529633633390785
2011-03-09,4.529633633390785
2011-03-10,4.529633633390785
2011-03-11,4.529633633390785
2011-03-12,4.466943413582185
2011-03-13,4.466943413582185
2011-03-14,4.466943413582185
2011-03-15,4.466943413582185
2011-03-16,4.466943413582185
2011-03-17,4.466943413582185
2011-03-18,9.401290057082479
2011-03-19,9.401290057082479
2011-03-20,9.401290057082479
2011-03-21,9.401290057082479
2011-03-22,9.401290057082479
2011-03-23,9.401290057082479
2011-03-24,9.401290057082479
2011-03-25,9.401290057082479
2011-03-26,9.401290057082479
2011-03-27,9.401290057082479
2011-03-28,9.401290057082479
2011-03-29,9.401290057082479
2011-03-30,9.401290057082479
2011-03-31,9.401290057082479
2011-04-01,9.65018798127651
2011-04-02,9.699180742271077
2011-04-03,9.699180742271077
2011-04-04,9.699180742271077
2011-04-05,9.699180742271077
2011-04-06,9.699180742271077
2011-04-07,9.699180742271077
2011-04-08,9.699180742271077
2011-04-09,9.699180742271077
2011-04-10,9.699180742271077
2011-04-11,9.699180742271077
2011-04-12,9.699180742271077
2011-04-13,9.699180742271077
2011-04-14,9.699180742271077
2011-04-15,9.699180742271077
2011-04-16,14.619254984965849
2011-04-17,14.742152997185945
2011-04-18,14.742152997185945
2011-04-19,14.742152997185945
2011-04-20,14.742152997185945
2011-04-21,14.742152997185945
2011-04-22,14.742152997185945
2011-04-23,15.536739400645112
2011-04-24,15.536739400645112
2011-04-25,15.536739400645112
2011-04-26,15.536739400645112
2011-04-27,15.536739400645112
2011-04-28,15.536739400645112
2011-04-29,15.536739400645112
2011-04-30,15.536739400645112
2011-05-01,15.202343020269463
2011-05-02,15.767051249474465
2011-05-03,15.765245760959795
2011-05-04,15.765245760959795
2011-05-05,15.765245760959795
2011-05-06,15.765245760959795
2011-05-07,15.765245760959795
2011-05-08,15.765245760959795
2011-05-09,15.765245760959795
2011-05-10,15.765245760959795
2011-05-11,15.765245760959795
2011-05-12,15.765245760959795
2011-05-13,15.765245760959795
2011-05-14,15.765245760959795
2011-05-15,19.132111032888766
2011-05-16,19.132111032888766
2011-05-17,19.132111032888766
2011-05-18,19.132111032888766
2011-05-19,21.00076525227202
2011-05-20,21.00076525227202
2011-05-21,21.00076525227202
2011-05-22,21.00076525227202
2011-05-23,21.00076525227202
2011-05-24,21.00076525227202
2011-05-25,21.00076525227202
2011-05-26,21.00076525227202
2011-05-27,21.00076525227202
2011-05-28,21.00076525227202
2011-05-29,21.00076525227202
2011-05-30,21.00076525227202
2011-05-31,21.00076525227202
2011-06-01,21.00076525227202
2011-06-02,21.058106969101967
2011-06-03,21.058106969101967
2011-06-04,21.058106969101967
2011-06-05,21.058106969101967
2011-06-06,21.058106969101967
2011-06-07,21.058106969101967
2011-06-08,21.058106969101967
2011-06-09,21.058106969101967
2011-06-10,21.058106969101967
2011-06-11,22.083583306770496
2011-06-12,22.083583306770496
2011-06-13,22.083583306770496
2011-06-14,22.083583306770496
2011-06-15,22.083583306770496
2011-06-16,22.083583306770496
2011-06-17,23.801295980433192
2011-06-18,23.801295980433192
2011-06-19,23.801295980433192
2011-06-20,23.801295980433192
2011-06-21,23.801295980433192
2011-06-22,23.801295980433192
2011-06-23,23.801295980433192
2011-06-24,23.801295980433192
2011-06-25,23.801295980433192
2011-06-26,23.801295980433192
2011-06-27,23.801295980433192
2011-06-28,23.801295980433192
2011-06-29,23.801295980433192
2011-06-30,23.801295980433192
