Date,Temp_C
2011-06-01,21.520378714532757
2011-06-02,21.64192943223258
2011-06-03,21.64192943223258
2011-06-04,21.64192943223258
2011-06-05,21.64192943223258
2011-06-06,21.64192943223258
2011-06-07,21.64192943223258
2011-06-08,21.64192943223258
2011-06-09,21.64192943223258
2011-06-10,21.64192943223258
2011-06-11,22.821030941422336
2011-06-12,22.821030941422336
2011-06-13,22.821030941422336
2011-06-14,22.821030941422336
2011-06-15,22.821030941422336
2011-06-16,22.821030941422336
2011-06-17,23.946247710766357
2011-06-18,23.946247710766357
2011-06-19,23.946247710766357
2011-06-20,23.946247710766357
2011-06-21,23.946247710766357
2011-06-22,23.946247710766357
2011-06-23,23.946247710766357
2011-06-24,23.946247710766357
2011-06-25,23.946247710766357
2011-06-26,23.946247710766357
2011-06-27,23.946247710766357
2011-06-28,23.946247710766357
2011-06-29,23.946247710766357
2011-06-30,23.946247710766357
2011-07-01,24.163902353982017
2011-07-02,24.14924370502859
2011-07-03,24.14924370502859
2011-07-04,24.14924370502859
2011-07-05,24.14924370502859
2011-07-06,24.14924370502859
2011-07-07,24.14924370502859
2011-07-08,24.14924370502859
2011-07-09,24.14924370502859
2011-07-10,24.14924370502859
2011-07-11,24.14924370502859
2011-07-12,24.14924370502859
2011-07-13,24.14924370502859
2011-07-14,24.14924370502859
2011-07-15,24.14924370502859
2011-07-16,24.14924370502859
2011-07-17,24.14924370502859
2011-07-18,24.14924370502859
2011-07-19,24.14924370502859
2011-07-20,24.14924370502859
2011-07-21,24.14924370502859
2011-07-22,24.14924370502859
2011-07-23,22.970142195838832
2011-07-24,22.970142195838832
2011-07-25,22.970142195838832
2011-07-26,22.970142195838832
2011-07-27,22.970142195838832
2011-07-28,22.970142195838832
2011-07-29,22.970142195838832
2011-07-30,22.970142195838832
2011-07-31,22.970142195838832
2011-08-01,22.970142195838832
2011-08-02,22.757479484791986
2011-08-03,22.757479484791986
2011-08-04,22.757479484791986
2011-08-05,22.757479484791986
2011-08-06,22.757479484791986
2011-08-07,22.757479484791986
2011-08-08,22.757479484791986
2011-08-09,22.757479484791986
2011-08-10,22.757479484791986
2011-08-11,22.757479484791986
2011-08-12,22.757479484791986
2011-08-13,22.757479484791986
2011-08-14,22.757479484791986
2011-08-15,22.757479484791986
2011-08-16,22.757479484791986
2011-08-17,22.757479484791986
2011-08-18,22.757479484791986
2011-08-19,19.026153932337113
2011-08-20,19.026153932337113
2011-08-21,19.026153932337113
2011-08-22,19.026153932337113
2011-08-23,19.026153932337113
2011-08-24,19.026153932337113
2011-08-25,19.026153932337113
2011-08-26,19.026153932337113
2011-08-27,19.026153932337113
2011-08-28,19.026153932337113
2011-08-29,19.026153932337113
2011-08-30,19.026153932337113
2011-08-31,19.097614624143173
2011-09-01,19.097614624143173
2011-09-02,18.31657298373523
2011-09-03,18.31657298373523
2011-09-04,18.31657298373523
2011-09-05,18.31657298373523
2011-09-06,18.31657298373523
2011-09-07,18.31657298373523
2011-09-08,18.31657298373523
2011-09-09,18.31657298373523
2011-09-10,18.31657298373523
2011-09-11,18.0450126397421
2011-09-12,18.0450126397421
2011-09-13,18.0450126397421
2011-09-14,18.0450126397421
2011-09-15,18.0450126397421
2011-09-16,18.0450126397421
2011-09-17,12.402682884193068
2011-09-18,12.402682884193068
2011-09-19,12.402682884193068
2011-09-20,12.402682884193068
2011-09-21,12.402682884193068
2011-09-22,12.402682884193068
2011-09-23,12.402682884193068
2011-09-24,12.402682884193068
2011-09-25,12.402682884193068
2011-09-26,12.402682884193068
2011-09-27,12.402682884193068
2011-09-28,12.402682884193068
2011-09-29,12.402682884193068
2011-09-30,12.402682884193068
2011-10-01,12.513772137399767
2011-10-02,12.004234659378898
2011-10-03,12.004234659378898
2011-10-04,12.004234659378898
2011-10-05,12.004234659378898
2011-10-06,12.004234659378898
2011-10-07,12.004234659378898
2011-10-08,12.004234659378898
2011-10-09,12.004234659378898
2011-10-10,12.004234659378898
2011-10-11,12.004234659378898
2011-10-12,12.004234659378898
2011-10-13,12.004234659378898
2011-10-14,12.004234659378898
2011-10-15,12.004234659378898
2011-10-16,12.004234659378898
2011-10-17,7.522614825687074
2011-10-18,7.522614825687074
2011-10-19,7.522614825687074
2011-10-20,7.522614825687074
2011-10-21,7.522614825687074
2011-10-22,7.522614825687074
2011-10-23,7.419218299015294
2011-10-24,7.419218299015294
2011-10-25,7.419218299015294
2011-10-26,7.419218299015294
2011-10-27,7.419218299015294
2011-10-28,7.419218299015294
2011-10-29,7.419218299015294
2011-10-30,7.419218299015294
2011-10-31,7.419218299015294
2011-11-01,6.943832895911146
2011-11-02,6.254512285300517
2011-11-03,6.254512285300517
2011-11-04,6.254512285300517
2011-11-05,6.254512285300517
2011-11-06,6.254512285300517
2011-11-07,6.254512285300517
2011-11-08,6.254512285300517
2011-11-09,6.254512285300517
2011-11-10,6.254512285300517
2011-11-11,6.254512285300517
2011-11-12,6.254512285300517
2011-11-13,6.254512285300517
2011-11-14,6.254512285300517
2011-11-15,1.4538804472802345
2011-11-16,1.4538804472802345
2011-11-17,1.4538804472802345
2011-11-18,1.4538804472802345
2011-11-19,0.6931019507886015
2011-11-20,0.6931019507886015
2011-11-21,0.6931019507886015
2011-11-22,0.6931019507886015
2011-11-23,0.6931019507886015
2011-11-24,0.6931019507886015
2011-11-25,0.6931019507886015
2011-11-26,0.6931019507886015
2011-11-27,0.6931019507886015
2011-11-28,0.6931019507886015
2011-11-29,0.6931019507886015
2011-11-30,0.6931019507886015
2011-12-01,0.6931019507886015
