Date,Temp_C
2012-01-01,1.8503694403593514
2012-01-02,1.8503694403593514
2012-01-03,1.8503694403593514
2012-01-04,1.8503694403593514
2012-01-05,1.8503694403593514
2012-01-06,1.8503694403593514
2012-01-07,1.8503694403593514
2012-01-08,1.8503694403593514
2012-01-09,1.8503694403593514
2012-01-10,1.8503694403593514
2012-01-11,1.8503694403593514
2012-01-12,1.8503694403593514
2012-01-13,1.8503694403593514
2012-01-14,1.8503694403593514
2012-01-15,1.8503694403593514
2012-01-16,1.8503694403593514
2012-01-17,1.8503694403593514
2012-01-18,1.8503694403593514
2012-01-19,1.8503694403593514
2012-01-20,1.8503694403593514
2012-01-21,3.359456667938095
2012-01-22,3.359456667938095
2012-01-23,3.359456667938095
2012-01-24,3.359456667938095
2012-01-25,3.359456667938095
2012-01-26,3.359456667938095
2012-01-27,3.359456667938095
2012-01-28,3.359456667938095
2012-01-29,3.359456667938095
2012-01-30,3.359456667938095
2012-01-31,3.359456667938095
2012-02-01,3.421332161586954
2012-02-02,3.421332161586954
2012-02-03,3.421332161586954
2012-02-04,3.421332161586954
2012-02-05,3.421332161586954
2012-02-06,3.421332161586954
2012-02-07,3.421332161586954
2012-02-08,3.421332161586954
2012-02-09,3.421332161586954
2012-02-10,3.421332161586954
2012-02-11,3.421332161586954
2012-02-12,3.421332161586954
2012-02-13,3.421332161586954
2012-02-14,3.4509402721018168
2012-02-15,3.4509402721018168
2012-02-16,3.4509402721018168
2012-02-17,8.750073270082341
2012-02-18,8.750073270082341
2012-02-19,8.750073270082341
2012-02-20,8.750073270082341
2012-02-21,8.750073270082341
2012-02-22,8.750073270082341
2012-02-23,8.750073270082341
2012-02-24,8.750073270082341
2012-02-25,8.750073270082341
2012-02-26,8.750073270082341
2012-02-27,8.750073270082341
2012-02-28,8.750073270082341
2012-02-29,9.06125895402912
2012-03-01,11.283193554607607
2012-03-02,11.033153470125615
2012-03-03,11.033153470125615
2012-03-04,11.033153470125615
2012-03-05,11.033153470125615
2012-03-06,11.033153470125615
2012-03-07,11.033153470125615
2012-03-08,11.033153470125615
2012-03-09,11.033153470125615
2012-03-10,11.033153470125615
2012-03-11,11.033153470125615
2012-03-12,11.033153470125615
2012-03-13,11.033153470125615
2012-03-14,11.033153470125615
2012-03-15,11.033153470125615
2012-03-16,11.033153470125615
2012-03-17,14.14236705029186
2012-03-18,14.14236705029186
2012-03-19,14.14236705029186
2012-03-20,14.14236705029186
2012-03-21,14.14236705029186
2012-03-22,14.14236705029186
2012-03-23,14.14236705029186
2012-03-24,14.14236705029186
2012-03-25,14.14236705029186
2012-03-26,14.14236705029186
2012-03-27,14.14236705029186
2012-03-28,14.14236705029186
2012-03-29,14.14236705029186
2012-03-30,14.14236705029186
2012-03-31,14.204299091357505
2012-04-01,14.218793444700372
2012-04-02,14.218793444700372
2012-04-03,14.218793444700372
2012-04-04,14.218793444700372
2012-04-05,14.218793444700372
2012-04-06,14.218793444700372
2012-04-07,14.218793444700372
2012-04-08,14.218793444700372
2012-04-09,14.218793444700372
2012-04-10,14.218793444700372
2012-04-11,14.218793444700372
2012-04-12,14.218793444700372
2012-04-13,14.218793444700372
2012-04-14,14.218793444700372
2012-04-15,19.499841844891048
2012-04-16,19.499841844891048
2012-04-17,19.499841844891048
2012-04-18,19.499841844891048
2012-04-19,19.499841844891048
2012-04-20,19.499841844891048
2012-04-21,19.499841844891048
2012-04-22,19.499841844891048
2012-04-23,19.499841844891048
2012-04-24,19.499841844891048
2012-04-25,19.499841844891048
2012-04-26,19.499841844891048
2012-04-27,19.499841844891048
2012-04-28,19.499841844891048
2012-04-29,19.499841844891048
2012-04-30,19.442842549153486
2012-05-01,20.253092297769058
2012-05-02,20.006765515291427
2012-05-03,20.006765515291427
2012-05-04,20.006765515291427
2012-05-05,20.006765515291427
2012-05-06,20.006765515291427
2012-05-07,20.006765515291427
2012-05-08,20.006765515291427
2012-05-09,20.006765515291427
2012-05-10,20.006765515291427
2012-05-11,20.006765515291427
2012-05-12,20.006765515291427
2012-05-13,20.006765515291427
2012-05-14,23.022244212411312
2012-05-15,23.085925377079164
2012-05-16,23.085925377079164
2012-05-17,23.085925377079164
2012-05-18,23.837932166518076
2012-05-19,23.87975490160564
2012-05-20,23.87975490160564
2012-05-21,23.87975490160564
2012-05-22,23.87975490160564
2012-05-23,23.87975490160564
2012-05-24,23.87975490160564
2012-05-25,23.87975490160564
2012-05-26,23.87975490160564
2012-05-27,23.87975490160564
2012-05-28,23.87975490160564
2012-05-29,23.87975490160564
2012-05-30,23.87975490160564
2012-05-31,23.87975490160564
2012-06-01,24.146624800853044
2012-06-02,24.146624800853044
2012-06-03,24.146624800853044
2012-06-04,24.146624800853044
2012-06-05,24.146624800853044
2012-06-06,24.146624800853044
2012-06-07,24.146624800853044
2012-06-08,24.146624800853044
2012-06-09,24.146624800853044
2012-06-10,25.226645511045252
2012-06-11,25.226645511045252
2012-06-12,25.226645511045252
2012-06-13,25.226645511045252
2012-06-14,25.226645511045252
2012-06-15,25.226645511045252
2012-06-16,26.174846594533474
2012-06-17,26.174846594533474
2012-06-18,26.174846594533474
2012-06-19,26.174846594533474
2012-06-20,26.174846594533474
2012-06-21,26.174846594533474
2012-06-22,26.174846594533474
2012-06-23,26.174846594533474
2012-06-24,26.174846594533474
2012-06-25,26.174846594533474
2012-06-26,26.174846594533474
2012-06-27,26.174846594533474
2012-06-28,26.174846594533474
2012-06-29,26.174846594533474
2012-06-30,26.20842117741256
2012-07-01,26.437621936085016
2012-07-02,26.20842117741256
