Date,Temp_C
2002-04-01,14.781337911049285
2002-04-02,14.900447766547378
2002-04-03,14.900447766547378
2002-04-04,14.900447766547378
2002-04-05,14.900447766547378
2002-04-06,14.900447766547378
2002-04-07,14.900447766547378
2002-04-08,14.900447766547378
2002-04-09,14.900447766547378
2002-04-10,14.900447766547378
2002-04-11,14.900447766547378
2002-04-12,14.900447766547378
2002-04-13,14.900447766547378
2002-04-14,14.900447766547378
2002-04-15,14.900447766547378
2002-04-16,19.663709218564918
2002-04-17,19.663709218564918
2002-04-18,19.663709218564918
2002-04-19,19.663709218564918
2002-04-20,19.663709218564918
2002-04-21,19.663709218564918
2002-04-22,19.663709218564918
2002-04-23,19.801174236641543
2002-04-24,19.801174236641543
2002-04-25,19.801174236641543
2002-04-26,19.801174236641543
2002-04-27,19.801174236641543
2002-04-28,19.801174236641543
2002-04-29,19.801174236641543
2002-04-30,19.801174236641543
2002-05-01,19.59614806366177
2002-05-02,19.960144506494515
2002-05-03,19.978621839995686
2002-05-04,19.978621839995686
2002-05-05,19.978621839995686
2002-05-06,19.978621839995686
2002-05-07,19.978621839995686
2002-05-08,19.978621839995686
2002-05-09,19.978621839995686
2002-05-10,19.978621839995686
2002-05-11,19.978621839995686
2002-05-12,19.978621839995686
2002-05-13,19.978621839995686
2002-05-14,19.978621839995686
2002-05-15,22.631027298492477
2002-05-16,22.631027298492477
2002-05-17,22.631027298492477
2002-05-18,22.631027298492477
2002-05-19,23.83848202967676
2002-05-20,23.882601551422464
2002-05-21,23.882601551422464
2002-05-22,23.882601551422464
2002-05-23,23.882601551422464
2002-05-24,23.882601551422464
2002-05-25,23.882601551422464
2002-05-26,23.882601551422464
2002-05-27,23.882601551422464
2002-05-28,23.882601551422464
2002-05-29,23.882601551422464
2002-05-30,23.882601551422464
2002-05-31,23.882601551422464
2002-06-01,23.882601551422464
2002-06-02,24.000875965364617
2002-06-03,24.000875965364617
2002-06-04,24.000875965364617
2002-06-05,24.000875965364617
2002-06-06,24.000875965364617
2002-06-07,24.000875965364617
2002-06-08,24.000875965364617
2002-06-09,24.000875965364617
2002-06-10,24.000875965364617
2002-06-11,24.222291223284603
2002-06-12,24.222291223284603
2002-06-13,24.222291223284603
2002-06-14,24.222291223284603
2002-06-15,24.222291223284603
2002-06-16,24.222291223284603
2002-06-17,25.496354705112267
2002-06-18,25.496354705112267
2002-06-19,25.496354705112267
2002-06-20,25.496354705112267
2002-06-21,25.496354705112267
2002-06-22,25.496354705112267
2002-06-23,25.496354705112267
2002-06-24,25.496354705112267
2002-06-25,25.496354705112267
2002-06-26,25.496354705112267
2002-06-27,25.496354705112267
2002-06-28,25.496354705112267
2002-06-29,25.496354705112267
2002-06-30,25.496354705112267
2002-07-01,25.531726345013467
2002-07-02,25.531726345013467
2002-07-03,25.531726345013467
2002-07-04,25.531726345013467
2002-07-05,25.531726345013467
2002-07-06,25.531726345013467
2002-07-07,25.531726345013467
2002-07-08,25.531726345013467
2002-07-09,25.531726345013467
2002-07-10,25.531726345013467
2002-07-11,25.531726345013467
2002-07-12,25.531726345013467
2002-07-13,25.531726345013467
2002-07-14,25.531726345013467
2002-07-15,25.531726345013467
2002-07-16,25.531726345013467
2002-07-17,25.478192198338622
2002-07-18,25.478192198338622
2002-07-19,25.478192198338622
2002-07-20,25.478192198338622
2002-07-21,25.478192198338622
2002-07-22,25.478192198338622
2002-07-23,25.208668222212303
2002-07-24,25.208668222212303
2002-07-25,25.208668222212303
2002-07-26,25.208668222212303
2002-07-27,25.208668222212303
2002-07-28,25.208668222212303
2002-07-29,25.208668222212303
2002-07-30,25.208668222212303
2002-07-31,25.208668222212303
2002-08-01,25.23290273476669
2002-08-02,25.09039380827015
2002-08-03,25.09039380827015
2002-08-04,25.09039380827015
2002-08-05,25.09039380827015
2002-08-06,25.09039380827015
2002-08-07,25.09039380827015
2002-08-08,25.09039380827015
2002-08-09,25.09039380827015
2002-08-10,25.09039380827015
2002-08-11,25.09039380827015
2002-08-12,25.09039380827015
2002-08-13,25.09039380827015
2002-08-14,25.09039380827015
2002-08-15,25.09039380827015
2002-08-16,25.09039380827015
2002-08-17,25.09039380827015
2002-08-18,25.09039380827015
2002-08-19,22.00108768507917
2002-08-20,22.00108768507917
2002-08-21,22.00108768507917
2002-08-22,22.00108768507917
2002-08-23,22.00108768507917
2002-08-24,22.00108768507917
2002-08-25,22.00108768507917
2002-08-26,22.00108768507917
2002-08-27,22.00108768507917
2002-08-28,22.00108768507917
2002-08-29,22.00108768507917
2002-08-30,22.00108768507917
2002-08-31,22.042864951591636
2002-09-01,22.042864951591636
2002-09-02,21.413923223054372
2002-09-03,21.413923223054372
2002-09-04,21.413923223054372
2002-09-05,21.413923223054372
2002-09-06,21.413923223054372
2002-09-07,21.413923223054372
2002-09-08,21.413923223054372
2002-09-09,21.413923223054372
2002-09-10,21.413923223054372
2002-09-11,21.290506658828587
2002-09-12,21.290506658828587
2002-09-13,21.290506658828587
2002-09-14,21.290506658828587
2002-09-15,21.290506658828587
2002-09-16,21.290506658828587
2002-09-17,15.750202933139004
2002-09-18,15.750202933139004
2002-09-19,15.750202933139004
2002-09-20,15.750202933139004
2002-09-21,15.750202933139004
2002-09-22,15.750202933139004
2002-09-23,15.750202933139004
2002-09-24,15.750202933139004
2002-09-25,15.750202933139004
2002-09-26,15.750202933139004
2002-09-27,15.750202933139004
2002-09-28,15.750202933139004
2002-09-29,15.750202933139004
2002-09-30,15.750202933139004
2002-10-01,15.82249219849439
2002-10-02,15.348440365007535
2002-10-03,15.348440365007535
