Datetime,PJME,Estimated_Temp_C
2015-06-21,34779.166666666664,24.45549782348489
2015-06-22,39498.583333333336,24.45549782348489
2015-06-23,40710.708333333336,24.45549782348489
2015-06-24,35276.041666666664,24.45549782348489
2015-06-25,33747.666666666664,24.45549782348489
2015-06-26,33009.916666666664,24.45549782348489
2015-06-27,27903.75,24.45549782348489
2015-06-28,26893.25,24.45549782348489
2015-06-29,30754.875,24.45549782348489
2015-06-30,33739.875,24.45549782348489
2015-07-01,35255.458333333336,24.588188737353743
2015-07-02,31838.666666666668,24.635533000047705
2015-07-03,30024.875,24.635533000047705
2015-07-04,28120.125,24.635533000047705
2015-07-05,30047.0,24.635533000047705
2015-07-06,36481.54166666666,24.635533000047705
2015-07-07,40018.29166666666,24.635533000047705
2015-07-08,39732.79166666666,24.635533000047705
2015-07-09,38198.16666666666,24.635533000047705
2015-07-10,36590.16666666666,24.635533000047705
2015-07-11,33632.208333333336,24.635533000047705
2015-07-12,33315.291666666664,24.635533000047705
2015-07-13,37204.125,24.635533000047705
2015-07-14,37932.583333333336,24.635533000047705
2015-07-15,36097.125,24.635533000047705
2015-07-16,32758.375,24.635533000047705
2015-07-17,33305.583333333336,24.635533000047705
2015-07-18,35298.875,24.61664093145565
2015-07-19,40118.41666666666,24.61664093145565
2015-07-20,45447.458333333336,24.61664093145565
2015-07-21,41829.833333333336,24.61664093145565
2015-07-22,36072.91666666666,24.61664093145565
2015-07-23,34471.708333333336,24.61664093145565
2015-07-24,34256.833333333336,24.61664093145565
2015-07-25,33342.041666666664,24.61664093145565
2015-07-26,35324.375,24.61664093145565
2015-07-27,38775.833333333336,24.61664093145565
2015-07-28,41357.54166666666,24.61664093145565
2015-07-29,42450.16666666666,24.61664093145565
2015-07-30,41629.458333333336,24.61664093145565
2015-07-31,38643.16666666666,24.61664093145565
2015-08-01,35476.25,23.658552853689905
2015-08-02,34076.458333333336,22.68123588326313
2015-08-03,39094.125,22.68123588326313
2015-08-04,40299.958333333336,22.68123588326313
2015-08-05,37527.875,22.68123588326313
2015-08-06,34731.666666666664,22.68123588326313
2015-08-07,34073.166666666664,22.68123588326313
2015-08-08,31375.0,22.68123588326313
2015-08-09,31477.666666666668,22.68123588326313
2015-08-10,33548.75,22.68123588326313
2015-08-11,35386.583333333336,22.68123588326313
2015-08-12,35019.625,22.68123588326313
2015-08-13,33739.458333333336,22.68123588326313
2015-08-14,34350.875,22.68123588326313
2015-08-15,34896.458333333336,22.68123588326313
2015-08-16,36175.958333333336,22.68123588326313
2015-08-17,41400.833333333336,22.68123588326313
2015-08-18,41133.66666666666,22.68123588326313
2015-08-19,40871.708333333336,19.65867805536801
2015-08-20,40095.333333333336,19.65867805536801
2015-08-21,37396.29166666666,19.65867805536801
2015-08-22,31374.291666666668,19.65867805536801
2015-08-23,30483.666666666668,19.65867805536801
2015-08-24,36613.04166666666,19.65867805536801
2015-08-25,37286.0,19.65867805536801
2015-08-26,33130.75,19.65867805536801
2015-08-27,31765.041666666668,19.65867805536801
2015-08-28,31583.58333333333,19.65867805536801
2015-08-29,31094.041666666668,19.65867805536801
2015-08-30,33405.458333333336,19.65867805536801
2015-08-31,39403.25,19.572011522130023
2015-09-01,40213.375,19.572011522130023
2015-09-02,39851.91666666666,18.77706985723625
2015-09-03,40667.0,18.77706985723625
2015-09-04,39386.333333333336,18.77706985723625
2015-09-05,33217.833333333336,18.77706985723625
2015-09-06,30455.416666666668,18.77706985723625
2015-09-07,33907.0,18.77706985723625
2015-09-08,40713.91666666666,18.77706985723625
2015-09-09,42266.875,18.77706985723625
2015-09-10,36586.54166666666,18.77706985723625
2015-09-11,33249.833333333336,18.77706985723625
2015-09-12,28978.541666666668,18.77706985723625
2015-09-13,26640.125,18.77706985723625
2015-09-14,27921.041666666668,18.77706985723625
2015-09-15,29774.20833333333,18.77706985723625
2015-09-16,31700.375,18.77706985723625
2015-09-17,32732.75,12.806840944327467
2015-09-18,32626.95833333333,12.806840944327467
2015-09-19,30649.45833333333,12.806840944327467
2015-09-20,28253.791666666668,12.806840944327467
2015-09-21,27988.041666666668,12.806840944327467
2015-09-22,28185.875,12.806840944327467
2015-09-23,28634.70833333333,12.806840944327467
2015-09-24,28852.791666666668,12.806840944327467
2015-09-25,28264.875,12.806840944327467
2015-09-26,25002.20833333333,12.806840944327467
2015-09-27,24513.125,12.806840944327467
2015-09-28,30159.291666666668,12.806840944327467
2015-09-29,33026.375,12.806840944327467
2015-09-30,32767.08333333333,12.806840944327467
2015-10-01,27507.5,12.806840944327467
2015-10-02,26854.83333333333,12.266317831044764
2015-10-03,25534.875,12.266317831044764
2015-10-04,24340.416666666668,12.266317831044764
2015-10-05,26691.5,12.266317831044764
2015-10-06,27123.541666666668,12.266317831044764
2015-10-07,27375.041666666668,12.266317831044764
2015-10-08,27414.541666666668,12.266317831044764
2015-10-09,28031.33333333333,12.266317831044764
2015-10-10,23908.08333333333,12.266317831044764
2015-10-11,23511.95833333333,12.266317831044764
2015-10-12,26635.25,12.266317831044764
2015-10-13,27546.166666666668,12.266317831044764
2015-10-14,26942.0,12.266317831044764
2015-10-15,26683.20833333333,12.266317831044764
2015-10-16,26394.791666666668,12.266317831044764
2015-10-17,24724.95833333333,8.152846156011627
2015-10-18,25579.95833333333,8.117523396167641
2015-10-19,28941.166666666668,8.117523396167641
2015-10-20,27957.45833333333,8.117523396167641
2015-10-21,27259.08333333333,8.117523396167641
2015-10-22,27156.916666666668,8.117523396167641
2015-10-23,26192.875,8.117523396167641
2015-10-24,24779.416666666668,8.117523396167641
2015-10-25,24141.916666666668,8.117523396167641
2015-10-26,27208.041666666668,8.117523396167641
2015-10-27,28481.916666666668,8.117523396167641
2015-10-28,28500.95833333333,8.117523396167641
2015-10-29,27411.041666666668,8.117523396167641
2015-10-30,26782.041666666668,8.117523396167641
2015-10-31,25447.625,8.117523396167641
2015-11-01,24484.76,7.997086942467859
2015-11-02,27255.33333333333,5.958070262315636
2015-11-03,27663.08333333333,5.958070262315636
2015-11-04,27502.5,5.958070262315636
2015-11-05,27754.541666666668,5.958070262315636
2015-11-06,28024.25,5.958070262315636
2015-11-07,24847.83333333333,5.958070262315636
2015-11-08,24359.25,5.958070262315636
2015-11-09,28512.541666666668,5.958070262315636
2015-11-10,28173.416666666668,5.958070262315636
2015-11-11,27640.0,5.958070262315636
2015-11-12,28174.791666666668,5.958070262315636
2015-11-13,27506.33333333333,5.958070262315636
2015-11-14,26515.291666666668,5.958070262315636
2015-11-15,26054.20833333333,2.34867663230021
2015-11-16,27716.33333333333,2.34867663230021
2015-11-17,28188.75,2.34867663230021
