Datetime,NI,Estimated_Temp_C
2008-07-15,15358.666666666666,22.600388112386767
2008-07-16,16612.416666666668,22.600388112386767
2008-07-17,16675.583333333332,22.600388112386767
2008-07-18,16140.625,22.600388112386767
2008-07-19,13374.416666666666,22.600388112386767
2008-07-20,12992.416666666666,22.600388112386767
2008-07-21,14864.708333333334,22.600388112386767
2008-07-22,13553.25,22.600388112386767
2008-07-23,12955.5,22.600388112386767
2008-07-24,13094.291666666666,22.600388112386767
2008-07-25,13693.375,22.600388112386767
2008-07-26,13741.875,22.600388112386767
2008-07-27,12032.375,22.600388112386767
2008-07-28,15105.833333333334,22.600388112386767
2008-07-29,15809.083333333334,22.600388112386767
2008-07-30,16450.333333333332,22.600388112386767
2008-07-31,15927.083333333334,22.558161124139968
2008-08-01,16098.583333333334,21.885
2008-08-02,13644.166666666666,22.25001657820933
2008-08-03,12372.041666666666,22.25001657820933
2008-08-04,14462.208333333334,22.25001657820933
2008-08-05,14935.375,22.25001657820933
2008-08-06,14576.375,22.25001657820933
2008-08-07,13605.583333333334,22.25001657820933
2008-08-08,13005.041666666666,22.25001657820933
2008-08-09,11221.916666666666,22.25001657820933
2008-08-10,10208.0,22.25001657820933
2008-08-11,12130.541666666666,22.25001657820933
2008-08-12,12553.75,22.25001657820933
2008-08-13,12854.625,22.25001657820933
2008-08-14,12943.458333333334,22.25001657820933
2008-08-15,12628.25,22.25001657820933
2008-08-16,11402.083333333334,22.25001657820933
2008-08-17,11676.958333333334,22.25001657820933
2008-08-18,14355.375,18.83015376098269
2008-08-19,14347.458333333334,18.83015376098269
2008-08-20,14178.958333333334,18.83015376098269
2008-08-21,13750.916666666666,18.83015376098269
2008-08-22,14910.583333333334,18.83015376098269
2008-08-23,14389.666666666666,18.83015376098269
2008-08-24,11535.416666666666,18.83015376098269
2008-08-25,12276.125,18.83015376098269
2008-08-26,12314.916666666666,18.83015376098269
2008-08-27,13007.75,18.83015376098269
2008-08-28,13258.541666666666,18.83015376098269
2008-08-29,14225.25,18.83015376098269
2008-08-30,12173.208333333334,18.83015376098269
2008-08-31,12178.75,18.83015376098269
2008-09-01,12577.416666666666,19.799000000000003
2008-09-02,15360.333333333334,18.210974352803863
2008-09-03,13749.0,18.210974352803863
2008-09-04,12120.583333333334,18.210974352803863
2008-09-05,11521.0,18.210974352803863
2008-09-06,10281.333333333334,18.210974352803863
2008-09-07,9781.958333333334,18.210974352803863
2008-09-08,11217.625,18.210974352803863
2008-09-09,10975.666666666666,18.210974352803863
2008-09-10,11135.875,18.210974352803863
2008-09-11,11645.708333333334,18.210974352803863
2008-09-12,12585.166666666666,18.210974352803863
2008-09-13,11982.333333333334,18.210974352803863
2008-09-14,10757.583333333334,18.210974352803863
2008-09-15,11111.791666666666,18.210974352803863
2008-09-16,11267.333333333334,12.31006938700579
2008-09-17,11813.333333333334,12.31006938700579
2008-09-18,11880.5,12.31006938700579
2008-09-19,11755.958333333334,12.31006938700579
2008-09-20,10991.5,12.31006938700579
2008-09-21,10529.583333333334,12.31006938700579
2008-09-22,12542.75,12.31006938700579
2008-09-23,12846.5,12.31006938700579
2008-09-24,12651.0,12.31006938700579
2008-09-25,12781.666666666666,12.31006938700579
2008-09-26,12261.583333333334,12.31006938700579
2008-09-27,10741.5,12.31006938700579
2008-09-28,9785.833333333334,12.31006938700579
2008-09-29,11077.833333333334,12.31006938700579
2008-09-30,10794.791666666666,12.31006938700579
2008-10-01,10647.291666666666,11.085
2008-10-02,10666.333333333334,11.267313854483298
2008-10-03,10576.875,11.267313854483298
2008-10-04,9463.333333333334,11.267313854483298
2008-10-05,9032.333333333334,11.267313854483298
2008-10-06,10661.875,11.267313854483298
2008-10-07,10929.041666666666,11.267313854483298
2008-10-08,10922.041666666666,11.267313854483298
2008-10-09,10826.833333333334,11.267313854483298
2008-10-10,10772.875,11.267313854483298
2008-10-11,9873.041666666666,11.267313854483298
2008-10-12,9869.666666666666,11.267313854483298
2008-10-13,11568.833333333334,11.267313854483298
2008-10-14,11254.041666666666,11.267313854483298
2008-10-15,11005.541666666666,11.267313854483298
2008-10-16,10715.416666666666,5.403713113876327
2008-10-17,10669.0,5.403713113876327
2008-10-18,9582.291666666666,5.403713113876327
2008-10-19,9057.791666666666,5.403713113876327
2008-10-20,10680.083333333334,5.403713113876327
2008-10-21,10899.166666666666,5.403713113876327
2008-10-22,10977.041666666666,5.403713113876327
2008-10-23,11027.5,5.403713113876327
2008-10-24,10793.625,5.403713113876327
2008-10-25,9792.625,5.403713113876327
2008-10-26,9285.125,5.403713113876327
2008-10-27,11188.791666666666,5.403713113876327
2008-10-28,11434.583333333334,5.403713113876327
2008-10-29,11352.666666666666,5.403713113876327
2008-10-30,11289.333333333334,5.403713113876327
2008-10-31,10855.916666666666,5.403713113876327
2008-11-01,9608.958333333334,4.33
2008-11-02,9266.739130434782,4.98668445550779
2008-11-03,10876.0,4.98668445550779
2008-11-04,10983.833333333334,4.98668445550779
2008-11-05,11035.791666666666,4.98668445550779
